,database_name,table_name,original_column_name,gold_column_description,llm_column_description,judgement
251,california_schools,frpm,FRPM Count (K-12),The count of students at the school eligible for Free or Reduced Price Meals (K-12).,The number of students enrolled in grades K-12 who are eligible for free or reduced-price meals.,4
252,california_schools,frpm,Percent (%) Eligible FRPM (K-12),The percentage of students at the school eligible for free or reduced-price meals (K-12).,"The percentage of students eligible for the Free and Reduced Price Meals (FRPM) program, for grades K-12.",4
253,california_schools,frpm,Enrollment (Ages 5-17),The number of students enrolled at the school associated with the Free or Reduced-Price Meal entry aged 5 to 17.,The number of students enrolled in the school who are between the ages of 5 and 17.,2
254,california_schools,frpm,Free Meal Count (Ages 5-17),The number of students at the school associated with the Free or Reduced-Price Meal entry aged 5-17 who receive free meals.,The number of students aged 5-17 who are eligible for and receive free meals.,2
255,california_schools,frpm, Percent (%) Eligible Free (Ages 5-17),The percentage of students at the school aged 5-17 eligible for free meals.,The percentage of students aged 5-17 who are eligible for free meals.,2
256,california_schools,frpm,FRPM Count (Ages 5-17),The count of students at the school aged 5-17 eligible for Free or Reduced-Price Meals (FRPM).,The number of students aged 5-17 who are eligible for free or reduced-price meals.,2
257,california_schools,frpm,Percent (%) Eligible FRPM (Ages 5-17),The percentage of students at the school aged 5-17 eligible for free or reduced-price meals (FRPM).,The percentage of students aged 5-17 who are eligible for the Free and Reduced-Price Meals (FRPM) program.,2
258,california_schools,frpm,2013-14 CALPADS Fall 1 Certification Status,The certification status of the school associated with the Free or Reduced-Price Meal entry for the 2013-14 CALPADS Fall 1 data submission.,Describes the certification status of the school for the 2013-2014 CALPADS Fall 1 reporting period.,2
259,card_games,legalities,id,Unique identifier for each legality record.,A unique identifier for each legality entry.,4
260,card_games,legalities,format,The format of play of the legality associated with the card.,"The ""format"" column indicates the format of a game or tournament in which a specific card is legal to play.",3
261,card_games,legalities,status,The status of the card's legality in a specific format.,Describes the legality status of a card in a specific format.,4
262,card_games,legalities,uuid,A unique identifier for the card.,"A unique identifier for a card, used to reference its legality status in various formats.",3
263,card_games,cards,id,Unique identifier for each card.,A unique identifier for each card.,4
264,card_games,cards,artist,The name of the artist that illustrated the card art.,Stores the name of the artist who created the artwork for the card.,4
265,card_games,cards,asciiName,The ASCII code formatted card name with no special unicode characters.,Stores the ASCII-encoded name of the card.,2
266,card_games,cards,availability,"A list of the card's available formats (e.g., mtgo, paper).","Indicates where the card is available, such as online or in print.",3
267,card_games,cards,borderColor,The color of the card border.,Indicates the color of the card's border.,4
268,card_games,cards,cardKingdomFoilId,The unique identifier for the card on Card Kingdom's foil product listing.,Stores the ID of the card on Card Kingdom's website for its foil version.,2
269,card_games,cards,cardKingdomId,The unique identifier for the card on Card Kingdom.,A unique identifier for cards on the Card Kingdom website.,3
270,card_games,cards,colorIdentity,"A list of all the colors found in manaCost, colorIndicator, and text.",The colorIdentity column identifies the colors of mana required to cast the card.,2
271,card_games,cards,colorIndicator,A list of all the colors in the color indicator (the symbol prefixed to a card's types).,"Indicates the color of a card's color indicator, if it has one.",2
272,card_games,cards,colors,A list of all the colors in manaCost and colorIndicator.,The colors column indicates the color or colors of the card.,2
273,card_games,cards,convertedManaCost,The converted mana cost of the card.,"The converted mana cost of a card, represented as a floating-point number.",3
274,card_games,cards,duelDeck,The indicator for which duel deck the card is in.,Indicates the duel deck in which the card appears.,4
275,card_games,cards,edhrecRank,The card's rank on EDHRec.,"A card's ranking on EDHREC, a website that provides recommendations for Magic: The Gathering cards based on their popularity in the Commander format.",3
276,card_games,cards,faceConvertedManaCost,The converted mana cost or mana value for the face for either half or part of the card.,The faceConvertedManaCost column indicates the converted mana cost of the face of a double-faced card.,2
277,card_games,cards,faceName,The name on the face of the card.,Stores the name of the face of a card.,4
278,card_games,cards,flavorName,The promotional card name printed above the true card name on special cards that has no game function.,Stores the name of the flavor text.,2
279,card_games,cards,flavorText,The italicized text found below the rules text that has no game function.,Contains flavor text for the card.,2
280,card_games,cards,frameEffects,The visual frame effects applied to the card.,Describes the frame effects of the card.,3
281,card_games,cards,frameVersion,The version of the card frame style.,The frameVersion column indicates the version of the card frame design used for a particular Magic: The Gathering card.,3
282,card_games,cards,hand,The starting maximum hand size total modifier of the card.,"The ""hand"" column indicates the number of copies of a card that a player is allowed to have in their opening hand when playing a game of Magic: The Gathering.",3
283,card_games,cards,hasAlternativeDeckLimit,Indicates if the card allows a value other than 4 copies in a deck.,Indicates if the card has an alternative deck limit.,4
284,card_games,cards,hasContentWarning,Indicates if the card has been marked for having sensitive content.,Indicates whether the card has a content warning.,4
285,card_games,cards,hasFoil,Indicates if the card is available in foil.,Indicates whether the card has a foil version.,4
286,card_games,cards,hasNonFoil,Indicates whether the card is available in non-foil.,Indicates whether the card has a non-foil version.,4
287,card_games,cards,isAlternative,Indicates if the card is an alternate variation to an original printing.,Indicates if the card is an alternative version of another card.,4
288,card_games,cards,isFullArt,Indicates whether the card features full artwork.,Indicates whether the card is full art or not.,4
289,card_games,cards,isOnlineOnly,Indicates if the card is exclusively available in online game variations.,Indicates if the card is only available online.,2
290,card_games,cards,isOversized,Indicates whether the card is oversized.,Indicates if the card is oversized.,4
291,card_games,cards,isPromo,Indicates if the card is a promotional printing.,Indicates if the card is a promotional card.,4
292,card_games,cards,isReprint,Indicates whether the card has been reprinted.,Indicates if the card is a reprint.,4
293,card_games,cards,isReserved,Indicates if the card is on the Magic: The Gathering Reserved List.,Indicates if the card is reserved.,2
294,card_games,cards,isStarter,Indicates if the card is included in a starter deck such as Planeswalker or Brawl decks.,Indicates if the card is a starter card.,2
295,card_games,cards,isStorySpotlight,Indicates whether the card is a Story Spotlight card.,Indicates whether the card is featured in the Magic: The Gathering story spotlight.,4
296,card_games,cards,isTextless,Indicates whether the card lacks a text box.,Indicates whether the card has no text box.,4
297,card_games,cards,isTimeshifted,Indicates whether the card is time-shifted.,"Indicates if the card is a timeshifted card, which is a card with alternate artwork and a different expansion symbol.",3
298,card_games,cards,keywords,A list of keywords associated with the card.,Contains keywords and abilities associated with the card.,3
299,card_games,cards,layout,"The type of card layout. For a token card, this will be ""token"".",Describes the physical layout of the card.,1
300,card_games,cards,leadershipSkills,A list of formats the card is legal to be a commander in.,Stores the leadership skills of the card.,1
301,card_games,cards,life,The starting life total modifier. A plus or minus character precedes an integer.,Stores the life value of the card.,2
302,card_games,cards,loyalty,The starting loyalty value of the card.,"The loyalty column indicates the loyalty abilities and counters of a card, if it is a planeswalker.",3
303,card_games,cards,manaCost,"The mana cost of the card, represented in a specific format using curly braces for each value.","The manaCost column indicates the cost of casting a card, represented by a combination of symbols and numbers.",2
304,card_games,cards,mcmId,The ID for the card on the Magic Card Market (MCM).,"The mcmId column contains an identifier for the card on MagicCardMarket, a website for buying and selling Magic: The Gathering cards.",3
305,card_games,cards,mcmMetaId,The meta ID for the card on the Magic Card Market (MCM).,A unique ID for the card on the MagicCardMarket website.,2
306,card_games,cards,mtgArenaId,The unique identifier for the card in the Magic: The Gathering Arena database.,A unique ID for cards in the MTG Arena game.,4
307,card_games,cards,mtgjsonV4Id,The Magic: The Gathering json v4 ID of the card.,A unique identifier for each card in the MTGJSON database.,2
308,card_games,cards,mtgoFoilId,The unique identifier for the foil version of the card on Magic: The Gathering Online (MTGO).,The mtgoFoilId column contains identifiers for cards with a foil version on MTGO.,2
309,card_games,cards,mtgoId,The unique identifier for the card in the Magic: The Gathering Online (MTGO) system.,The mtgoId column contains unique identifiers for cards in the Magic: The Gathering Online (MTGO) game.,3
310,card_games,cards,multiverseId,The unique identifier for the card in the Magic: The Gathering Multiverse database.,"A unique identifier for each card, used to reference additional information about the card in other tables.",3
311,card_games,cards,name,The name of the card.,The name of the card.,4
312,card_games,cards,number,The number assigned to the card within its set.,Card number within a set.,3
313,card_games,cards,originalReleaseDate,The original release date of the card.,Stores the original release date of the card.,4
314,card_games,cards,originalText,The original text of the card as it was first printed.,Contains the original text of the card.,2
315,card_games,cards,originalType,The original type of the card.,The originalType column indicates the original type of the card.,3
316,card_games,cards,otherFaceIds,Identifiers for other faces of the card.,Stores the IDs of other cards that are part of the same card but have different faces.,3
317,card_games,cards,power,The power of the card.,The power column indicates the power value of a creature card.,3
318,card_games,cards,printings,"A list of set printing codes where the card was printed, formatted in uppercase.",Lists the sets in which the card has been printed.,2
319,card_games,cards,promoTypes,A list of promotional types associated with a card.,A list of promotional types associated with the card.,4
320,card_games,cards,purchaseUrls,Links that navigate to websites where the card can be purchased.,Contains URLs for purchasing the card from various online retailers.,4
321,card_games,cards,rarity,The rarity of the card.,"Indicates the rarity of the card, such as common, uncommon, or rare.",3
322,card_games,cards,scryfallId,The unique identifier for the card on Scryfall.,A unique identifier for each card in the Scryfall database.,4
323,card_games,cards,scryfallIllustrationId,The unique identifier for the card's illustration on Scryfall.,"The scryfallIllustrationId column contains a unique identifier for the illustration of a card on Scryfall, a popular Magic: The Gathering card search engine and database.",3
324,card_games,cards,scryfallOracleId,The unique identifier for the card's Oracle data on Scryfall.,A unique identifier for the card in the Scryfall database.,2
325,card_games,cards,setCode,The set printing code that the card is from.,Stores the code of the set the card belongs to.,2
326,card_games,cards,side,The identifier of the card side.,"Indicates which side of a card is being referenced, such as the front or back.",3
327,card_games,cards,subtypes,A list of card subtypes found after em-dash.,The subtypes column contains a list of creature types or other card types that further describe the card.,2
328,card_games,cards,supertypes,A list of card supertypes found before em-dash.,"Indicates the supertype of the card, such as ""Legendary"" or ""Basic.""",3
329,card_games,cards,tcgplayerProductId,The unique identifier for the product on TCGplayer.,A unique identifier for the product on the TCGPlayer marketplace.,4
330,card_games,cards,text,The rules text of the card.,Contains the text printed on the card.,3
331,card_games,cards,toughness,The toughness of the card.,"The toughness of a creature, representing how much damage it can withstand before being destroyed.",3
332,card_games,cards,type,"The type of the card, including any supertypes and subtypes.","The type of card, such as ""Creature"", ""Instant"", or ""Legendary Creature"".",3
333,card_games,cards,types,"A list of all card types, including Un‑sets and gameplay variants.","The types column contains a list of card types, such as creature, instant, or enchantment.",2
334,card_games,cards,uuid,The uuid of the card.,A unique identifier for each card.,2
335,card_games,cards,variations,The uuid of variations of the card.,"A list of variations of the card, such as alternate art or promotional versions.",1
336,card_games,cards,watermark,The name of the watermark on the card.,The watermark column indicates the watermark symbol present on the card.,3
337,card_games,sets,id,Unique identifier for each set.,A unique identifier for each set of cards.,3
338,card_games,sets,baseSetSize,The number of cards in the base set.,The baseSetSize column indicates the total number of cards in a set.,3
339,card_games,sets,block,The name of the block to which the set belongs.,"Indicates the block to which the set belongs, providing context to the release and its relationship to other sets in the same block.",3
340,card_games,sets,booster,A breakdown of possibilities and weights of cards in a booster pack.,"Details the distribution of cards in a set's booster packs, including the number of cards of each rarity and their weights.",3
341,card_games,sets,code,The unique code identifying each set.,A unique identifier for each set of cards.,4
342,card_games,sets,isFoilOnly,Indicates whether the set is exclusively available in foil.,Indicates whether the set contains only foil cards.,3
343,card_games,sets,isForeignOnly,Indicates whether the set is exclusively available outside the United States.,Indicates whether the set is exclusive to foreign markets.,4
344,card_games,sets,isNonFoilOnly,Indicates if the set is exclusively available in non-foil format.,Indicates whether the set only contains non-foil cards (1) or includes foil cards (0).,3
345,card_games,sets,isOnlineOnly,Indicates if the set is exclusively available in online game formats.,Indicates whether the set is exclusive to online purchases or available through other means.,2
346,card_games,sets,isPartialPreview,Indicates if the set is still in preview (spoiled).,Indicates whether the set is a partial preview of an upcoming release.,2
347,card_games,sets,keyruneCode,The matching Keyrune code for set image icons.,"A code that identifies the set's keyrune, if applicable.",3
348,card_games,sets,mcmId,The Magic Card Market identifier for the set.,The mcmId column contains the ID of the set on MagicCardMarket.eu.,3
349,card_games,sets,mcmIdExtras,The split Magic Card Market set identifier if a set is printed in two sets. This identifier represents the second set's identifier.,The mcmIdExtras column contains an additional identifier for the set used by Magic Card Market.,2
350,card_games,sets,mcmName,The name of the set as listed on Magic Card Market.,The mcmName column contains the name of the Magic: The Gathering set as listed on MagicCardMarket.com.,3
351,card_games,sets,mtgoCode,The Magic: The Gathering Online code for the set.,Code for the set used on MTGO.,2
352,card_games,sets,name,The name of the set.,The name of a set of cards.,3
353,card_games,sets,parentCode,"The parent set code for set variations like promotions, guild kits, etc.",The parentCode column indicates the code of the parent set for a set with a parent-child relationship.,2
354,card_games,sets,releaseDate,The release date of the set in ISO 8601 format.,The releaseDate column indicates the date a set was released.,2
355,card_games,sets,tcgplayerGroupId,The group identifier of the set on TCGplayer.,A unique identifier for the TCGPlayer group associated with a specific set.,3
356,card_games,sets,totalSetSize,"The total number of cards in the set, including promotional and related supplemental products.",The totalSetSize column indicates the total number of cards in a set.,2
357,card_games,sets,type,The type of the set.,"Indicates the type of card set, such as ""core,"" ""expansion,"" or ""masters.""",4
358,card_games,foreign_data,id,The ID identifying the foreign data of a card.,"A unique identifier for each entry, acting as a primary key.",2
359,card_games,foreign_data,flavorText,The foreign flavor text of the card.,The flavorText column contains the flavor text of a card in various languages.,3
360,card_games,foreign_data,language,The language of the card.,"The language column indicates the language of the card's text, flavor text, and name.",3
361,card_games,foreign_data,multiverseid,The foreign multiverse identifier of the card.,"A unique identifier for each card, used to reference additional information in other languages.",2
362,card_games,foreign_data,name,The foreign name of the card.,The name of the card in a given language.,3
363,card_games,foreign_data,text,The foreign language text of the card.,The text column contains the translated text of cards in various languages.,4
364,card_games,foreign_data,type,"The foreign type of the card, including any supertypes and subtypes.","The type of card, such as ""creature"", ""enchantment"", or ""planeswalker"".",2
365,card_games,foreign_data,uuid,Unique identifier referencing the related card.,"A unique identifier for each row, referencing the cards table.",4
366,card_games,rulings,id,Unique identifier for each ruling.,A unique identifier for each ruling.,4
367,card_games,rulings,date,The date when the ruling was issued.,The date column records the date when a ruling was made.,3
368,card_games,rulings,text,Details about the ruling text.,Contains the text of a ruling for a specific card.,1
369,card_games,rulings,uuid,Unique identifier linking each ruling to a specific card.,"A unique identifier for each ruling, used to reference and relate rulings to specific cards.",3
370,card_games,set_translations,id,Unique identifier for each translation entry.,A unique identifier for each translation of a set's name into a different language.,3
371,card_games,set_translations,language,The language of the card set translation.,Stores the language of the translation for a set's name.,4
372,card_games,set_translations,setCode,The set code for the translated set.,The setCode column contains a unique code that identifies a specific set of cards in the game.,2
373,card_games,set_translations,translation,The translation of the set name into the specified language of the translation.,The translation column contains the localized name of a card set in a specified language.,4
374,european_football_2,Player,id,Unique identifier for each player.,Uniquely identifies each player in the dataset.,4
375,european_football_2,Player,player_api_id,The api ID of the player.,A unique identifier for each player.,2
376,european_football_2,Player,player_name,The name of the player.,Stores the name of each player.,3
377,european_football_2,Player,player_fifa_api_id,The unique identifier for the player in the FIFA API.,"A unique identifier for each player, as assigned by the FIFA API.",4
378,european_football_2,Player,birthday,The player's date of birth.,Stores the date of birth of each player.,4
379,european_football_2,Player,height,The player's height in centimeters.,Stores the height of each player in centimeters.,3
380,european_football_2,Player,weight,The player's weight in pounds.,Stores the weight of each player in kilograms.,1
381,european_football_2,Match,id,This is the unique identifier for each match.,Primary key for uniquely identifying each match.,4
382,european_football_2,Match,country_id,The identifier for the country where the match took place.,The country_id column contains a foreign key reference to the unique identifier of a country in the Country table. It indicates the country where a particular match took place.,4
383,european_football_2,Match,league_id,The identifier for the league associated with the match.,The `league_id` column identifies the league in which a match was played.,4
384,european_football_2,Match,season,The season during which the match took place.,The season column indicates the time period in which a match was played.,4
385,european_football_2,Match,stage,The stage of the match within the season.,The stage column indicates the progression of a match within a league or tournament.,3
386,european_football_2,Match,date,The date of the match.,Stores the date when a match was played.,3
387,european_football_2,Match,match_api_id,The unique identifier for the match API.,Unique identifier for each match.,2
388,european_football_2,Match,home_team_api_id,The API ID for the home team in the match.,The home_team_api_id column contains the unique identifier for the home team in a match.,3
389,european_football_2,Match,away_team_api_id,The API ID of the away team in the match.,The away_team_api_id column contains the unique identifier for the away team in a match.,3
390,european_football_2,Match,home_team_goal,The number of goals scored by the home team in the match.,Number of goals scored by the home team.,2
391,european_football_2,Match,away_team_goal,The number of goals scored by the away team in the match.,Number of goals scored by the away team.,2
392,european_football_2,Match,home_player_X1,The home player X1 in the match.,Player ID of the first player in the home team.,3
393,european_football_2,Match,home_player_X2,The home player X2 in the match.,The home_player_X2 column identifies the second player on the home team for a given match.,4
394,european_football_2,Match,home_player_X3,The home player X3 in the match.,The home_player_X3 column identifies the third player on the home team for a given match.,3
395,european_football_2,Match,home_player_X4,The home player X4 in the match.,The home_player_X4 column identifies the fourth player on the home team for a given match.,3
396,european_football_2,Match,home_player_X5,The home player X5 in the match.,Player ID for the 5th home team member.,3
397,european_football_2,Match,home_player_X6,The home player X6 in the match.,The home_player_X6 column identifies the sixth player on the home team for a given match.,3
398,european_football_2,Match,home_player_X7,The home player X7 in the match.,Player ID of the 7th home team member.,3
399,european_football_2,Match,home_player_X8,The home player X8 in the match.,Player ID of the 8th home team member.,3
400,european_football_2,Match,home_player_X9,The home player X9 in the match.,The home_player_X9 column identifies the 9th player on the home team for a given match.,3
401,european_football_2,Match,home_player_X10,The home player X10 in the match.,The home_player_X10 column contains the ID of the 10th player on the home team for a given match.,3
402,european_football_2,Match,home_player_X11,The home player X11 in the match.,The ID of the 11th player on the home team.,3
403,european_football_2,Match,away_player_X1,The away player X1 in the match.,Player ID of the first substitute player for the away team.,3
404,european_football_2,Match,away_player_X2,The away player X2 in the match.,Player ID of the second away team player in the match.,3
405,european_football_2,Match,away_player_X3,The away player X3 in the match.,The away_player_X3 column identifies a player on the away team for a given match.,4
406,european_football_2,Match,away_player_X4,The away player X4 in the match.,Player ID of the fourth away team player.,3
407,european_football_2,Match,away_player_X5,The away player X5 in the match.,Player ID of the away team's fifth player.,4
408,european_football_2,Match,away_player_X6,The away player X6 in the match.,Player ID of the away team's 6th player.,4
409,european_football_2,Match,away_player_X7,The away player X7 in the match.,Player ID of the away team's 7th player.,3
410,european_football_2,Match,away_player_X8,The away player X8 in the match.,Player ID of the 8th away team player in the match.,3
411,european_football_2,Match,away_player_X9,The away player X9 in the match.,Player ID of the away team's 9th player.,3
412,european_football_2,Match,away_player_X10,The away player X10 in the match.,Player ID of the 10th player on the away team.,3
413,european_football_2,Match,away_player_X11,The away player X11 in the match.,Player ID of the 11th player on the away team.,3
414,european_football_2,Match,home_player_Y1,The home player Y1 in the match.,The `home_player_Y1` column contains the ID of the first player on the home team.,3
415,european_football_2,Match,home_player_Y2,The home player Y2 in the match.,Player ID of the second substitute player for the home team.,1
416,european_football_2,Match,home_player_Y3,The home player Y3 in the match.,The home_player_Y3 column contains the ID of the third substitute player for the home team.,3
417,european_football_2,Match,home_player_Y4,The home player Y4 in the match.,The home_player_Y4 column contains the ID of the fourth substitute player for the home team.,3
418,european_football_2,Match,home_player_Y5,The home player Y5 in the match.,The home_player_Y5 column identifies a player from the home team who participated in the match.,3
419,european_football_2,Match,home_player_Y6,The home player Y6 in the match.,The home_player_Y6 column contains the ID of the sixth player on the home team for a given match.,3
420,european_football_2,Match,home_player_Y7,The home player Y7 in the match.,Player ID of the 7th substitute for the home team.,3
421,european_football_2,Match,home_player_Y8,The home player Y8 in the match.,Player ID of the 8th substitute for the home team.,3
422,european_football_2,Match,home_player_Y9,The home player Y9 in the match.,The home_player_Y9 column identifies a player from the home team who participated in a specific match.,3
423,european_football_2,Match,home_player_Y10,The home player Y10 in the match.,The `home_player_Y10` column identifies a player from the home team who participated in the match.,3
424,european_football_2,Match,home_player_Y11,The home player Y11 in the match.,The `home_player_Y11` column identifies a player from the home team who participated in a specific match.,3
425,european_football_2,Match,away_player_Y1,The away player Y1 in the match.,The away_player_Y1 column contains the ID of the first away team player in a match.,3
426,european_football_2,Match,away_player_Y2,The away player Y2 in the match.,The away_player_Y2 column contains the ID of the second player on the away team.,3
427,european_football_2,Match,away_player_Y3,The away player Y3 in the match.,The away_player_Y3 column contains the ID of the third player on the away team.,3
428,european_football_2,Match,away_player_Y4,The away player Y4 in the match.,Player ID of the fourth substitute player for the away team.,4
429,european_football_2,Match,away_player_Y5,The away player Y5 in the match.,The away_player_Y5 column contains the ID of the fifth player on the away team for a given match.,4
430,european_football_2,Match,away_player_Y6,The away player Y6 in the match.,The away_player_Y6 column contains the ID of the sixth player on the away team for a given match.,3
431,european_football_2,Match,away_player_Y7,The away player Y7 in the match.,The away_player_Y7 column identifies a player from the away team who participated in a specific match.,3
432,european_football_2,Match,away_player_Y8,The away player Y8 in the match.,The away_player_Y8 column identifies a specific player from the away team who participated in a particular match.,3
433,european_football_2,Match,away_player_Y9,The away player Y9 in the match.,The away_player_Y9 column contains the ID of the 9th player on the away team for a given match.,3
434,european_football_2,Match,away_player_Y10,The away player Y10 in the match.,The away_player_Y10 column identifies a player from the away team who participated in a specific match.,3
435,european_football_2,Match,away_player_Y11,The away player Y11 in the match.,The away_player_Y11 column contains the ID of the 11th player on the away team for a given match.,4
436,european_football_2,Match,home_player_1,The ID of the first home player in the match.,The `home_player_1` column contains the ID of the first player on the home team for a given match.,3
437,european_football_2,Match,home_player_2,The player ID of the second home team player in the match.,The `home_player_2` column contains the ID of the second player on the home team for a given match.,4
438,european_football_2,Match,home_player_3,The ID of the third home player in the match.,The home_player_3 column contains the ID of the third player on the home team for a given match.,3
439,european_football_2,Match,home_player_4,The ID of the fourth home player in the match.,The home_player_4 column identifies the fourth player on the home team for a given match.,2
440,european_football_2,Match,home_player_5,The ID of the fifth home player in the match.,The home_player_5 column contains the ID of the fifth player on the home team for a given match.,4
441,european_football_2,Match,home_player_6,The ID of the sixth player in the home team in the match.,The ID of the sixth player on the home team.,2
442,european_football_2,Match,home_player_7,The ID of the seventh player in the home team in the match.,Player ID for the 7th player on the home team.,4
443,european_football_2,Match,home_player_8,The ID of the eighth player in the home team in the match.,The home_player_8 column identifies the 8th player on the home team for a given match.,4
444,european_football_2,Match,home_player_9,The ID of the ninth player on the home team in the match.,The `home_player_9` column identifies the 9th player on the home team for a given match.,2
445,european_football_2,Match,home_player_10,The ID of the 10th player in the home team in the match.,The `home_player_10` column contains the ID of the 10th player on the home team for a given match.,4
446,european_football_2,Match,home_player_11,The ID of the 11th player in the home team in the match.,The `home_player_11` column identifies the 11th player on the home team for a given match.,3
447,european_football_2,Match,away_player_1,The ID of the first away team player in the match.,The away_player_1 column contains the ID of the first player on the away team.,3
448,european_football_2,Match,away_player_2,The ID of the second away team player in the match.,The away_player_2 column contains the ID of the second player on the away team for a given match.,4
449,european_football_2,Match,away_player_3,The player ID of the third away team player in the match.,The ID of the third player on the away team.,2
450,european_football_2,Match,away_player_4,The ID of the fourth away player in the match.,The away_player_4 column contains the ID of the fourth player on the away team for a given match.,4
451,european_football_2,Match,away_player_5,The ID of the fifth away team player in the match.,Player ID of the fifth player on the away team.,2
452,european_football_2,Match,away_player_6,The ID of the sixth away player in the match.,Player ID of the sixth player on the away team.,4
453,european_football_2,Match,away_player_7,The ID of the seventh away player in the match.,The away_player_7 column identifies the 7th player on the away team for a given match.,4
454,european_football_2,Match,away_player_8,The ID of the eighth away player in the match.,The away_player_8 column identifies the 8th player on the away team for a given match.,2
455,european_football_2,Match,away_player_9,The ID of the ninth away player in the match.,The away_player_9 column contains the ID of the 9th player on the away team for a given match.,4
456,european_football_2,Match,away_player_10,The ID of the 10th away player in the match.,The away_player_10 column contains the ID of the 10th player on the away team for a given match.,3
457,european_football_2,Match,away_player_11,The ID of the 11th player on the away team in the match.,The away_player_11 column contains the ID of the 11th player on the away team for a given match.,3
458,european_football_2,Match,goal,Information of the goals in the match in XML format.,The 'goal' column records the number of goals scored by each team in a match.,2
459,european_football_2,Match,shoton,The number of shots on goal during the match.,The shoton column indicates the number of shots on target during a match.,4
460,european_football_2,Match,shotoff,The number of shots that were off target during the match.,"The ""shotoff"" column records the number of shots that missed the target during a match.",4
461,european_football_2,Match,foulcommit,The fouls committed during the match.,"The ""foulcommit"" column indicates the number of fouls committed by each team during a match.",3
462,european_football_2,Match,card,Details about the cards given in the match.,Tracks the number of cards (yellow or red) given during a match.,3
463,european_football_2,Match,cross,The number of balls sent into the opposition team's area from a wide position.,"The ""cross"" column indicates the number of crosses made during a match.",2
464,european_football_2,Match,corner,Number of corner kicks in the match.,The corner column indicates the number of corner kicks taken by each team during a match.,3
465,european_football_2,Match,possession,Information on the possession is in the match in XML format.,Indicates the percentage of possession each team had during a match.,2
466,european_football_2,Match,B365H,The home win odds from Bet365.,Odds for a home team win according to bookmaker B365.,3
467,european_football_2,Match,B365D,The draw odds provided by Bet365.,Odds for a draw outcome offered by bookmaker B365.,4
468,european_football_2,Match,B365A,The betting odds for an away team win from Bet365.,Odds for a draw at Bet365 bookmaker.,1
469,european_football_2,Match,BWH,The BWH column represents the home win odds provided by the Bet&Win (BWin) bookmaker.,"BWH contains the odds for a home team win, as provided by bookmaker William Hill.",1
470,european_football_2,Match,BWD,The draw odds provided by Bet&Win (BWin) for the match.,Odds for a draw at Betway.,1
471,european_football_2,Match,BWA,The betting odds for an away team win from Bet&Win (BWin) for the match.,Odds for a home win according to bookmaker William Hill.,1
472,european_football_2,Match,IWH,The IWH column represents the home win odds provided by the betting company Interwetten.,Odds for a home win according to bookmaker Interwetten.,2
473,european_football_2,Match,IWD,The draw odds from Interwetten.,"Describes the odds for a draw outcome in the match, as provided by the bookmaker Interwetten.",3
474,european_football_2,Match,IWA,The IWA column represents the odds for an away team win provided by the Interwetten betting company.,"Indicates the odds for a draw in the match, provided by the bookmaker Interwetten.",1
475,european_football_2,Match,LBH,The home win odds from the betting company Ladbrokes.,Odds for a home team win according to bookmaker Ladbrokes.,4
476,european_football_2,Match,LBD,The draw odds from the betting company Ladbrokes.,Odds for a draw at Betfair.,1
477,european_football_2,Match,LBA,The LBA column represents the betting odds for an away team win provided by the betting company LB.,Odds for a home team win according to bookmaker Ladbrokes.,1
478,european_football_2,Match,PSH,The home win odds from Pinnacle Sports.,Odds for a home team win from Pinnacle Sports.,4
479,european_football_2,Match,PSD,The draw odds from Pinnacle Sports.,"The PSD column contains the pre-match odds for a draw from the sportsbook provider, Pinnacle Sports.",3
480,european_football_2,Match,PSA,The odds for an away team win from the betting company Pinnacle Sports.,Odds for a home team win according to the PSA (Probability of Scoring A goal) model.,1
481,european_football_2,Match,WHH,The home win odds from William Hill.,Odds for a home win in a match.,2
482,european_football_2,Match,WHD,The draw odds from William Hill.,Odds for a home team draw at William Hill.,3
483,european_football_2,Match,WHA,The odds offered by William Hill for an away team win.,Odds for the home team to win.,1
484,european_football_2,Match,SJH,The odds for a home win from the Stan James bookmaker.,SJH is the decimal odds for a home team win according to bookmaker SJ.,3
485,european_football_2,Match,SJD,The odds for a draw according to the Stan James betting company.,Describes the number of yellow cards shown to the away team during a match.,1
486,european_football_2,Match,SJA,The SJA column represents the odds offered by the betting company Stan James for an away team win.,Odds from bookmaker SJ for the home team to win.,1
487,european_football_2,Match,VCH,The odds for a home win from the VC Bet bookmaker.,VCH contains the odds for a home team victory offered by bookmaker Victor Chandler.,4
488,european_football_2,Match,VCD,The odds for a draw according to the VC Bet betting company.,Describes the number of conceded corners in a match.,1
489,european_football_2,Match,VCA,The odds for an away team win from the betting company VC Bet.,Odds for a draw from bookmaker Victor Chandler.,1
490,european_football_2,Match,GBH,The home win odds from Gamebookers.,Odds from bookmaker GB for the home team to win.,2
491,european_football_2,Match,GBD,The draw odds from Gamebookers.,"Odds for the home team to win, provided by bookmaker GB.",1
492,european_football_2,Match,GBA,The odds offered by Gamebookers for an away team win.,"Odds for the home team to win, provided by bookmaker Gamebookers.",1
493,european_football_2,Match,BSH,The home win odds from Blue Square.,Odds for a home team win according to bookmaker BSH.,3
494,european_football_2,Match,BSD,The draw odds from Blue Square.,Odds for a draw from bookmaker BSH.,2
495,european_football_2,Match,BSA,The odds offered by Blue Square for an away team win.,"Odds for the home team to win, provided by bookmaker Betsson.",1
