,database_name,table_name,original_column_name,column_name,column_description,data_format,value_description,type,gold_prompt_chars,gold_prompt_words,gold_prompt_tokens,pred_prompt_chars,pred_prompt_words,pred_prompt_tokens
198,california_schools,schools,SOC,School Ownership Code,The School Ownership Code is a numeric code used to identify the type of school.,text,"•      08 - Preschool      
•       09 – Special Education Schools (Public)
•      11 – Youth Authority Facilities (CEA)
•       13 – Opportunity Schools
•       14 – Juvenile Court Schools
•       15 – Other County or District Programs
•       31 – State Special Schools
•       60 – Elementary School (Public)
•       61 – Elementary School in 1 School District (Public)
•       62 – Intermediate/Middle Schools (Public)
•       63 – Alternative Schools of Choice
•       64 – Junior High Schools (Public)
•       65 – K-12 Schools (Public)
•       66 – High Schools (Public)
•       67 – High Schools in 1 School District (Public)
•       68 – Continuation High Schools
•       69 – District Community Day Schools
•       70 – Adult Education Centers
•       98 – Regional Occupational Center/Program (ROC/P)",,4002.0,1614.0,4782,3706.75,1466.25,4542
199,california_schools,schools,SOCType,School Ownership Code Type,The School Ownership Code Type is the text description of the type of school.,text,The School Ownership Code Type is the text description of the type of school.,,4005.5,1614.0,4785,3708.75,1466.25,4544
200,california_schools,schools,EdOpsCode,Education Option Code,The Education Option Code is a short text description of the type of education offered.,text,"
•      ALTSOC – Alternative School of Choice
•      COMM – County Community School
•       COMMDAY – Community Day School
•       CON – Continuation School
•       JUV – Juvenile Court School
•       OPP – Opportunity School
•       YTH – Youth Authority School
•       SSS – State Special School
•       SPEC – Special Education School
•       TRAD – Traditional
•       ROP – Regional Occupational Program
•       HOMHOS – Home and Hospital
•       SPECON – District Consortia Special Education School",,4008.25,1614.0,4788,3709.75,1466.25,4546
201,california_schools,schools,EdOpsName,Educational Option Name,Educational Option Name,text,The Educational Option Name is the long text description of the type of education being offered.,,3992.75,1605.0,4776,3709.75,1466.25,4546
202,california_schools,schools,EILCode,Educational Instruction Level Code,The Educational Instruction Level Code is a short text description of the institution's type relative to the grade range served.,text,"•       A – Adult
•       ELEM – Elementary
•       ELEMHIGH – Elementary-High Combination
•       HS – High School
•       INTMIDJR – Intermediate/Middle/Junior High
•       PS – Preschool
•       UG – Ungraded",,4020.25,1618.5,4795,3708.75,1466.25,4546
203,california_schools,schools,EILName,Educational Instruction Level Name ,The Educational Instruction Level Name is the long text description of the institution’s type relative to the grade range served.,text,The Educational Instruction Level Name is the long text description of the institution’s type relative to the grade range served.,,4020.75,1619.25,4795,3708.75,1466.25,4546
204,california_schools,schools,GSoffered,grade span offered,"The grade span offered is the lowest grade and the highest grade offered or supported by the school, district, or administrative authority. This field might differ from the grade span served as reported in the most recent certified California Longitudinal Pupil Achievement (CALPADS) Fall 1 data collection.",text,"For example XYZ School might display the following data:

GSoffered = P–Adult

GSserved = K–12",,4062.5,1638.0,4831,3709.75,1466.25,4546
205,california_schools,schools,GSserved,grade span served.,It is the lowest grade and the highest grade of student enrollment as reported in the most recent certified CALPADS Fall 1 data collection. Only K–12 enrollment is reported through CALPADS. This field may differ from the grade span offered.,text,"commonsense evidence:

1.     Only K–12 enrollment is reported through CALPADS

2.     Note: Special programs at independent study, alternative education, and special education schools will often exceed the typical grade span for schools of that type",,4045.0,1632.75,4822,3709.25,1466.25,4546
206,california_schools,schools,Virtual,,"This field identifies the type of virtual instruction offered by the school. Virtual instruction is instruction in which students and teachers are separated by time and/or location, and interaction occurs via computers and/or telecommunications technologies. ",text,"The field is coded as follows:

·       F = Exclusively Virtual – The school has no physical building where students meet with each other or with teachers, all instruction is virtual.

·       V = Primarily Virtual – The school focuses on a systematic program of virtual instruction but includes some physical meetings among students or with teachers.

·       C = Primarily Classroom – The school offers virtual courses but virtual instruction is not the primary means of instruction.

·       N = Not Virtual – The school does not offer any virtual instruction.

·       P = Partial Virtual – The school offers some, but not all, instruction through virtual instruction. Note: This value was retired and replaced with the Primarily Virtual and Primarily Classroom values beginning with the 2016–17 school year.",,4045.25,1628.25,4805,3708.75,1466.25,4542
207,california_schools,schools,Magnet,,This field identifies whether a school is a magnet school and/or provides a magnet program. ,text,"The field is coded as follows:

·       Y = Magnet - The school is a magnet school and/or offers a magnet program.

·       N = Not Magnet - The school is not a magnet school and/or does not offer a magnet program.

commonsense evidence:

Note: Preschools and adult education centers do not contain a magnet school indicator.",,4002.75,1613.25,4782,3708.25,1466.25,4542
208,california_schools,schools,Latitude,,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the equator measured north to south.",real,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the equator measured north to south.",,4020.75,1618.5,4794,3709.25,1466.25,4542
209,california_schools,schools,Longitude,,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the prime meridian (Greenwich, England) measured from west to east.",real,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the prime meridian (Greenwich, England) measured from west to east.",,4029.25,1621.5,4802,3709.75,1466.25,4542
210,california_schools,schools,AdmFName1,administrator's first name,administrator's first name,text,"The superintendent’s or principal’s first name.

commonsense evidence:

Only active and pending districts and schools will display administrator information, if applicable.",,3994.25,1605.0,4784,3709.75,1466.25,4550
211,california_schools,schools,AdmLName1,administrator's last name,administrator's last name,text,"The superintendent’s or principal’s last name.

commonsense evidence:
Only active and pending districts and schools will display administrator information, if applicable.",,3993.75,1605.0,4784,3709.75,1466.25,4550
212,california_schools,schools,AdmEmail1,administrator's email address,administrator's email address,text,"The superintendent’s or principal’s email address.

commonsense evidence:

Only active and pending districts and schools will display administrator information, if applicable.",,3995.75,1605.0,4781,3709.75,1466.25,4548
213,california_schools,schools,AdmFName2,,,text,SAME as 1,,3982.75,1602.0,4778,3709.75,1466.25,4550
214,california_schools,schools,AdmLName2,,,text,,,3982.75,1602.0,4778,3709.75,1466.25,4550
215,california_schools,schools,AdmEmail2,,,text,,,3982.75,1602.0,4775,3709.75,1466.25,4548
216,california_schools,schools,AdmFName3,,,text,not useful,,3982.75,1602.0,4778,3709.75,1466.25,4550
217,california_schools,schools,AdmLName3,,,text,not useful,,3982.75,1602.0,4778,3709.75,1466.25,4550
218,california_schools,schools,AdmEmail3,,,text,not useful,,3982.75,1602.0,4775,3709.75,1466.25,4548
219,california_schools,schools,LastUpdate,,,date,when is this record updated last time,,3983.5,1602.0,4769,3710.25,1466.25,4544
220,california_schools,satscores,cds,,California Department Schools,text,,F,2867.25,1138.5,3200,2589.25,1001.25,2974
221,california_schools,satscores,rtype,,rtype,text,unuseful,,2862.75,1137.0,3202,2590.25,1001.25,2976
222,california_schools,satscores,sname,school name,school name,text,,,2866.25,1138.5,3203,2590.25,1001.25,2976
223,california_schools,satscores,dname,district name,district segment,text,,,2868.0,1138.5,3203,2590.25,1001.25,2976
224,california_schools,satscores,cname,county name,county name,text,,,2866.25,1138.5,3200,2590.25,1001.25,2974
225,california_schools,satscores,enroll12,enrollment (1st-12nd grade),enrollment (1st-12nd grade),integer,,,2876.5,1140.0,3215,2591.75,1001.25,2976
226,california_schools,satscores,NumTstTakr,Number of Test Takers,Number of Test Takers in this school,integer,number of test takers in each school,,2878.75,1143.75,3224,2592.75,1001.25,2984
227,california_schools,satscores,AvgScrRead,average scores in Reading,average scores in Reading,integer,average scores in Reading,,2877.0,1141.5,3210,2592.75,1001.25,2978
228,california_schools,satscores,AvgScrMath,average scores in Math,average scores in Math,integer,average scores in Math,,2875.5,1141.5,3210,2592.75,1001.25,2978
229,california_schools,satscores,AvgScrWrite,average scores in writing,average scores in writing,integer,average scores in writing,,2877.75,1141.5,3210,2593.25,1001.25,2978
230,california_schools,satscores,NumGE1500,Number of Test Takers Whose Total SAT Scores Are Greater or Equal to 1500,Number of Test Takers Whose Total SAT Scores Are Greater or Equal to 1500,integer,"Number of Test Takers Whose Total SAT Scores Are Greater or Equal to 1500

commonsense evidence:

Excellence Rate = NumGE1500 / NumTstTakr",,2900.25,1156.5,3241,2592.25,1001.25,2980
231,california_schools,frpm,CDSCode,,CDSCode,integer,,F,3557.75,1401.0,4313,3284.25,1265.25,4085
232,california_schools,frpm,Academic Year,,Academic Year,integer ,,,3563.75,1404.0,4309,3287.25,1266.75,4083
233,california_schools,frpm,County Code,,County Code,integer,,,3561.75,1404.0,4309,3286.25,1266.75,4083
234,california_schools,frpm,District Code,,District Code,integer,,,3563.75,1404.0,4309,3287.25,1266.75,4083
235,california_schools,frpm,School Code ,,School Code,integer,,,3562.5,1404.0,4312,3286.75,1266.75,4085
236,california_schools,frpm,County Name,,County Code ,text,,,3562.0,1404.75,4309,3286.25,1266.75,4083
237,california_schools,frpm,District Name ,,District Name ,text,,,3564.75,1404.75,4312,3287.75,1266.75,4085
238,california_schools,frpm,School Name,,School Name ,text,,,3562.0,1404.75,4309,3286.25,1266.75,4083
239,california_schools,frpm,District Type,,District Type,text,,,3563.75,1404.0,4309,3287.25,1266.75,4083
240,california_schools,frpm,School Type ,,School Type ,text,,,3562.75,1404.75,4312,3286.75,1266.75,4085
241,california_schools,frpm,Educational Option Type,,Educational Option Type,text,,,3573.75,1407.0,4313,3292.25,1268.25,4085
242,california_schools,frpm,NSLP Provision Status,,NSLP Provision Status,text,,,3571.75,1407.0,4317,3291.25,1268.25,4087
243,california_schools,frpm,Charter School (Y/N),,Charter School (Y/N),integer,"0: N;
1: Y",,3570.75,1407.0,4324,3290.75,1268.25,4091
244,california_schools,frpm,Charter School Number,,Charter School Number,text,,,3571.75,1407.0,4313,3291.25,1268.25,4085
245,california_schools,frpm,Charter Funding Type,,Charter Funding Type,text,,,3570.75,1407.0,4313,3290.75,1268.25,4085
246,california_schools,frpm,IRC,,,integer,Not useful,,3553.75,1401.0,4305,3282.25,1265.25,4081
247,california_schools,frpm,Low Grade,,Low Grade,text,,,3559.75,1404.0,4309,3285.25,1266.75,4083
248,california_schools,frpm,High Grade,,High Grade,text,,,3560.75,1404.0,4309,3285.75,1266.75,4083
249,california_schools,frpm,Enrollment (K-12),,Enrollment (K-12),real,"commonsense evidence:

K-12: 1st grade - 12nd grade ",,3567.75,1404.0,4324,3289.25,1266.75,4091
250,california_schools,frpm,Free Meal Count (K-12),,Free Meal Count (K-12),real,"commonsense evidence:

eligible free rate = Free Meal Count / Enrollment",,3572.75,1410.0,4332,3291.75,1269.75,4095
251,california_schools,frpm,Percent (%) Eligible Free (K-12),,,real,,,3575.5,1410.0,4332,3296.75,1271.25,4099
252,california_schools,frpm,FRPM Count (K-12),,Free or Reduced Price Meal Count (K-12),real,"commonsense evidence:

eligible FRPM rate = FRPM / Enrollment",,3573.25,1410.0,4335,3289.25,1268.25,4095
253,california_schools,frpm,Percent (%) Eligible FRPM (K-12),,,real,,,3575.5,1410.0,4335,3296.75,1271.25,4101
254,california_schools,frpm,Enrollment (Ages 5-17),,Enrollment (Ages 5-17),real,,,3572.75,1407.0,4336,3291.75,1268.25,4097
255,california_schools,frpm,Free Meal Count (Ages 5-17),,Free Meal Count (Ages 5-17),real,"commonsense evidence:

eligible free rate = Free Meal Count / Enrollment",,3577.75,1413.0,4344,3294.25,1271.25,4101
256,california_schools,frpm, Percent (%) Eligible Free (Ages 5-17),,,real,,,3580.0,1412.25,4344,3299.75,1272.75,4107
257,california_schools,frpm,FRPM Count (Ages 5-17),,,real,,,3568.0,1407.75,4335,3291.75,1269.75,4101
258,california_schools,frpm,Percent (%) Eligible FRPM (Ages 5-17),,,real,,,3579.25,1412.25,4344,3299.25,1272.75,4107
259,california_schools,frpm,2013-14 CALPADS Fall 1 Certification Status,,2013-14 CALPADS Fall 1 Certification Status,integer,,,3593.75,1416.0,4353,3302.25,1272.75,4105
260,card_games,legalities,id,,unique id identifying this legality,integer,,P,3852.0,1362.75,4698,3572.75,1224.0,4470
261,card_games,legalities,format,,format of play,text,each value refers to different rules to play,,3849.75,1361.25,4696,3574.75,1224.0,4470
262,card_games,legalities,status,,,text,"• legal
• banned
• restricted",,3847.0,1359.75,4694,3574.75,1224.0,4470
263,card_games,legalities,uuid,,,text,,F,3845.5,1359.75,4694,3573.75,1224.0,4470
264,card_games,cards,id,unique id number identifying the cards,,integer,,P,6587.75,2364.0,8945,6307.75,2224.5,8716
265,card_games,cards,artist,,The name of the artist that illustrated the card art.,text,,,6594.5,2367.0,8949,6309.75,2224.5,8716
266,card_games,cards,asciiName,ascii Name,The ASCII(opens new window) (Basic/128) code formatted card name with no special unicode characters.,text,,,6610.25,2370.75,8964,6311.25,2224.5,8718
267,card_games,cards,availability,,A list of the card's available printing types.,text,"""arena"", ""dreamcast"", ""mtgo"", ""paper"", ""shandalar""",,6597.25,2365.5,8948,6312.75,2224.5,8716
268,card_games,cards,borderColor,border Color,The color of the card border.,text,"""black"", ""borderless"", ""gold"", ""silver"", ""white""",,6594.5,2364.75,8946,6312.25,2224.5,8716
269,card_games,cards,cardKingdomFoilId,card Kingdom Foil Id,card Kingdom Foil Id,text,"commonsense evidence:
cardKingdomFoilId, when paired with cardKingdomId that is not Null, is incredibly powerful. ",,6598.75,2364.75,8963,6315.25,2224.5,8726
270,card_games,cards,cardKingdomId,card Kingdom Id,card Kingdom Id,text,A list of all the colors in the color indicator,,6593.25,2363.25,8953,6313.25,2224.5,8722
271,card_games,cards,colorIdentity,color Identity,"A list of all the colors found in manaCost, colorIndicator, and text",text,,,6606.25,2369.25,8959,6313.25,2224.5,8718
272,card_games,cards,colorIndicator,color Indicator,A list of all the colors in the color indicator (The symbol prefixed to a card's types).,text,,,6612.25,2373.0,8962,6313.75,2224.5,8718
273,card_games,cards,colors,,A list of all the colors in manaCost and colorIndicator. ,text,"Some cards may not have values, such as cards with ""Devoid"" in its text.",,6595.5,2367.75,8952,6309.75,2224.5,8716
274,card_games,cards,convertedManaCost,converted Mana Cost,The converted mana cost of the card. Use the manaValue property.,real,"if value is higher, it means that this card cost more converted mana ",,6609.5,2369.25,8960,6315.25,2224.5,8720
275,card_games,cards,duelDeck,duel Deck,The indicator for which duel deck the card is in.,text,,,6596.5,2367.75,8953,6310.75,2224.5,8718
276,card_games,cards,edhrecRank,rec Rank in edh,The card rank on EDHRec,integer,,,6593.0,2365.5,8959,6311.75,2224.5,8722
277,card_games,cards,faceConvertedManaCost,face Converted Mana Cost,The converted mana cost or mana value for the face for either half or part of the card. ,real,"if value is higher, it means that this card cost more converted mana for the face",,6619.75,2376.0,8970,6317.25,2224.5,8722
278,card_games,cards,faceName,face Name,The name on the face of the card.,text,,,6592.5,2366.25,8951,6310.75,2224.5,8718
279,card_games,cards,flavorName,flavor Name,The promotional card name printed above the true card name on special cards that has no game function.,text,The promotional card name printed above the true card name on special cards that has no game function.,,6611.75,2373.75,8961,6311.75,2224.5,8718
280,card_games,cards,flavorText,flavor Text,The italicized text found below the rules text that has no game function.,text,The italicized text found below the rules text that has no game function.,,6604.5,2370.0,8957,6311.75,2224.5,8718
281,card_games,cards,frameEffects,frame Effects,The visual frame effects.,text,"""colorshifted"", ""companion"", ""compasslanddfc"", ""devoid"", ""draft"", ""etched"", ""extendedart"", ""fullart"", ""inverted"", ""legendary"", ""lesson"", ""miracle"", ""mooneldrazidfc"", ""nyxtouched"", ""originpwdfc"", ""showcase"", ""snow"", ""sunmoondfc"", ""textless"", ""tombstone"", ""waxingandwaningmoondfc""",,6594.5,2363.25,8947,6312.75,2224.5,8718
282,card_games,cards,frameVersion,frame Version,The version of the card frame style.,text,"""1993"", ""1997"", ""2003"", ""2015"", ""future""",,6597.25,2365.5,8950,6312.75,2224.5,8718
283,card_games,cards,hand,,The starting maximum hand size total modifier. ,text,"A + or - character precedes an integer. 
commonsense evidence:
positive maximum hand size: +1, +2, ....
negative maximum hand size: -1, ....
neural maximum hand size: 0....",,6591.5,2365.5,8947,6308.75,2224.5,8716
284,card_games,cards,hasAlternativeDeckLimit,has Alternative Deck Limit,If the card allows a value other than 4 copies in a deck.,integer,0: disallow 1: allow,,6614.0,2371.5,8965,6318.25,2224.5,8722
285,card_games,cards,hasContentWarning,has Content Warning,If the card marked by Wizards of the Coast (opens new window) for having sensitive content. See this official article (opens new window) for more information.,integer,"0: doesn't have 1: has sensitve content or Wizards of the Coast
commonsense evidence:
Cards with this property may have missing or degraded properties and values. ",,6633.0,2380.5,8978,6315.25,2224.5,8720
286,card_games,cards,hasFoil,has Foil,If the card can be found in foil,integer,0: cannot be found 1: can be found,,6591.25,2366.25,8955,6310.25,2224.5,8720
287,card_games,cards,hasNonFoil,has Non Foil,If the card can be found in non-foil,integer,0: cannot be found 1: can be found,,6595.5,2367.0,8961,6311.75,2224.5,8722
288,card_games,cards,isAlternative,is Alternative,If the card is an alternate variation to an original printing,integer,0: is not 1: is,,6604.5,2368.5,8954,6313.25,2224.5,8718
289,card_games,cards,isFullArt,is Full Art,If the card has full artwork.,integer,"0: doesn't have, 1: has full artwork",,6592.75,2365.5,8953,6311.25,2224.5,8720
290,card_games,cards,isOnlineOnly,is Online Only,If the card is only available in online game variations.,integer,0: is not 1: is,,6602.5,2368.5,8957,6312.75,2224.5,8720
291,card_games,cards,isOversized,is Oversized,If the card is oversized.,integer,0: is not 1: is,,6593.5,2364.0,8955,6312.25,2224.5,8722
292,card_games,cards,isPromo,is Promotion,If the card is a promotional printing.,integer,0: is not 1: is,,6593.75,2365.5,8953,6310.25,2224.5,8720
293,card_games,cards,isReprint,is Reprint,If the card has been reprinted.,integer,0: has not 1: has not been,,6593.0,2364.75,8954,6311.25,2224.5,8720
294,card_games,cards,isReserved,is Reserved,If the card is on the Magic: The Gathering Reserved List (opens new window),integer,"If the card is on the Magic, it will appear in The Gathering Reserved List",,6605.0,2370.75,8959,6311.75,2224.5,8718
295,card_games,cards,isStarter,is Starter,If the card is found in a starter deck such as Planeswalker/Brawl decks.,integer,0: is not 1: is,,6603.25,2370.0,8963,6311.25,2224.5,8720
296,card_games,cards,isStorySpotlight,is Story Spotlight,If the card is a Story Spotlight card.,integer,0: is not 1: is,,6602.0,2367.0,8958,6314.75,2224.5,8722
297,card_games,cards,isTextless,is Text less,If the card does not have a text box.,integer,"commonsense evidence:
0: has a text box;
1: doesn't have a text box;",,6595.75,2367.75,8956,6311.75,2224.5,8720
298,card_games,cards,isTimeshifted,is Time shifted,If the card is time shifted,integer,"commonsense evidence:
If the card is ""timeshifted"", a feature of certain sets where a card will have a different frameVersion.",,6596.25,2365.5,8956,6313.25,2224.5,8722
299,card_games,cards,keywords,,A list of keywords found on the card.,text,,,6592.0,2365.5,8947,6310.75,2224.5,8716
300,card_games,cards,layout,,"The type of card layout. For a token card, this will be ""token""",text,,,6597.0,2369.25,8955,6309.75,2224.5,8716
301,card_games,cards,leadershipSkills,leadership Skills,A list of formats the card is legal to be a commander in,text,,,6606.25,2370.0,8956,6314.75,2224.5,8718
302,card_games,cards,life,,The starting life total modifier. A plus or minus character precedes an integer.,text,,,6599.75,2369.25,8954,6308.75,2224.5,8716
303,card_games,cards,loyalty,,The starting loyalty value of the card.,text,"Used only on cards with ""Planeswalker"" in its types. empty means unkown",,6591.75,2364.75,8946,6310.25,2224.5,8716
304,card_games,cards,manaCost,mana Cost ,The mana cost of the card wrapped in brackets for each value.,text,"commonsense evidence:
manaCost is unconverted mana cost",,6599.75,2370.0,8955,6310.75,2224.5,8718
305,card_games,cards,mcmId,,,text,NOT USEFUL,,6581.25,2360.25,8946,6309.25,2224.5,8720
306,card_games,cards,mcmMetaId,,,text,NOT USEFUL,,6584.25,2360.25,8949,6311.25,2224.5,8722
307,card_games,cards,mtgArenaId,,,text,NOT USEFUL,,6585.0,2360.25,8949,6311.75,2224.5,8722
308,card_games,cards,mtgjsonV4Id,,,text,NOT USEFUL,,6585.75,2360.25,8955,6312.25,2224.5,8726
309,card_games,cards,mtgoFoilId,,,text,NOT USEFUL,,6585.0,2360.25,8952,6311.75,2224.5,8724
310,card_games,cards,mtgoId,,,text,NOT USEFUL,,6582.0,2360.25,8946,6309.75,2224.5,8720
311,card_games,cards,multiverseId,,,text,NOT USEFUL,,6586.5,2360.25,8946,6312.75,2224.5,8720
312,card_games,cards,name,,The name of the card.,text,"Cards with multiple faces, like ""Split"" and ""Meld"" cards are given a delimiter.",,6585.0,2363.25,8944,6308.75,2224.5,8716
313,card_games,cards,number,,The number of the card,text,,,6586.75,2363.25,8944,6309.75,2224.5,8716
314,card_games,cards,originalReleaseDate,,original Release Date,text,"The original release date in ISO 8601(opens new window) format for a promotional card printed outside of a cycle window, such as Secret Lair Drop promotions.",,6596.25,2361.75,8948,6316.25,2224.5,8720
315,card_games,cards,originalText,,original Text,text,The text on the card as originally printed.,,6589.0,2361.0,8944,6312.75,2224.5,8718
316,card_games,cards,originalType,,original Type,text,The type of the card as originally printed. Includes any supertypes and subtypes.,,6589.0,2361.0,8944,6312.75,2224.5,8718
317,card_games,cards,otherFaceIds,,other Face Ids,text,"A list of card UUID's to this card's counterparts, such as transformed or melded faces.",,6589.25,2361.75,8949,6312.75,2224.5,8720
318,card_games,cards,power,,The power of the card.,text,"commonsense evidence:
∞ means infinite power
null or * refers to unknown power",,6586.0,2363.25,8944,6309.25,2224.5,8716
319,card_games,cards,printings,,"A list of set printing codes the card was printed in, formatted in uppercase.",text,,,6602.75,2370.0,8957,6311.25,2224.5,8718
320,card_games,cards,promoTypes,promo Types,A list of promotional types for a card.,text,"""arenaleague"", ""boosterfun"", ""boxtopper"", ""brawldeck"", ""bundle"", ""buyabox"", ""convention"", ""datestamped"", ""draculaseries"", ""draftweekend"", ""duels"", ""event"", ""fnm"", ""gameday"", ""gateway"", ""giftbox"", ""gilded"", ""godzillaseries"", ""instore"", ""intropack"", ""jpwalker"", ""judgegift"", ""league"", ""mediainsert"", ""neonink"", ""openhouse"", ""planeswalkerstamped"", ""playerrewards"", ""playpromo"", ""premiereshop"", ""prerelease"", ""promopack"", ""release"", ""setpromo"", ""stamped"", ""textured"", ""themepack"", ""thick"", ""tourney"", ""wizardsplaynetwork""",,6596.0,2366.25,8951,6311.75,2224.5,8718
321,card_games,cards,purchaseUrls,purchase Urls,Links that navigate to websites where the card can be purchased.,text,,,6604.25,2368.5,8955,6312.75,2224.5,8718
322,card_games,cards,rarity,,The card printing rarity.,text,,,6587.5,2362.5,8943,6309.75,2224.5,8716
323,card_games,cards,scryfallId,,,text,NOT USEFUL,,6585.0,2360.25,8946,6311.75,2224.5,8720
324,card_games,cards,scryfallIllustrationId,,,text,NOT USEFUL,,6594.0,2360.25,8952,6317.75,2224.5,8724
325,card_games,cards,scryfallOracleId,,,text,NOT USEFUL,,6589.5,2360.25,8949,6314.75,2224.5,8722
326,card_games,cards,setCode,Set Code,The set printing code that the card is from.,text,,,6594.25,2367.0,8952,6310.25,2224.5,8718
327,card_games,cards,side,,The identifier of the card side. ,text,"Used on cards with multiple faces on the same card.
commonsense evidence:
if this value is empty, then it means this card doesn't have multiple faces on the same card.",,6588.0,2364.75,8946,6308.75,2224.5,8716
328,card_games,cards,subtypes,,A list of card subtypes found after em-dash.,text,,,6593.75,2365.5,8953,6310.75,2224.5,8718
329,card_games,cards,supertypes,super types,A list of card supertypes found before em-dash.,text,"commonsense evidence:
list of all types should be the union of subtypes and supertypes",,6598.0,2366.25,8958,6311.75,2224.5,8720
330,card_games,cards,tcgplayerProductId,tcg player ProductId,,text,,,6595.25,2361.75,8953,6315.75,2224.5,8722
331,card_games,cards,text,,The rules text of the card.,text,,,6586.5,2364.0,8945,6308.75,2224.5,8716
332,card_games,cards,toughness,,The toughness of the card.,text,,,6590.0,2363.25,8944,6311.25,2224.5,8716
333,card_games,cards,type,,"The type of the card as visible, including any supertypes and subtypes.",text,"""Artifact"", ""Card"", ""Conspiracy"", ""Creature"", ""Dragon"", ""Dungeon"", ""Eaturecray"", ""Elemental"", ""Elite"", ""Emblem"", ""Enchantment"", ""Ever"", ""Goblin"", ""Hero"", ""Instant"", ""Jaguar"", ""Knights"", ""Land"", ""Phenomenon"", ""Plane"", ""Planeswalker"", ""Scariest"", ""Scheme"", ""See"", ""Sorcery"", ""Sticker"", ""Summon"", ""Token"", ""Tribal"", ""Vanguard"", ""Wolf"", ""You’ll"", ""instant""",,6597.5,2368.5,8955,6308.75,2224.5,8716
334,card_games,cards,types,,"A list of all card types of the card, including Un‑sets and gameplay variants.",text,,,6600.0,2370.0,8956,6309.25,2224.5,8716
335,card_games,cards,uuid,,The universal unique identifier (v5) generated by MTGJSON. Each entry is unique.,text,NOT USEFUL,,6599.75,2368.5,8957,6308.75,2224.5,8716
336,card_games,cards,variations,,,text,,,6585.0,2360.25,8940,6311.75,2224.5,8716
337,card_games,cards,watermark,,The name of the watermark on the card.,text,,,6593.0,2365.5,8947,6311.25,2224.5,8716
338,card_games,sets,id,,unique id identifying this set,integer,,P,4593.75,1681.5,5870,4315.75,1542.75,5642
339,card_games,sets,baseSetSize,base Set Size,The number of cards in the set.,integer,,,4603.25,1684.5,5880,4320.25,1542.75,5646
340,card_games,sets,block,,The block name the set was in.,text,,,4596.0,1683.0,5872,4317.25,1542.75,5642
341,card_games,sets,booster,,A breakdown of possibilities and weights of cards in a booster pack.,text,,,4607.0,1686.75,5877,4318.25,1542.75,5642
342,card_games,sets,code,,The set code for the set.,text,,,4594.0,1682.25,5871,4316.75,1542.75,5642
343,card_games,sets,isFoilOnly,is Foil Only,If the set is only available in foil.,integer,,,4603.75,1685.25,5885,4319.75,1542.75,5648
344,card_games,sets,isForeignOnly,is Foreign Only,If the set is available only outside the United States of America.,integer,,,4614.0,1688.25,5885,4321.25,1542.75,5646
345,card_games,sets,isNonFoilOnly,is Non Foil Only,If the set is only available in non-foil.,integer,,,4608.0,1686.0,5891,4321.25,1542.75,5650
346,card_games,sets,isOnlineOnly,is Online Only,If the set is only available in online game variations.,integer,,,4610.25,1686.75,5883,4320.75,1542.75,5646
347,card_games,sets,isPartialPreview,is Partial Preview,If the set is still in preview (spoiled). Preview sets do not have complete data.,integer,,,4620.75,1690.5,5891,4322.75,1542.75,5646
348,card_games,sets,keyruneCode,keyrune Code,The matching Keyrune code for set image icons.,text,,,4606.75,1684.5,5887,4320.25,1542.75,5648
349,card_games,sets,mcmId,magic card market id,The Magic Card Marketset identifier.,integer,,,4601.75,1683.75,5880,4317.25,1542.75,5646
350,card_games,sets,mcmIdExtras,magic card market ID Extras,The split Magic Card Market set identifier if a set is printed in two sets. This identifier represents the second set's identifier.,integer,,,4631.75,1697.25,5902,4320.25,1542.75,5648
351,card_games,sets,mcmName,magic card market name ,,text,,,4595.75,1681.5,5875,4318.25,1542.75,5646
352,card_games,sets,mtgoCode,magic the gathering online code,The set code for the set as it appears on Magic: The Gathering Online,text,"commonsense evidence:
if the value is null or empty, then it doesn't appear on Magic: The Gathering Online",,4615.0,1691.25,5890,4318.75,1542.75,5646
353,card_games,sets,name,,The name of the set.,text,,,4592.75,1681.5,5870,4316.75,1542.75,5642
354,card_games,sets,parentCode,parent Code,"The parent set code for set variations like promotions, guild kits, etc.",text,,,4612.25,1687.5,5883,4319.75,1542.75,5644
355,card_games,sets,releaseDate,release Date,The release date in ISO 8601 format for the set.,date,,,4607.25,1686.0,5881,4320.25,1542.75,5644
356,card_games,sets,tcgplayerGroupId,tcg player Group Id,The group identifier of the set on TCGplayer,integer,,,4611.75,1686.0,5888,4322.75,1542.75,5648
357,card_games,sets,totalSetSize,total Set Size,"The total number of cards in the set, including promotional and related supplemental products but excluding Alchemy modifications - however those cards are included in the set itself.",integer,,,4642.25,1700.25,5903,4320.75,1542.75,5646
358,card_games,sets,type,,The expansion type of the set.,text,"""alchemy"", ""archenemy"", ""arsenal"", ""box"", ""commander"", ""core"", ""draft_innovation"", ""duel_deck"", ""expansion"", ""from_the_vault"", ""funny"", ""masterpiece"", ""masters"", ""memorabilia"", ""planechase"", ""premium_deck"", ""promo"", ""spellbook"", ""starter"", ""token"", ""treasure_chest"", ""vanguard""",,4595.25,1682.25,5871,4316.75,1542.75,5642
