,database_name,table_name,original_column_name,column_name,column_description,data_format,value_description,type,gold_prompt_chars,gold_prompt_words,gold_prompt_tokens,pred_prompt_chars,pred_prompt_words,pred_prompt_tokens
200,california_schools,schools,EdOpsCode,Education Option Code,The Education Option Code is a short text description of the type of education offered.,text,"
•      ALTSOC – Alternative School of Choice
•      COMM – County Community School
•       COMMDAY – Community Day School
•       CON – Continuation School
•       JUV – Juvenile Court School
•       OPP – Opportunity School
•       YTH – Youth Authority School
•       SSS – State Special School
•       SPEC – Special Education School
•       TRAD – Traditional
•       ROP – Regional Occupational Program
•       HOMHOS – Home and Hospital
•       SPECON – District Consortia Special Education School",,3009.25,1185.75,3453,2710.75,1038.0,3211
201,california_schools,schools,EdOpsName,Educational Option Name,Educational Option Name,text,The Educational Option Name is the long text description of the type of education being offered.,,2993.75,1176.75,3441,2710.75,1038.0,3211
202,california_schools,schools,EILCode,Educational Instruction Level Code,The Educational Instruction Level Code is a short text description of the institution's type relative to the grade range served.,text,"•       A – Adult
•       ELEM – Elementary
•       ELEMHIGH – Elementary-High Combination
•       HS – High School
•       INTMIDJR – Intermediate/Middle/Junior High
•       PS – Preschool
•       UG – Ungraded",,3021.25,1190.25,3460,2709.75,1038.0,3211
203,california_schools,schools,EILName,Educational Instruction Level Name ,The Educational Instruction Level Name is the long text description of the institution’s type relative to the grade range served.,text,The Educational Instruction Level Name is the long text description of the institution’s type relative to the grade range served.,,3021.75,1191.0,3460,2709.75,1038.0,3211
204,california_schools,schools,GSoffered,grade span offered,"The grade span offered is the lowest grade and the highest grade offered or supported by the school, district, or administrative authority. This field might differ from the grade span served as reported in the most recent certified California Longitudinal Pupil Achievement (CALPADS) Fall 1 data collection.",text,"For example XYZ School might display the following data:

GSoffered = P–Adult

GSserved = K–12",,3063.5,1209.75,3496,2710.75,1038.0,3211
205,california_schools,schools,GSserved,grade span served.,It is the lowest grade and the highest grade of student enrollment as reported in the most recent certified CALPADS Fall 1 data collection. Only K–12 enrollment is reported through CALPADS. This field may differ from the grade span offered.,text,"commonsense evidence:

1.     Only K–12 enrollment is reported through CALPADS

2.     Note: Special programs at independent study, alternative education, and special education schools will often exceed the typical grade span for schools of that type",,3046.0,1204.5,3484,2710.25,1038.0,3209
206,california_schools,schools,Virtual,,"This field identifies the type of virtual instruction offered by the school. Virtual instruction is instruction in which students and teachers are separated by time and/or location, and interaction occurs via computers and/or telecommunications technologies. ",text,"The field is coded as follows:

·       F = Exclusively Virtual – The school has no physical building where students meet with each other or with teachers, all instruction is virtual.

·       V = Primarily Virtual – The school focuses on a systematic program of virtual instruction but includes some physical meetings among students or with teachers.

·       C = Primarily Classroom – The school offers virtual courses but virtual instruction is not the primary means of instruction.

·       N = Not Virtual – The school does not offer any virtual instruction.

·       P = Partial Virtual – The school offers some, but not all, instruction through virtual instruction. Note: This value was retired and replaced with the Primarily Virtual and Primarily Classroom values beginning with the 2016–17 school year.",,3046.25,1200.0,3470,2709.75,1038.0,3207
207,california_schools,schools,Magnet,,This field identifies whether a school is a magnet school and/or provides a magnet program. ,text,"The field is coded as follows:

·       Y = Magnet - The school is a magnet school and/or offers a magnet program.

·       N = Not Magnet - The school is not a magnet school and/or does not offer a magnet program.

commonsense evidence:

Note: Preschools and adult education centers do not contain a magnet school indicator.",,3003.75,1185.0,3447,2709.25,1038.0,3207
208,california_schools,schools,Latitude,,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the equator measured north to south.",real,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the equator measured north to south.",,3021.75,1190.25,3459,2710.25,1038.0,3207
209,california_schools,schools,Longitude,,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the prime meridian (Greenwich, England) measured from west to east.",real,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the prime meridian (Greenwich, England) measured from west to east.",,3030.25,1193.25,3467,2710.75,1038.0,3207
210,california_schools,schools,AdmFName1,administrator's first name,administrator's first name,text,"The superintendent’s or principal’s first name.

commonsense evidence:

Only active and pending districts and schools will display administrator information, if applicable.",,2995.25,1176.75,3446,2710.75,1038.0,3213
211,california_schools,schools,AdmLName1,administrator's last name,administrator's last name,text,"The superintendent’s or principal’s last name.

commonsense evidence:
Only active and pending districts and schools will display administrator information, if applicable.",,2994.75,1176.75,3446,2710.75,1038.0,3213
212,california_schools,schools,AdmEmail1,administrator's email address,administrator's email address,text,"The superintendent’s or principal’s email address.

commonsense evidence:

Only active and pending districts and schools will display administrator information, if applicable.",,2996.75,1176.75,3443,2710.75,1038.0,3211
213,california_schools,schools,AdmFName2,,,text,SAME as 1,,2983.75,1173.75,3440,2710.75,1038.0,3213
214,california_schools,schools,AdmLName2,,,text,,,2983.75,1173.75,3440,2710.75,1038.0,3213
215,california_schools,schools,AdmEmail2,,,text,,,2983.75,1173.75,3437,2710.75,1038.0,3211
216,california_schools,schools,AdmFName3,,,text,not useful,,2983.75,1173.75,3440,2710.75,1038.0,3213
217,california_schools,schools,AdmLName3,,,text,not useful,,2983.75,1173.75,3440,2710.75,1038.0,3213
218,california_schools,schools,AdmEmail3,,,text,not useful,,2983.75,1173.75,3437,2710.75,1038.0,3211
219,california_schools,schools,LastUpdate,,,date,when is this record updated last time,,2984.5,1173.75,3434,2711.25,1038.0,3209
220,california_schools,satscores,cds,,California Department Schools,text,,F,1868.25,710.25,1758,1590.25,573.0,1532
221,california_schools,satscores,rtype,,rtype,text,unuseful,,1863.75,708.75,1760,1591.25,573.0,1534
222,california_schools,satscores,sname,school name,school name,text,,,1867.25,710.25,1761,1591.25,573.0,1534
223,california_schools,satscores,dname,district name,district segment,text,,,1869.0,710.25,1761,1591.25,573.0,1534
224,california_schools,satscores,cname,county name,county name,text,,,1867.25,710.25,1758,1591.25,573.0,1532
225,california_schools,satscores,enroll12,enrollment (1st-12nd grade),enrollment (1st-12nd grade),integer,,,1877.5,711.75,1773,1592.75,573.0,1534
226,california_schools,satscores,NumTstTakr,Number of Test Takers,Number of Test Takers in this school,integer,number of test takers in each school,,1879.75,715.5,1779,1593.75,573.0,1540
227,california_schools,satscores,AvgScrRead,average scores in Reading,average scores in Reading,integer,average scores in Reading,,1878.0,713.25,1768,1593.75,573.0,1536
228,california_schools,satscores,AvgScrMath,average scores in Math,average scores in Math,integer,average scores in Math,,1876.5,713.25,1768,1593.75,573.0,1536
229,california_schools,satscores,AvgScrWrite,average scores in writing,average scores in writing,integer,average scores in writing,,1878.75,713.25,1768,1594.25,573.0,1536
230,california_schools,satscores,NumGE1500,Number of Test Takers Whose Total SAT Scores Are Greater or Equal to 1500,Number of Test Takers Whose Total SAT Scores Are Greater or Equal to 1500,integer,"Number of Test Takers Whose Total SAT Scores Are Greater or Equal to 1500

commonsense evidence:

Excellence Rate = NumGE1500 / NumTstTakr",,1901.25,728.25,1799,1593.25,573.0,1538
231,california_schools,frpm,CDSCode,,CDSCode,integer,,F,2558.75,972.75,2864,2285.25,837.0,2638
232,california_schools,frpm,Academic Year,,Academic Year,integer ,,,2564.75,975.75,2864,2288.25,838.5,2638
233,california_schools,frpm,County Code,,County Code,integer,,,2562.75,975.75,2864,2287.25,838.5,2638
234,california_schools,frpm,District Code,,District Code,integer,,,2564.75,975.75,2864,2288.25,838.5,2638
235,california_schools,frpm,School Code ,,School Code,integer,,,2563.5,975.75,2867,2287.75,838.5,2640
236,california_schools,frpm,County Name,,County Code ,text,,,2563.0,976.5,2864,2287.25,838.5,2638
237,california_schools,frpm,District Name ,,District Name ,text,,,2565.75,976.5,2867,2288.75,838.5,2640
238,california_schools,frpm,School Name,,School Name ,text,,,2563.0,976.5,2864,2287.25,838.5,2638
239,california_schools,frpm,District Type,,District Type,text,,,2564.75,975.75,2864,2288.25,838.5,2638
240,california_schools,frpm,School Type ,,School Type ,text,,,2563.75,976.5,2867,2287.75,838.5,2640
241,california_schools,frpm,Educational Option Type,,Educational Option Type,text,,,2574.75,978.75,2868,2293.25,840.0,2640
242,california_schools,frpm,NSLP Provision Status,,NSLP Provision Status,text,,,2572.75,978.75,2872,2292.25,840.0,2642
243,california_schools,frpm,Charter School (Y/N),,Charter School (Y/N),integer,"0: N;
1: Y",,2571.75,978.75,2879,2291.75,840.0,2646
244,california_schools,frpm,Charter School Number,,Charter School Number,text,,,2572.75,978.75,2868,2292.25,840.0,2640
245,california_schools,frpm,Charter Funding Type,,Charter Funding Type,text,,,2571.75,978.75,2868,2291.75,840.0,2640
246,california_schools,frpm,IRC,,,integer,Not useful,,2554.75,972.75,2860,2283.25,837.0,2636
247,california_schools,frpm,Low Grade,,Low Grade,text,,,2560.75,975.75,2864,2286.25,838.5,2638
248,california_schools,frpm,High Grade,,High Grade,text,,,2561.75,975.75,2864,2286.75,838.5,2638
249,california_schools,frpm,Enrollment (K-12),,Enrollment (K-12),real,"commonsense evidence:

K-12: 1st grade - 12nd grade ",,2568.75,975.75,2879,2290.25,838.5,2646
250,california_schools,frpm,Free Meal Count (K-12),,Free Meal Count (K-12),real,"commonsense evidence:

eligible free rate = Free Meal Count / Enrollment",,2573.75,981.75,2887,2292.75,841.5,2650
251,california_schools,frpm,Percent (%) Eligible Free (K-12),,,real,,,2576.5,981.75,2884,2297.75,843.0,2652
252,california_schools,frpm,FRPM Count (K-12),,Free or Reduced Price Meal Count (K-12),real,"commonsense evidence:

eligible FRPM rate = FRPM / Enrollment",,2574.25,981.75,2890,2290.25,840.0,2650
253,california_schools,frpm,Percent (%) Eligible FRPM (K-12),,,real,,,2576.5,981.75,2887,2297.75,843.0,2654
254,california_schools,frpm,Enrollment (Ages 5-17),,Enrollment (Ages 5-17),real,,,2573.75,978.75,2891,2292.75,840.0,2652
255,california_schools,frpm,Free Meal Count (Ages 5-17),,Free Meal Count (Ages 5-17),real,"commonsense evidence:

eligible free rate = Free Meal Count / Enrollment",,2578.75,984.75,2899,2295.25,843.0,2656
256,california_schools,frpm, Percent (%) Eligible Free (Ages 5-17),,,real,,,2581.0,984.0,2896,2300.75,844.5,2660
257,california_schools,frpm,FRPM Count (Ages 5-17),,,real,,,2569.0,979.5,2890,2292.75,841.5,2656
258,california_schools,frpm,Percent (%) Eligible FRPM (Ages 5-17),,,real,,,2580.25,984.0,2896,2300.25,844.5,2660
259,california_schools,frpm,2013-14 CALPADS Fall 1 Certification Status,,2013-14 CALPADS Fall 1 Certification Status,integer,,,2594.75,987.75,2908,2303.25,844.5,2660
260,card_games,legalities,id,,unique id identifying this legality,integer,,P,1960.0,645.0,1822,1680.75,506.25,1594
261,card_games,legalities,format,,format of play,text,each value refers to different rules to play,,1957.75,643.5,1820,1682.75,506.25,1594
262,card_games,legalities,status,,,text,"• legal
• banned
• restricted",,1955.0,642.0,1818,1682.75,506.25,1594
263,card_games,legalities,uuid,,,text,,F,1953.5,642.0,1818,1681.75,506.25,1594
264,card_games,cards,id,unique id number identifying the cards,,integer,,P,4695.75,1646.25,6274,4415.75,1506.75,6045
265,card_games,cards,artist,,The name of the artist that illustrated the card art.,text,,,4702.5,1649.25,6278,4417.75,1506.75,6045
266,card_games,cards,asciiName,ascii Name,The ASCII(opens new window) (Basic/128) code formatted card name with no special unicode characters.,text,,,4718.25,1653.0,6293,4419.25,1506.75,6047
267,card_games,cards,availability,,A list of the card's available printing types.,text,"""arena"", ""dreamcast"", ""mtgo"", ""paper"", ""shandalar""",,4705.25,1647.75,6277,4420.75,1506.75,6045
268,card_games,cards,borderColor,border Color,The color of the card border.,text,"""black"", ""borderless"", ""gold"", ""silver"", ""white""",,4702.5,1647.0,6278,4420.25,1506.75,6047
269,card_games,cards,cardKingdomFoilId,card Kingdom Foil Id,card Kingdom Foil Id,text,"commonsense evidence:
cardKingdomFoilId, when paired with cardKingdomId that is not Null, is incredibly powerful. ",,4706.75,1647.0,6292,4423.25,1506.75,6055
270,card_games,cards,cardKingdomId,card Kingdom Id,card Kingdom Id,text,A list of all the colors in the color indicator,,4701.25,1645.5,6282,4421.25,1506.75,6051
271,card_games,cards,colorIdentity,color Identity,"A list of all the colors found in manaCost, colorIndicator, and text",text,,,4714.25,1651.5,6288,4421.25,1506.75,6047
272,card_games,cards,colorIndicator,color Indicator,A list of all the colors in the color indicator (The symbol prefixed to a card's types).,text,,,4720.25,1655.25,6292,4421.75,1506.75,6047
273,card_games,cards,colors,,A list of all the colors in manaCost and colorIndicator. ,text,"Some cards may not have values, such as cards with ""Devoid"" in its text.",,4703.5,1650.0,6281,4417.75,1506.75,6045
274,card_games,cards,convertedManaCost,converted Mana Cost,The converted mana cost of the card. Use the manaValue property.,real,"if value is higher, it means that this card cost more converted mana ",,4717.5,1651.5,6289,4423.25,1506.75,6049
275,card_games,cards,duelDeck,duel Deck,The indicator for which duel deck the card is in.,text,,,4704.5,1650.0,6282,4418.75,1506.75,6047
276,card_games,cards,edhrecRank,rec Rank in edh,The card rank on EDHRec,integer,,,4701.0,1647.75,6288,4419.75,1506.75,6051
277,card_games,cards,faceConvertedManaCost,face Converted Mana Cost,The converted mana cost or mana value for the face for either half or part of the card. ,real,"if value is higher, it means that this card cost more converted mana for the face",,4727.75,1658.25,6299,4425.25,1506.75,6051
278,card_games,cards,faceName,face Name,The name on the face of the card.,text,,,4700.5,1648.5,6280,4418.75,1506.75,6047
279,card_games,cards,flavorName,flavor Name,The promotional card name printed above the true card name on special cards that has no game function.,text,The promotional card name printed above the true card name on special cards that has no game function.,,4719.75,1656.0,6290,4419.75,1506.75,6047
280,card_games,cards,flavorText,flavor Text,The italicized text found below the rules text that has no game function.,text,The italicized text found below the rules text that has no game function.,,4712.5,1652.25,6286,4419.75,1506.75,6047
281,card_games,cards,frameEffects,frame Effects,The visual frame effects.,text,"""colorshifted"", ""companion"", ""compasslanddfc"", ""devoid"", ""draft"", ""etched"", ""extendedart"", ""fullart"", ""inverted"", ""legendary"", ""lesson"", ""miracle"", ""mooneldrazidfc"", ""nyxtouched"", ""originpwdfc"", ""showcase"", ""snow"", ""sunmoondfc"", ""textless"", ""tombstone"", ""waxingandwaningmoondfc""",,4702.5,1645.5,6276,4420.75,1506.75,6047
282,card_games,cards,frameVersion,frame Version,The version of the card frame style.,text,"""1993"", ""1997"", ""2003"", ""2015"", ""future""",,4705.25,1647.75,6279,4420.75,1506.75,6047
283,card_games,cards,hand,,The starting maximum hand size total modifier. ,text,"A + or - character precedes an integer. 
commonsense evidence:
positive maximum hand size: +1, +2, ....
negative maximum hand size: -1, ....
neural maximum hand size: 0....",,4699.5,1647.75,6276,4416.75,1506.75,6045
284,card_games,cards,hasAlternativeDeckLimit,has Alternative Deck Limit,If the card allows a value other than 4 copies in a deck.,integer,0: disallow 1: allow,,4722.0,1653.75,6294,4426.25,1506.75,6051
285,card_games,cards,hasContentWarning,has Content Warning,If the card marked by Wizards of the Coast (opens new window) for having sensitive content. See this official article (opens new window) for more information.,integer,"0: doesn't have 1: has sensitve content or Wizards of the Coast
commonsense evidence:
Cards with this property may have missing or degraded properties and values. ",,4741.0,1662.75,6307,4423.25,1506.75,6049
286,card_games,cards,hasFoil,has Foil,If the card can be found in foil,integer,0: cannot be found 1: can be found,,4699.25,1648.5,6284,4418.25,1506.75,6049
287,card_games,cards,hasNonFoil,has Non Foil,If the card can be found in non-foil,integer,0: cannot be found 1: can be found,,4703.5,1649.25,6290,4419.75,1506.75,6051
288,card_games,cards,isAlternative,is Alternative,If the card is an alternate variation to an original printing,integer,0: is not 1: is,,4712.5,1650.75,6283,4421.25,1506.75,6047
289,card_games,cards,isFullArt,is Full Art,If the card has full artwork.,integer,"0: doesn't have, 1: has full artwork",,4700.75,1647.75,6282,4419.25,1506.75,6049
290,card_games,cards,isOnlineOnly,is Online Only,If the card is only available in online game variations.,integer,0: is not 1: is,,4710.5,1650.75,6286,4420.75,1506.75,6049
291,card_games,cards,isOversized,is Oversized,If the card is oversized.,integer,0: is not 1: is,,4701.5,1646.25,6281,4420.25,1506.75,6049
292,card_games,cards,isPromo,is Promotion,If the card is a promotional printing.,integer,0: is not 1: is,,4701.75,1647.75,6279,4418.25,1506.75,6047
293,card_games,cards,isReprint,is Reprint,If the card has been reprinted.,integer,0: has not 1: has not been,,4701.0,1647.0,6283,4419.25,1506.75,6049
294,card_games,cards,isReserved,is Reserved,If the card is on the Magic: The Gathering Reserved List (opens new window),integer,"If the card is on the Magic, it will appear in The Gathering Reserved List",,4713.0,1653.0,6288,4419.75,1506.75,6047
295,card_games,cards,isStarter,is Starter,If the card is found in a starter deck such as Planeswalker/Brawl decks.,integer,0: is not 1: is,,4711.25,1652.25,6289,4419.25,1506.75,6047
296,card_games,cards,isStorySpotlight,is Story Spotlight,If the card is a Story Spotlight card.,integer,0: is not 1: is,,4710.0,1649.25,6287,4422.75,1506.75,6051
297,card_games,cards,isTextless,is Text less,If the card does not have a text box.,integer,"commonsense evidence:
0: has a text box;
1: doesn't have a text box;",,4703.75,1650.0,6285,4419.75,1506.75,6049
298,card_games,cards,isTimeshifted,is Time shifted,If the card is time shifted,integer,"commonsense evidence:
If the card is ""timeshifted"", a feature of certain sets where a card will have a different frameVersion.",,4704.25,1647.75,6285,4421.25,1506.75,6051
299,card_games,cards,keywords,,A list of keywords found on the card.,text,,,4700.0,1647.75,6276,4418.75,1506.75,6045
300,card_games,cards,layout,,"The type of card layout. For a token card, this will be ""token""",text,,,4705.0,1651.5,6284,4417.75,1506.75,6045
301,card_games,cards,leadershipSkills,leadership Skills,A list of formats the card is legal to be a commander in,text,,,4714.25,1652.25,6285,4422.75,1506.75,6047
302,card_games,cards,life,,The starting life total modifier. A plus or minus character precedes an integer.,text,,,4707.75,1651.5,6283,4416.75,1506.75,6045
303,card_games,cards,loyalty,,The starting loyalty value of the card.,text,"Used only on cards with ""Planeswalker"" in its types. empty means unkown",,4699.75,1647.0,6275,4418.25,1506.75,6045
304,card_games,cards,manaCost,mana Cost ,The mana cost of the card wrapped in brackets for each value.,text,"commonsense evidence:
manaCost is unconverted mana cost",,4707.75,1652.25,6284,4418.75,1506.75,6047
305,card_games,cards,mcmId,,,text,NOT USEFUL,,4689.25,1642.5,6275,4417.25,1506.75,6049
306,card_games,cards,mcmMetaId,,,text,NOT USEFUL,,4692.25,1642.5,6278,4419.25,1506.75,6051
307,card_games,cards,mtgArenaId,,,text,NOT USEFUL,,4693.0,1642.5,6278,4419.75,1506.75,6051
308,card_games,cards,mtgjsonV4Id,,,text,NOT USEFUL,,4693.75,1642.5,6284,4420.25,1506.75,6055
309,card_games,cards,mtgoFoilId,,,text,NOT USEFUL,,4693.0,1642.5,6281,4419.75,1506.75,6053
310,card_games,cards,mtgoId,,,text,NOT USEFUL,,4690.0,1642.5,6275,4417.75,1506.75,6049
311,card_games,cards,multiverseId,,,text,NOT USEFUL,,4694.5,1642.5,6275,4420.75,1506.75,6049
312,card_games,cards,name,,The name of the card.,text,"Cards with multiple faces, like ""Split"" and ""Meld"" cards are given a delimiter.",,4693.0,1645.5,6273,4416.75,1506.75,6045
313,card_games,cards,number,,The number of the card,text,,,4694.75,1645.5,6273,4417.75,1506.75,6045
314,card_games,cards,originalReleaseDate,,original Release Date,text,"The original release date in ISO 8601(opens new window) format for a promotional card printed outside of a cycle window, such as Secret Lair Drop promotions.",,4704.25,1644.0,6277,4424.25,1506.75,6049
315,card_games,cards,originalText,,original Text,text,The text on the card as originally printed.,,4697.0,1643.25,6273,4420.75,1506.75,6047
316,card_games,cards,originalType,,original Type,text,The type of the card as originally printed. Includes any supertypes and subtypes.,,4697.0,1643.25,6273,4420.75,1506.75,6047
317,card_games,cards,otherFaceIds,,other Face Ids,text,"A list of card UUID's to this card's counterparts, such as transformed or melded faces.",,4697.25,1644.0,6278,4420.75,1506.75,6049
318,card_games,cards,power,,The power of the card.,text,"commonsense evidence:
∞ means infinite power
null or * refers to unknown power",,4694.0,1645.5,6273,4417.25,1506.75,6045
319,card_games,cards,printings,,"A list of set printing codes the card was printed in, formatted in uppercase.",text,,,4710.75,1652.25,6286,4419.25,1506.75,6047
320,card_games,cards,promoTypes,promo Types,A list of promotional types for a card.,text,"""arenaleague"", ""boosterfun"", ""boxtopper"", ""brawldeck"", ""bundle"", ""buyabox"", ""convention"", ""datestamped"", ""draculaseries"", ""draftweekend"", ""duels"", ""event"", ""fnm"", ""gameday"", ""gateway"", ""giftbox"", ""gilded"", ""godzillaseries"", ""instore"", ""intropack"", ""jpwalker"", ""judgegift"", ""league"", ""mediainsert"", ""neonink"", ""openhouse"", ""planeswalkerstamped"", ""playerrewards"", ""playpromo"", ""premiereshop"", ""prerelease"", ""promopack"", ""release"", ""setpromo"", ""stamped"", ""textured"", ""themepack"", ""thick"", ""tourney"", ""wizardsplaynetwork""",,4704.0,1648.5,6280,4419.75,1506.75,6047
321,card_games,cards,purchaseUrls,purchase Urls,Links that navigate to websites where the card can be purchased.,text,,,4712.25,1650.75,6284,4420.75,1506.75,6047
322,card_games,cards,rarity,,The card printing rarity.,text,,,4695.5,1644.75,6272,4417.75,1506.75,6045
323,card_games,cards,scryfallId,,,text,NOT USEFUL,,4693.0,1642.5,6278,4419.75,1506.75,6051
324,card_games,cards,scryfallIllustrationId,,,text,NOT USEFUL,,4702.0,1642.5,6284,4425.75,1506.75,6055
325,card_games,cards,scryfallOracleId,,,text,NOT USEFUL,,4697.5,1642.5,6281,4422.75,1506.75,6053
326,card_games,cards,setCode,Set Code,The set printing code that the card is from.,text,,,4702.25,1649.25,6281,4418.25,1506.75,6047
327,card_games,cards,side,,The identifier of the card side. ,text,"Used on cards with multiple faces on the same card.
commonsense evidence:
if this value is empty, then it means this card doesn't have multiple faces on the same card.",,4696.0,1647.0,6275,4416.75,1506.75,6045
328,card_games,cards,subtypes,,A list of card subtypes found after em-dash.,text,,,4701.75,1647.75,6282,4418.75,1506.75,6047
329,card_games,cards,supertypes,super types,A list of card supertypes found before em-dash.,text,"commonsense evidence:
list of all types should be the union of subtypes and supertypes",,4706.0,1648.5,6287,4419.75,1506.75,6049
330,card_games,cards,tcgplayerProductId,tcg player ProductId,,text,,,4703.25,1644.0,6285,4423.75,1506.75,6053
331,card_games,cards,text,,The rules text of the card.,text,,,4694.5,1646.25,6274,4416.75,1506.75,6045
332,card_games,cards,toughness,,The toughness of the card.,text,,,4698.0,1645.5,6273,4419.25,1506.75,6045
333,card_games,cards,type,,"The type of the card as visible, including any supertypes and subtypes.",text,"""Artifact"", ""Card"", ""Conspiracy"", ""Creature"", ""Dragon"", ""Dungeon"", ""Eaturecray"", ""Elemental"", ""Elite"", ""Emblem"", ""Enchantment"", ""Ever"", ""Goblin"", ""Hero"", ""Instant"", ""Jaguar"", ""Knights"", ""Land"", ""Phenomenon"", ""Plane"", ""Planeswalker"", ""Scariest"", ""Scheme"", ""See"", ""Sorcery"", ""Sticker"", ""Summon"", ""Token"", ""Tribal"", ""Vanguard"", ""Wolf"", ""You’ll"", ""instant""",,4705.5,1650.75,6284,4416.75,1506.75,6045
334,card_games,cards,types,,"A list of all card types of the card, including Un‑sets and gameplay variants.",text,,,4708.0,1652.25,6285,4417.25,1506.75,6045
335,card_games,cards,uuid,,The universal unique identifier (v5) generated by MTGJSON. Each entry is unique.,text,NOT USEFUL,,4707.75,1650.75,6286,4416.75,1506.75,6045
336,card_games,cards,variations,,,text,,,4693.0,1642.5,6269,4419.75,1506.75,6045
337,card_games,cards,watermark,,The name of the watermark on the card.,text,,,4701.0,1647.75,6276,4419.25,1506.75,6045
338,card_games,sets,id,,unique id identifying this set,integer,,P,2701.75,963.75,3018,2423.75,825.0,2790
339,card_games,sets,baseSetSize,base Set Size,The number of cards in the set.,integer,,,2711.25,966.75,3028,2428.25,825.0,2794
340,card_games,sets,block,,The block name the set was in.,text,,,2704.0,965.25,3020,2425.25,825.0,2790
341,card_games,sets,booster,,A breakdown of possibilities and weights of cards in a booster pack.,text,,,2715.0,969.0,3025,2426.25,825.0,2790
342,card_games,sets,code,,The set code for the set.,text,,,2702.0,964.5,3019,2424.75,825.0,2790
343,card_games,sets,isFoilOnly,is Foil Only,If the set is only available in foil.,integer,,,2711.75,967.5,3033,2427.75,825.0,2796
344,card_games,sets,isForeignOnly,is Foreign Only,If the set is available only outside the United States of America.,integer,,,2722.0,970.5,3033,2429.25,825.0,2794
345,card_games,sets,isNonFoilOnly,is Non Foil Only,If the set is only available in non-foil.,integer,,,2716.0,968.25,3039,2429.25,825.0,2798
346,card_games,sets,isOnlineOnly,is Online Only,If the set is only available in online game variations.,integer,,,2718.25,969.0,3031,2428.75,825.0,2794
347,card_games,sets,isPartialPreview,is Partial Preview,If the set is still in preview (spoiled). Preview sets do not have complete data.,integer,,,2728.75,972.75,3039,2430.75,825.0,2794
348,card_games,sets,keyruneCode,keyrune Code,The matching Keyrune code for set image icons.,text,,,2714.75,966.75,3035,2428.25,825.0,2796
349,card_games,sets,mcmId,magic card market id,The Magic Card Marketset identifier.,integer,,,2709.75,966.0,3028,2425.25,825.0,2794
350,card_games,sets,mcmIdExtras,magic card market ID Extras,The split Magic Card Market set identifier if a set is printed in two sets. This identifier represents the second set's identifier.,integer,,,2739.75,979.5,3050,2428.25,825.0,2796
351,card_games,sets,mcmName,magic card market name ,,text,,,2703.75,963.75,3023,2426.25,825.0,2794
352,card_games,sets,mtgoCode,magic the gathering online code,The set code for the set as it appears on Magic: The Gathering Online,text,"commonsense evidence:
if the value is null or empty, then it doesn't appear on Magic: The Gathering Online",,2723.0,973.5,3038,2426.75,825.0,2794
353,card_games,sets,name,,The name of the set.,text,,,2700.75,963.75,3018,2424.75,825.0,2790
354,card_games,sets,parentCode,parent Code,"The parent set code for set variations like promotions, guild kits, etc.",text,,,2720.25,969.75,3031,2427.75,825.0,2792
355,card_games,sets,releaseDate,release Date,The release date in ISO 8601 format for the set.,date,,,2715.25,968.25,3029,2428.25,825.0,2792
356,card_games,sets,tcgplayerGroupId,tcg player Group Id,The group identifier of the set on TCGplayer,integer,,,2719.75,968.25,3039,2430.75,825.0,2798
357,card_games,sets,totalSetSize,total Set Size,"The total number of cards in the set, including promotional and related supplemental products but excluding Alchemy modifications - however those cards are included in the set itself.",integer,,,2750.25,982.5,3051,2428.75,825.0,2794
358,card_games,sets,type,,The expansion type of the set.,text,"""alchemy"", ""archenemy"", ""arsenal"", ""box"", ""commander"", ""core"", ""draft_innovation"", ""duel_deck"", ""expansion"", ""from_the_vault"", ""funny"", ""masterpiece"", ""masters"", ""memorabilia"", ""planechase"", ""premium_deck"", ""promo"", ""spellbook"", ""starter"", ""token"", ""treasure_chest"", ""vanguard""",,2703.25,964.5,3019,2424.75,825.0,2790
359,card_games,foreign_data,id,,unique id number identifying this row of data,integer,,P,2617.25,936.0,2653,2335.5,795.0,2422
360,card_games,foreign_data,flavorText,flavor Text,The foreign flavor text of the card.,text,,,2623.0,936.0,2656,2339.5,795.0,2424
361,card_games,foreign_data,language,,The foreign language of card.,text,,,2617.75,933.75,2650,2338.5,795.0,2422
362,card_games,foreign_data,multiverseid,,The foreign multiverse identifier of the card.,integer,,,2625.0,935.25,2659,2340.5,795.0,2426
363,card_games,foreign_data,name,,The foreign name of the card.,text,,,2614.75,934.5,2651,2336.5,795.0,2422
364,card_games,foreign_data,text,,The foreign text ruling of the card.,text,,,2616.5,935.25,2652,2336.5,795.0,2422
365,card_games,foreign_data,type,,The foreign type of the card. Includes any supertypes and subtypes.,text,,,2624.25,938.25,2660,2336.5,795.0,2422
366,card_games,foreign_data,uuid,,,text,,F,2608.25,930.75,2646,2336.5,795.0,2422
367,card_games,rulings,id,,unique id identifying this ruling,integer,,P,2374.25,867.0,2186,2095.5,728.25,1958
368,card_games,rulings,date,,date ,date,,,2368.75,864.75,2182,2096.5,728.25,1958
369,card_games,rulings,text,,description about this ruling,text,,,2374.75,866.25,2185,2096.5,728.25,1958
