,question_id,sql_gold,sql_pred,execution_accuracy,db_id,used_metadata
385,401,SELECT SUM(CASE WHEN hAND = '+3' THEN 1.0 ELSE 0 END) / COUNT(id) * 100 FROM cards WHERE frameEffects = 'legendary',"
SELECT
    (COUNT(*) * 100.0) / (SELECT COUNT(*) FROM cards WHERE frameEffects LIKE '%legendary%') AS percentage
FROM
    cards
WHERE
    frameEffects LIKE '%legendary%'
    AND hand LIKE '%+3%';",1,card_games,qwen2_metadata
386,402,SELECT CAST(SUM(CASE WHEN isTextless = 0 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(id) FROM cards WHERE isStorySpotlight = 1,"
SELECT id, (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE isStorySpotlight = 1)) AS percentage
FROM cards
WHERE isStorySpotlight = 1 AND text IS NOT NULL
GROUP BY id
ORDER BY id;",0,card_games,qwen2_metadata
387,403,"SELECT ( SELECT CAST(SUM(CASE WHEN language = 'Spanish' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM foreign_data ), name FROM foreign_data WHERE language = 'Spanish'","
SELECT
    name,
    (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM foreign_data)) AS percentage_in_spanish
FROM
    foreign_data
WHERE
    language = 'Spanish'
GROUP BY
    name
ORDER BY
    percentage_in_spanish DESC;",0,card_games,qwen2_metadata
388,404,SELECT T2.language FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T1.baseSetSize = 309,"
SELECT language
FROM set_translations
WHERE setCode = (
    SELECT code
    FROM sets
    WHERE totalSetSize = 309
);",1,card_games,qwen2_metadata
389,405,SELECT COUNT(T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.language = 'Portuguese (Brazil)' AND T1.block = 'Commander',"
SELECT COUNT(*)
FROM set_translations
WHERE language = 'Portuguese (Brazil)'
AND setCode IN (
    SELECT code
    FROM sets
    WHERE block = 'Commander'
);",1,card_games,qwen2_metadata
390,406,SELECT T1.id FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid INNER JOIN legalities AS T3 ON T1.uuid = T3.uuid WHERE T3.status = 'Legal' AND T1.types = 'Creature',"
SELECT c.id, l.status
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.type LIKE '%Creature%';",0,card_games,qwen2_metadata
391,407,"SELECT T1.subtypes, T1.supertypes FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.language = 'German' AND T1.subtypes IS NOT NULL AND T1.supertypes IS NOT NULL","
SELECT DISTINCT f.text AS card_type
FROM foreign_data f
JOIN cards c ON f.uuid = c.uuid
WHERE f.language = 'German';",0,card_games,qwen2_metadata
392,408,SELECT T2.text FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE (T1.power IS NULL OR T1.power LIKE '%*%') AND T2.text LIKE '%triggered ability%',"
SELECT COUNT(*)
FROM cards
WHERE power IS NULL
AND text LIKE '%triggered ability%';",0,card_games,qwen2_metadata
393,409,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid INNER JOIN rulings AS T3 ON T1.uuid = T3.uuid WHERE T2.format = 'premodern' AND T3.text = 'This is a triggered mana ability.' AND T1.Side IS NULL,"
SELECT COUNT(*)
FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
JOIN rulings ON cards.uuid = rulings.uuid
WHERE legalities.format = 'pre-modern'
AND rulings.text = 'This is a triggered mana ability'
AND cards.layout = 'normal';",0,card_games,qwen2_metadata
394,410,SELECT T1.id FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.artist = 'Erica Yang' AND T2.format = 'pauper' AND T1.availability = 'paper',"
SELECT c.id
FROM cards c
JOIN legalities l ON c.uuid = l.uuid
WHERE c.artist = 'Erica Yang'
AND l.format = 'pauper'
AND l.status = 'legal'
AND c.availability LIKE '%paper%';",0,card_games,qwen2_metadata
395,411,SELECT DISTINCT T1.artist FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.flavorText LIKE '%DAS perfekte Gegenmittel zu einer dichten Formation%',"
SELECT artist FROM cards WHERE text = ""Das perfekte Gegenmittel zu einer dichten Formation"";",0,card_games,qwen2_metadata
396,412,SELECT name FROM foreign_data WHERE uuid IN ( SELECT uuid FROM cards WHERE types = 'Creature' AND layout = 'normal' AND borderColor = 'black' AND artist = 'Matthew D. Wilson' ) AND language = 'French',"
SELECT f.name
FROM foreign_data f
JOIN cards c ON f.uuid = c.uuid
WHERE f.language = 'French'
AND c.type = 'Creature'
AND c.layout = 'normal'
AND c.borderColor = 'black'
AND c.artist = 'Matthew D. Wilson';",0,card_games,qwen2_metadata
397,413,SELECT COUNT(DISTINCT T1.id) FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.rarity = 'rare' AND T2.date = '2009-01-10',"
SELECT COUNT(*)
FROM cards
JOIN rulings ON cards.uuid = rulings.uuid
WHERE cards.rarity IS NOT NULL
AND rulings.date = '2009-10-01';",0,card_games,qwen2_metadata
398,414,SELECT T2.language FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T1.block = 'Ravnica' AND T1.baseSetSize = 180,"
SELECT language
FROM set_translations
WHERE setCode = (
    SELECT code
    FROM sets
    WHERE baseSetSize = 180 AND block = 'Ravnica'
);",1,card_games,qwen2_metadata
399,415,SELECT CAST(SUM(CASE WHEN T1.hasContentWarning = 0 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.format = 'commander' AND T2.status = 'Legal',"
SELECT
    (COUNT(c.id) * 100.0 / (SELECT COUNT(*) FROM cards c JOIN legalities l ON c.uuid = l.uuid WHERE l.format = 'commander' AND l.status = 'legal')) AS percentage_no_content_warning
FROM
    cards c
JOIN
    legalities l ON c.uuid = l.uuid
WHERE
    l.format = 'commander' AND l.status = 'legal' AND c.hasContentWarning = 0;",0,card_games,qwen2_metadata
400,416,SELECT CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.power IS NULL OR T1.power LIKE '%*%',"
SELECT
    (COUNT(DISTINCT f.uuid) * 100.0 / COUNT(DISTINCT c.uuid)) AS percentage_of_cards_without_power_in_french
FROM
    cards c
LEFT JOIN
    foreign_data f ON c.uuid = f.uuid
WHERE
    c.power IS NULL AND f.language = 'French';",0,card_games,qwen2_metadata
401,417,SELECT CAST(SUM(CASE WHEN T2.language = 'Japanese' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T1.type = 'expansion',"
SELECT
    (COUNT(DISTINCT sets.code) * 100.0 /
    (SELECT COUNT(DISTINCT sets.code) FROM sets JOIN set_translations ON sets.code = set_translations.setCode WHERE set_translations.language = 'Japanese')) AS percentage_expansion
FROM
    sets
JOIN
    set_translations ON sets.code = set_translations.setCode
WHERE
    set_translations.language = 'Japanese' AND sets.type = 'expansion';",0,card_games,qwen2_metadata
402,418,SELECT DISTINCT availability FROM cards WHERE artist = 'Daren Bader',"
SELECT printings
FROM cards
WHERE artist = 'Daren Bader';",0,card_games,qwen2_metadata
403,419,SELECT COUNT(id) FROM cards WHERE edhrecRank > 12000 AND borderColor = 'borderless',"
SELECT COUNT(*)
FROM cards
WHERE colorIdentity IS NOT NULL
AND borderColor IS NULL
AND edhrecRank < 12000;",0,card_games,qwen2_metadata
404,420,SELECT COUNT(id) FROM cards WHERE isOversized = 1 AND isReprint = 1 AND isPromo = 1,"
SELECT COUNT(*)
FROM cards
WHERE isOversized = 1 AND isReprint = 1 AND promoTypes IS NOT NULL;",0,card_games,qwen2_metadata
405,421,SELECT name FROM cards WHERE (power IS NULL OR power LIKE '%*%') AND promoTypes = 'arenaleague' ORDER BY name LIMIT 3,"
SELECT name, power
FROM cards
WHERE power IS NULL
AND promoTypes LIKE '%Arena League%'
ORDER BY name
LIMIT 3;",0,card_games,qwen2_metadata
406,422,SELECT language FROM foreign_data WHERE multiverseid = 149934,"
SELECT language
FROM foreign_data
WHERE multiverseid = 149934;",1,card_games,qwen2_metadata
407,423,"SELECT cardKingdomFoilId, cardKingdomId FROM cards WHERE cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL ORDER BY cardKingdomFoilId LIMIT 3","
SELECT id
FROM cards
WHERE cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL
ORDER BY cardKingdomFoilId ASC
LIMIT 3;",0,card_games,qwen2_metadata
408,424,SELECT CAST(SUM(CASE WHEN isTextless = 1 AND layout = 'normal' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM cards,"
SELECT COUNT(*) * 1.0 / (SELECT COUNT(*) FROM cards) AS proportion
FROM cards
WHERE layout <> 'normal' OR text IS NULL;",0,card_games,qwen2_metadata
409,425,"SELECT id FROM cards WHERE subtypes = 'Angel,Wizard' AND side IS NULL","
SELECT number
FROM cards
WHERE side = 'None'
AND subtypes LIKE '%Angel%'
AND subtypes LIKE '%Wizard%';",0,card_games,qwen2_metadata
410,426,SELECT name FROM sets WHERE mtgoCode IS NULL ORDER BY name LIMIT 3,"
SELECT code, name
FROM sets
WHERE isOnlineOnly = 0
ORDER BY name
LIMIT 3;",0,card_games,qwen2_metadata
411,427,SELECT T2.language FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T1.mcmName = 'Archenemy' AND T2.setCode = 'ARC',"
SELECT language
FROM set_translations
WHERE setCode = 'ARC';",1,card_games,qwen2_metadata
412,428,"SELECT T1.name, T2.translation FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.id = 5 GROUP BY T1.name, T2.translation","
SELECT s.name, st.translation
FROM sets s
JOIN set_translations st ON s.code = st.setCode
WHERE s.id = 5;",0,card_games,qwen2_metadata
413,429,"SELECT T2.language, T1.type FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.id = 206","
SELECT language, type
FROM set_translations
JOIN sets ON set_translations.setCode = sets.code
WHERE sets.id = 206;",0,card_games,qwen2_metadata
414,430,"SELECT T1.name, T1.id FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T1.block = 'Shadowmoor' AND T2.language = 'Italian' ORDER BY T1.id LIMIT 2","
SELECT id, name
FROM sets
WHERE code IN (
    SELECT setCode
    FROM set_translations
    WHERE language = 'Italian'
)
AND block = 'Shadowmoor'
ORDER BY name
LIMIT 2;",0,card_games,qwen2_metadata
415,431,"SELECT T1.name, T1.id FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.language = 'Japanese' AND T1.isFoilOnly = 1 AND T1.isForeignOnly = 0","
SELECT id FROM sets
WHERE isForeignOnly = 1
AND code IN (
    SELECT DISTINCT setCode
    FROM foreign_data
    WHERE language = 'Japanese'
    AND uuid IN (
        SELECT uuid
        FROM cards
        WHERE hasFoil = 1
    )
)
AND code NOT IN (
    SELECT DISTINCT setCode
    FROM set_translations
    WHERE language = 'English'
)",0,card_games,qwen2_metadata
416,432,SELECT T1.id FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.language = 'Russian' GROUP BY T1.baseSetSize ORDER BY COUNT(T1.id) DESC LIMIT 1,"
SELECT s.code, s.name, COUNT(c.id) AS total_cards
FROM sets s
JOIN set_translations st ON s.code = st.setCode
JOIN cards c ON s.code = c.setCode
WHERE st.language = 'Russian'
GROUP BY s.code, s.name
ORDER BY total_cards DESC
LIMIT 1;",0,card_games,qwen2_metadata
417,433,SELECT CAST(SUM(CASE WHEN T2.language = 'Chinese Simplified' AND T1.isOnlineOnly = 1 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode,"
SELECT
    (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM foreign_data WHERE language = 'Chinese Simplified')) AS percentage
FROM
    foreign_data
JOIN
    cards ON foreign_data.uuid = cards.uuid
WHERE
    language = 'Chinese Simplified' AND cards.isOnlineOnly = 1;",0,card_games,qwen2_metadata
418,434,SELECT COUNT(T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T2.language = 'Japanese'  AND (T1.mtgoCode IS NULL OR T1.mtgoCode = ''),"
SELECT COUNT(*)
FROM sets
WHERE isForeignOnly = 1
AND language = 'Japanese'
AND isOnlineOnly = 0;",0,card_games,qwen2_metadata
419,435,SELECT id FROM cards WHERE borderColor = 'black' GROUP BY id,"
SELECT id FROM cards WHERE borderColor = 'Black';",0,card_games,qwen2_metadata
420,436,SELECT id FROM cards WHERE frameEffects = 'extendedart' GROUP BY id,"
SELECT id FROM cards WHERE frameEffects LIKE '%extendedart%';",0,card_games,qwen2_metadata
421,437,SELECT id FROM cards WHERE borderColor = 'black' AND isFullArt = 1,"
SELECT name FROM cards WHERE borderColor = 'black' AND isFullArt = 1;",0,card_games,qwen2_metadata
422,438,SELECT language FROM set_translations WHERE id = 174,"
SELECT language FROM set_translations WHERE setCode = (SELECT code FROM sets WHERE id = 174);",0,card_games,qwen2_metadata
423,439,SELECT name FROM sets WHERE code = 'ALL',"
SELECT name FROM sets WHERE code = 'ALL';",1,card_games,qwen2_metadata
424,440,SELECT DISTINCT language FROM foreign_data WHERE name = 'A Pedra Fellwar',"
SELECT language
FROM foreign_data
WHERE name = 'A Pedra Fellwar';",0,card_games,qwen2_metadata
425,441,SELECT T2.setCode FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T1.releaseDate = '2007-07-13',"
SELECT code FROM sets WHERE releaseDate = '2007-07-13';",0,card_games,qwen2_metadata
426,442,"SELECT DISTINCT T1.baseSetSize, T2.setCode FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T1.block IN ('Masques', 'Mirage')","
SELECT baseSetSize, code
FROM sets
WHERE block IN ('Masques', 'Mirage');",0,card_games,qwen2_metadata
427,443,SELECT T2.setCode FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T1.type = 'expansion' GROUP BY T2.setCode,"
SELECT code FROM sets WHERE type = 'expansion';",0,card_games,qwen2_metadata
428,444,"SELECT DISTINCT T1.name, T1.type FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.watermark = 'boros'","
SELECT f.name, c.type
FROM foreign_data f
JOIN cards c ON f.uuid = c.uuid
WHERE c.watermark = 'boros';",0,card_games,qwen2_metadata
429,445,"SELECT DISTINCT T2.language, T2.flavorText FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.watermark = 'colorpie'","
SELECT f.language, f.flavorText, c.type
FROM foreign_data f
JOIN cards c ON f.uuid = c.uuid
WHERE c.watermark = 'colorpie';",0,card_games,qwen2_metadata
430,446,"SELECT CAST(SUM(CASE WHEN T1.convertedManaCost = 10 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id), T1.name FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T1.name = 'Abyssal Horror'","
SELECT
    (COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE setCode = 'Abyssal Horror')) AS percentage
FROM
    cards
WHERE
    convertedManaCost = 10 AND setCode = 'Abyssal Horror';",0,card_games,qwen2_metadata
431,447,SELECT T2.setCode FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T1.type = 'commander',"
SELECT code FROM sets WHERE type = 'expansion' AND block = 'commander';",0,card_games,qwen2_metadata
432,448,"SELECT DISTINCT T1.name, T1.type FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.watermark = 'abzan'","
SELECT f.name, c.type
FROM foreign_data f
JOIN cards c ON f.uuid = c.uuid
WHERE c.watermark = 'abzan';",0,card_games,qwen2_metadata
433,449,"SELECT DISTINCT T2.language, T1.type FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.watermark = 'azorius'","
SELECT language, type
FROM foreign_data
WHERE uuid IN (
    SELECT uuid
    FROM cards
    WHERE watermark = 'azorius'
);",0,card_games,qwen2_metadata
434,450,SELECT SUM(CASE WHEN artist = 'Aaron Miller' AND cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL THEN 1 ELSE 0 END) FROM cards,"
SELECT COUNT(*)
FROM cards
WHERE artist = 'Aaron Miller'
AND (edhrecRank IS NOT NULL OR convertedManaCost >= 6 OR power >= 5 OR toughness >= 5)

This query selects the count of cards designed by Aaron Miller that are considered incredibly powerful based on their EDHREC rank, converted mana cost, power, or toughness. The condition checks for cards with a non-null EDHREC rank, a converted mana cost of 6 or more, or a power or toughness of 5 or more.",0,card_games,qwen2_metadata
435,451,SELECT SUM(CASE WHEN availability = 'paper' AND hAND LIKE '+%' AND hAND != '+0' THEN 1 ELSE 0 END) FROM cards,"
SELECT COUNT(*)
FROM cards
WHERE availability LIKE '%paper%'
AND CAST(hand AS INTEGER) > 0;",0,card_games,qwen2_metadata
436,452,SELECT DISTINCT name FROM cards WHERE isTextless = 0,"
SELECT name FROM cards WHERE text IS NOT NULL;",0,card_games,qwen2_metadata
437,453,SELECT DISTINCT manaCost FROM cards WHERE name = 'Ancestor''s Chosen',"
SELECT convertedManaCost FROM cards WHERE name = ""Ancestor's Chosen"";",0,card_games,qwen2_metadata
438,454,SELECT SUM(CASE WHEN power LIKE '%*%' OR power IS NULL THEN 1 ELSE 0 END) FROM cards WHERE borderColor = 'white',"
SELECT COUNT(*)
FROM cards
WHERE borderColor = 'white' AND power IS NULL;",0,card_games,qwen2_metadata
439,455,SELECT DISTINCT name FROM cards WHERE isPromo = 1 AND side IS NOT NULL,"
SELECT name
FROM cards
WHERE isPromo = 1
AND layout = 'double-faced'
AND artist LIKE '%promotional painting%';",0,card_games,qwen2_metadata
440,457,SELECT DISTINCT purchaseUrls FROM cards WHERE promoTypes = 'bundle',"
SELECT purchaseUrls
FROM cards
WHERE promoTypes LIKE '%bundle%';",1,card_games,qwen2_metadata
441,458,"SELECT COUNT(CASE WHEN availability LIKE '%arena,mtgo%' THEN 1 ELSE NULL END) FROM cards","
SELECT COUNT(DISTINCT artist)
FROM cards
WHERE borderColor = 'Black'
AND availability LIKE '%arena%'
AND availability LIKE '%mtgo%';",0,card_games,qwen2_metadata
442,459,"SELECT name FROM cards WHERE name IN ('Serra Angel', 'Shrine Keeper') ORDER BY convertedManaCost DESC LIMIT 1","
SELECT name, convertedManaCost
FROM cards
WHERE name IN ('Serra Angel', 'Shrine Keeper')
ORDER BY convertedManaCost DESC
LIMIT 1;",0,card_games,qwen2_metadata
443,460,"SELECT artist FROM cards WHERE flavorName = 'Battra, Dark Destroyer'","
SELECT artist
FROM cards
WHERE name = ""Battra, Dark Destroyer"" AND isPromo = 1;",0,card_games,qwen2_metadata
444,461,SELECT name FROM cards WHERE frameVersion = 2003 ORDER BY convertedManaCost DESC LIMIT 3,"
SELECT name
FROM cards
WHERE frameVersion = '2003'
ORDER BY convertedManaCost DESC
LIMIT 3;",1,card_games,qwen2_metadata
445,462,SELECT translation FROM set_translations WHERE setCode IN ( SELECT setCode FROM cards WHERE name = 'Ancestor''s Chosen' ) AND language = 'Italian',"
SELECT translation
FROM set_translations
WHERE language = 'Italian'
AND setCode = (
    SELECT setCode
    FROM cards
    WHERE name = 'Ancestor''s Chosen'
);",0,card_games,qwen2_metadata
446,463,SELECT COUNT(DISTINCT translation) FROM set_translations WHERE setCode IN ( SELECT setCode FROM cards WHERE name = 'Angel of Mercy' ) AND translation IS NOT NULL,"
SELECT COUNT(*)
FROM set_translations
WHERE setCode IN (
    SELECT setCode
    FROM cards
    WHERE name = 'Angel of Mercy'
);",0,card_games,qwen2_metadata
447,464,SELECT DISTINCT T1.name FROM cards AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.setCode WHERE T2.translation = 'Hauptset Zehnte Edition',"
SELECT name FROM cards WHERE setCode = (SELECT code FROM sets WHERE name = 'Hauptset Zehnte Edition');",0,card_games,qwen2_metadata
448,465,"SELECT IIF(SUM(CASE WHEN T2.language = 'Korean' AND T2.translation IS NOT NULL THEN 1 ELSE 0 END) > 0, 'YES', 'NO') FROM cards AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.setCode WHERE T1.name = 'Ancestor''s Chosen'","
SELECT *
FROM foreign_data
WHERE name = 'Ancestor\'s Chosen' AND language = 'Korean';",0,card_games,qwen2_metadata
449,466,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.setCode WHERE T2.translation = 'Hauptset Zehnte Edition' AND T1.artist = 'Adam Rex',"
SELECT COUNT(*)
FROM cards
WHERE setCode = 'Hauptset Zehnte Edition' AND artist = 'Adam Rex';",0,card_games,qwen2_metadata
450,467,SELECT T1.baseSetSize FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T2.translation = 'Hauptset Zehnte Edition',"
SELECT COUNT(*)
FROM cards
WHERE setCode = (
    SELECT code
    FROM sets
    WHERE name = 'Hauptset Zehnte Edition'
)
AND id IN (
    SELECT id
    FROM cards
    WHERE setCode = (
        SELECT code
        FROM sets
        WHERE name = 'Hauptset Zehnte Edition'
    )
    AND isReprint = 0
);",0,card_games,qwen2_metadata
451,468,SELECT T2.translation FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T1.name = 'Eighth Edition' AND T2.language = 'Chinese Simplified',"
SELECT translation
FROM set_translations
WHERE setCode = (SELECT code FROM sets WHERE name = 'Eighth Edition')
AND language = 'Chinese Simplified';",1,card_games,qwen2_metadata
452,469,"SELECT IIF(T2.mtgoCode IS NOT NULL, 'YES', 'NO') FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T1.name = 'Angel of Mercy'","
SELECT sets.isOnlineOnly
FROM sets
JOIN cards ON sets.code = cards.setCode
WHERE cards.name = ""Angel of Mercy"";",0,card_games,qwen2_metadata
453,470,SELECT DISTINCT T2.releaseDate FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T1.name = 'Ancestor''s Chosen',"
SELECT releaseDate
FROM sets
WHERE code = (
    SELECT setCode
    FROM cards
    WHERE name = 'Ancestor\'s Chosen'
);",0,card_games,qwen2_metadata
454,471,SELECT T1.type FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T2.translation = 'Hauptset Zehnte Edition',"
SELECT type
FROM sets
WHERE name = 'Hauptset Zehnte Edition';",0,card_games,qwen2_metadata
455,472,SELECT COUNT(DISTINCT T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T1.block = 'Ice Age' AND T2.language = 'Italian' AND T2.translation IS NOT NULL,"
SELECT COUNT(*)
FROM sets
WHERE block = 'Ice Age'
AND EXISTS (
    SELECT 1
    FROM set_translations
    WHERE set_translations.setCode = sets.code
    AND set_translations.language = 'Italian'
);",0,card_games,qwen2_metadata
456,473,"SELECT IIF(isForeignOnly = 1, 'YES', 'NO') FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T1.name = 'Adarkar Valkyrie'","
SELECT s.name
FROM sets s
JOIN cards c ON c.setCode = s.code
WHERE c.name = 'Adarkar Valkyrie'
AND s.isForeignOnly = 1;",0,card_games,qwen2_metadata
457,474,SELECT COUNT(T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T2.translation IS NOT NULL AND T1.baseSetSize < 10 AND T2.language = 'Italian',"
SELECT COUNT(*)
FROM sets
WHERE EXISTS (
    SELECT 1
    FROM set_translations
    WHERE set_translations.setCode = sets.code
    AND set_translations.language = 'Italian'
)
AND sets.baseSetSize < 10;",1,card_games,qwen2_metadata
458,475,SELECT SUM(CASE WHEN T1.borderColor = 'black' THEN 1 ELSE 0 END) FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap',"
SELECT COUNT(*)
FROM cards
WHERE setCode = 'Coldsnap' AND borderColor = 'Black';",0,card_games,qwen2_metadata
459,476,SELECT T1.name FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap' ORDER BY T1.convertedManaCost DESC LIMIT 1,"
SELECT name
FROM cards
WHERE setCode = 'Coldsnap'
ORDER BY convertedManaCost DESC
LIMIT 1;",0,card_games,qwen2_metadata
460,477,SELECT T1.artist FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE (T2.name = 'Coldsnap' AND T1.artist = 'Chippy') OR (T2.name = 'Coldsnap' AND T1.artist = 'Aaron Miller') OR (T2.name = 'Coldsnap' AND T1.artist = 'Jeremy Jarvis') GROUP BY T1.artist,"
SELECT artist
FROM cards
WHERE setCode = 'Coldsnap' AND artist IN ('Jeremy Jarvis', 'Aaron Miller', 'Chippy');",0,card_games,qwen2_metadata
461,478,SELECT T1.name FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap' AND T1.number = 4,"
SELECT *
FROM cards
WHERE setCode = 'Coldsnap' AND number = '4';",0,card_games,qwen2_metadata
462,479,SELECT SUM(CASE WHEN T1.power LIKE '%*%' OR T1.power IS NULL THEN 1 ELSE 0 END) FROM cards AS T1 INNER JOIN sets AS T2 ON T2.code = T1.setCode WHERE T2.name = 'Coldsnap' AND T1.convertedManaCost > 5,"
SELECT COUNT(*)
FROM cards
WHERE convertedManaCost > 5
AND setCode = 'Coldsnap'
AND power IS NULL;",0,card_games,qwen2_metadata
463,480,SELECT T2.flavorText FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.name = 'Ancestor''s Chosen' AND T2.language = 'Italian',"
SELECT flavorText
FROM foreign_data
WHERE name = 'Ancestor''s Chosen' AND language = 'Italian';",0,card_games,qwen2_metadata
464,481,SELECT T2.language FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.name = 'Ancestor''s Chosen' AND T2.flavorText IS NOT NULL,"
SELECT language
FROM foreign_data
WHERE name = 'Ancestor\'s Chosen' AND flavorText IS NOT NULL;",0,card_games,qwen2_metadata
465,482,SELECT DISTINCT T1.type FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.name = 'Ancestor''s Chosen' AND T2.language = 'German',"
SELECT translation
FROM foreign_data
JOIN cards ON foreign_data.uuid = cards.uuid
WHERE cards.name = 'Ancestor''s Chosen' AND foreign_data.language = 'German';",0,card_games,qwen2_metadata
466,483,SELECT DISTINCT T1.text FROM foreign_data AS T1 INNER JOIN cards AS T2 ON T2.uuid = T1.uuid INNER JOIN sets AS T3 ON T3.code = T2.setCode WHERE T3.name = 'Coldsnap' AND T1.language = 'Italian',"
SELECT f.text
FROM foreign_data f
JOIN cards c ON f.uuid = c.uuid
JOIN sets s ON c.setCode = s.code
WHERE f.language = 'Italian'
AND s.name = 'Coldsnap';",0,card_games,qwen2_metadata
