,question_id,sql_gold,sql_pred,execution_accuracy,db_id,used_metadata
328,329,"SELECT T.molecule_id FROM ( SELECT T2.molecule_id, COUNT(T1.atom_id) FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.label = '+' GROUP BY T2.molecule_id ORDER BY COUNT(T1.atom_id) DESC LIMIT 1 ) t","
SELECT molecule_id, COUNT(atom_id) as atom_count
FROM atom
JOIN molecule ON atom.molecule_id = molecule.molecule_id
WHERE label = 'carcinogenic'
GROUP BY molecule_id
ORDER BY atom_count DESC
LIMIT 1;",0,toxicology,bird_metadata
329,330,SELECT CAST(SUM(CASE WHEN T1.label = '+' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(DISTINCT T1.molecule_id) FROM molecule AS T1 INNER JOIN atom AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN bond AS T3 ON T1.molecule_id = T3.molecule_id WHERE T3.bond_type = '#' AND T2.element = 'h',"
SELECT
  (COUNT(DISTINCT m.molecule_id) * 100.0) / (SELECT COUNT(*) FROM molecule WHERE label = 'carcinogenic') AS percentage
FROM
  molecule m
  JOIN atom a ON m.molecule_id = a.molecule_id
  JOIN connected c ON a.atom_id = c.atom_id
  JOIN bond b ON c.bond_id = b.bond_id
WHERE
  m.label = 'carcinogenic' AND
  a.element = 'Hidrogen' AND
  b.bond_type = 'triple';",0,toxicology,bird_metadata
330,331,SELECT COUNT(T.molecule_id) FROM molecule AS T WHERE T.label = '+',"
SELECT COUNT(*) FROM molecule WHERE label = 'carcinogenic';",0,toxicology,bird_metadata
331,332,SELECT COUNT(DISTINCT T.molecule_id) FROM bond AS T WHERE T.molecule_id BETWEEN 'TR004' AND 'TR010' AND T.bond_type = '-',"
SELECT COUNT(DISTINCT molecule_id)
FROM bond
WHERE bond_type = 'single' AND molecule_id BETWEEN 'TR004' AND 'TR010';",0,toxicology,bird_metadata
332,333,SELECT COUNT(T.atom_id) FROM atom AS T WHERE T.molecule_id = 'TR008' AND T.element = 'c',"
SELECT COUNT(*) FROM atom
JOIN molecule ON atom.molecule_id = molecule.molecule_id
WHERE molecule.label = 'TR008' AND atom.element = 'C';",0,toxicology,bird_metadata
333,334,SELECT T1.element FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.atom_id = 'TR004_7' AND T2.label = '-',"
SELECT element
FROM atom
JOIN molecule ON atom.molecule_id = molecule.molecule_id
WHERE atom.atom_id = 'TR004_7' AND molecule.label != 'carcinogenic';",1,toxicology,bird_metadata
334,335,SELECT COUNT(DISTINCT T1.molecule_id) FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.bond_type = '=' AND T1.element = 'o',"
SELECT COUNT(DISTINCT molecule_id)
FROM atom
JOIN connected ON atom.atom_id = connected.atom_id
JOIN bond ON connected.bond_id = bond.bond_id
WHERE element = 'oxygen' AND bond_type = 'double';",0,toxicology,bird_metadata
335,336,SELECT COUNT(DISTINCT T1.molecule_id) FROM molecule AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id WHERE T2.bond_type = '#' AND T1.label = '-',"
SELECT COUNT(DISTINCT molecule_id)
FROM molecule
WHERE molecule_id NOT IN (
    SELECT molecule_id
    FROM bond
    WHERE bond_type = 'triple'
)
AND label IS NULL;",0,toxicology,bird_metadata
336,337,"SELECT DISTINCT T1.element, T2.bond_type FROM atom AS T1 INNER JOIN bond AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.molecule_id = 'TR016'","
SELECT atom.element, bond.bond_type
FROM atom
JOIN connected ON atom.atom_id = connected.atom_id
JOIN bond ON connected.bond_id = bond.bond_id
JOIN molecule ON atom.molecule_id = molecule.molecule_id
WHERE molecule.molecule_id = 'TR016';",0,toxicology,bird_metadata
337,338,SELECT T1.atom_id FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN bond AS T3 ON T2.molecule_id = T3.molecule_id WHERE T2.molecule_id = 'TR012' AND T3.bond_type = '=' AND T1.element = 'c',"
SELECT atom.atom_id
FROM atom
JOIN connected ON atom.atom_id = connected.atom_id
JOIN bond ON connected.bond_id = bond.bond_id
WHERE atom.element = 'C' AND bond.bond_type = 'double' AND atom.molecule_id = 'TR012';",0,toxicology,bird_metadata
338,339,SELECT T1.atom_id FROM atom AS T1 INNER JOIN molecule AS T2 ON T1.molecule_id = T2.molecule_id WHERE T1.element = 'o' AND T2.label = '+',"
SELECT atom.atom_id
FROM atom
JOIN molecule ON atom.molecule_id = molecule.molecule_id
WHERE molecule.label = 'carcinogenic' AND atom.element = 'oxygen';",0,toxicology,bird_metadata
339,340,SELECT id FROM cards WHERE cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL,"
SELECT * FROM cards WHERE hasFoil = 1;",0,card_games,bird_metadata
340,341,SELECT id FROM cards WHERE borderColor = 'borderless' AND (cardKingdomId IS NULL OR cardKingdomId IS NULL),"
SELECT name FROM cards WHERE hasFoil = 0 AND isFullArt = 1;",0,card_games,bird_metadata
341,342,SELECT name FROM cards ORDER BY faceConvertedManaCost LIMIT 1,"
SELECT name, faceConvertedManaCost FROM cards WHERE faceConvertedManaCost > convertedManaCost;",0,card_games,bird_metadata
342,343,SELECT id FROM cards WHERE edhrecRank < 100 AND frameVersion = 2015,"
SELECT name FROM cards WHERE frameVersion = '2015' AND edhrecRank < 100;",0,card_games,bird_metadata
343,344,SELECT DISTINCT T1.id FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.format = 'gladiator' AND T2.status = 'Banned' AND T1.rarity = 'mythic',"
SELECT cards.name, sets.name
FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
JOIN sets ON cards.setCode = sets.code
WHERE cards.rarity = 'mythic' AND legalities.format = 'gladiator' AND legalities.status = 'banned';",0,card_games,bird_metadata
344,345,SELECT DISTINCT T2.status FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.type = 'Artifact' AND T2.format = 'vintage' AND T1.side IS NULL,"
SELECT legalities.status
FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
WHERE cards.type LIKE '%Artifact%'
AND cards.otherFaceIds IS NULL
AND legalities.format = 'vintage';",0,card_games,bird_metadata
345,346,"SELECT T1.id, T1.artist FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.status = 'Legal' AND T2.format = 'commander' AND (T1.power IS NULL OR T1.power = '*')","
SQL Query:

SELECT cards.id, cards.artist
FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
WHERE cards.power IS NULL AND legalities.format = 'commander' AND legalities.status = 'legal';",0,card_games,bird_metadata
346,347,"SELECT T1.id, T2.text, T1.hasContentWarning FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.artist = 'Stephen Daniele'","
SELECT rulings.text, cards.hasContentWarning, cards.hasFoil, cards.hasNonFoil, cards.isAlternative, cards.isFullArt, cards.isOnlineOnly, cards.isOversized, cards.isPromo, cards.isReprint, cards.isReserved, cards.isStarter, cards.isStorySpotlight, cards.isTextless, cards.isTimeshifted, cards.isAlternativeDeckLimit, cards.isFullArt, cards.isOnlineOnly, cards.isOversized, cards.isPromo, cards.isReprint, cards.isReserved, cards.isStarter, cards.isStorySpotlight, cards.isTextless, cards.isTimeshifted, cards.isAlternativeDeckLimit
FROM cards
JOIN rulings ON cards.uuid = rulings.uuid
WHERE cards.artist = 'Stephen Daniel';",0,card_games,bird_metadata
347,348,SELECT T2.text FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Sublime Epiphany' AND T1.number = '74s',"
SELECT rulings.text
FROM rulings
JOIN cards ON rulings.uuid = cards.uuid
WHERE cards.name = 'Sublime Epiphany' AND cards.number = '74s';",1,card_games,bird_metadata
348,349,"SELECT T1.name, T1.artist, T1.isPromo FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.isPromo = 1 GROUP BY T1.artist ORDER BY COUNT(DISTINCT T1.uuid) DESC LIMIT 1","
SELECT cards.name, cards.artist, rulings.uuid, COUNT(rulings.id) as ruling_count, cards.isPromo
FROM cards
JOIN rulings ON cards.uuid = rulings.uuid
GROUP BY cards.uuid
ORDER BY ruling_count DESC
LIMIT 1;",0,card_games,bird_metadata
349,350,SELECT T2.language FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Annul' AND T1.number = 29,"
SQL Query:


SELECT foreign_data.language
FROM foreign_data
JOIN cards ON foreign_data.uuid = cards.uuid
WHERE cards.name = 'Annul' AND cards.number = '29';
",0,card_games,bird_metadata
350,351,SELECT T1.name FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.language = 'Japanese',"
SELECT cards.name
FROM cards
JOIN foreign_data ON cards.uuid = foreign_data.uuid
WHERE foreign_data.language = 'Japanese';",1,card_games,bird_metadata
351,352,SELECT CAST(SUM(CASE WHEN T2.language = 'Chinese Simplified' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid,"
SELECT COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards) AS percentage
FROM cards
WHERE uuid IN (SELECT uuid FROM foreign_data WHERE language = 'Chinese Simplified');",0,card_games,bird_metadata
352,353,"SELECT T1.name, T1.totalSetSize FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.language = 'Italian'","
SELECT sets.name, sets.totalSetSize
FROM sets
JOIN set_translations ON sets.code = set_translations.setCode
WHERE set_translations.language = 'Italian';",1,card_games,bird_metadata
353,354,SELECT COUNT(type) FROM cards WHERE artist = 'Aaron Boyd',"
SELECT COUNT(DISTINCT type) FROM cards WHERE artist = 'Aaron Boyd';",0,card_games,bird_metadata
354,355,SELECT DISTINCT keywords FROM cards WHERE name = 'Angel of Mercy',"
SELECT keywords FROM cards WHERE name = 'Angel of Mercy';",0,card_games,bird_metadata
355,356,SELECT COUNT(*) FROM cards WHERE power = '*',"
SQL Query:

SELECT COUNT(*) FROM cards WHERE power = '∞';",0,card_games,bird_metadata
356,357,SELECT promoTypes FROM cards WHERE name = 'Duress' AND promoTypes IS NOT NULL,"
SELECT type FROM cards WHERE name = 'Duress' AND isPromo = 1;",0,card_games,bird_metadata
357,358,SELECT DISTINCT borderColor FROM cards WHERE name = 'Ancestor''s Chosen',"
SELECT borderColor FROM cards WHERE name = ""Ancestor's Chosen"";",0,card_games,bird_metadata
358,359,SELECT originalType FROM cards WHERE name = 'Ancestor''s Chosen' AND originalType IS NOT NULL,"
SELECT type FROM cards WHERE name = ""Ancestor's Chosen"" AND originalType IS NOT NULL LIMIT 1;",0,card_games,bird_metadata
359,360,SELECT language FROM set_translations WHERE id IN ( SELECT id FROM cards WHERE name = 'Angel of Mercy' ),"
SELECT DISTINCT language
FROM sets
JOIN cards ON sets.code = (SELECT setCode FROM cards WHERE name = 'Angel of Mercy')
JOIN set_translations ON sets.code = set_translations.setCode;",0,card_games,bird_metadata
360,361,SELECT COUNT(DISTINCT T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.status = 'Restricted' AND T1.isTextless = 0,"
SQL Query:

SELECT COUNT(*)
FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
WHERE legalities.status = 'restricted' AND cards.text IS NOT NULL;",0,card_games,bird_metadata
361,362,SELECT T2.text FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Condemn',"
SELECT text FROM rulings WHERE uuid = (SELECT uuid FROM cards WHERE name = 'Condemn');",0,card_games,bird_metadata
362,363,SELECT COUNT(DISTINCT T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.status = 'Restricted' AND T1.isStarter = 1,"
SELECT COUNT(*) FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
WHERE legalities.status = 'restricted' AND cards.isStarter = 1;",0,card_games,bird_metadata
363,364,SELECT DISTINCT T2.status FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Cloudchaser Eagle',"
SELECT status FROM legalities WHERE uuid IN (SELECT uuid FROM cards WHERE name = ""Cloudchaser Eagle"");",0,card_games,bird_metadata
364,365,SELECT DISTINCT T1.type FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Benalish Knight',"
SELECT type FROM cards WHERE name = ""Benalish Knight"";",0,card_games,bird_metadata
365,366,SELECT T2.format FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Benalish Knight',"
SELECT text FROM rulings WHERE uuid IN (SELECT uuid FROM cards WHERE name = 'Benalish Knight');",0,card_games,bird_metadata
366,367,SELECT T1.artist FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.language = 'Phyrexian',"
SELECT artist FROM cards WHERE uuid IN (SELECT uuid FROM foreign_data WHERE language = 'Phyrexian');",1,card_games,bird_metadata
367,368,SELECT CAST(SUM(CASE WHEN borderColor = 'borderless' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(id) FROM cards,"
SQL Query:

SELECT
    (COUNT(CASE WHEN borderColor = 'borderless' THEN 1 END) * 100.0 / COUNT(*)) AS borderless_percentage
FROM
    cards;",0,card_games,bird_metadata
368,369,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.language = 'German' AND T1.isReprint = 1,"
SELECT COUNT(*) FROM cards
JOIN foreign_data ON cards.uuid = foreign_data.uuid
WHERE foreign_data.language = 'German' AND cards.isReprint = 1;",1,card_games,bird_metadata
369,370,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.borderColor = 'borderless' AND T2.language = 'Russian',"
SELECT COUNT(*) FROM cards
JOIN foreign_data ON cards.uuid = foreign_data.uuid
WHERE cards.borderColor = 'borderless' AND foreign_data.language = 'Russian';",1,card_games,bird_metadata
370,371,SELECT CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.isStorySpotlight = 1,"
SQL Query:

SELECT
    (COUNT(*) FILTER (WHERE f.language = 'French') * 100.0 / COUNT(*)) AS percentage
FROM
    cards c
JOIN
    foreign_data f ON c.uuid = f.uuid
WHERE
    c.isStorySpotlight = 1;",0,card_games,bird_metadata
371,372,SELECT COUNT(id) FROM cards WHERE toughness = 99,"
SELECT COUNT(*) FROM cards WHERE toughness = 99;",1,card_games,bird_metadata
372,373,SELECT DISTINCT name FROM cards WHERE artist = 'Aaron Boyd',"
SELECT name FROM cards WHERE artist = 'Aaron Boyd';",0,card_games,bird_metadata
373,374,SELECT COUNT(id) FROM cards WHERE availability = 'mtgo' AND borderColor = 'black',"
SELECT COUNT(*) FROM cards WHERE borderColor = 'black' AND mtgoId IS NOT NULL AND mtgoFoilId IS NULL;",0,card_games,bird_metadata
374,375,SELECT id FROM cards WHERE convertedManaCost = 0,"
SELECT id FROM cards WHERE convertedManaCost = 0;",1,card_games,bird_metadata
375,376,SELECT layout FROM cards WHERE keywords = 'Flying',"
SQL Query:

SELECT layout
FROM cards
WHERE keywords LIKE '%flying%';",0,card_games,bird_metadata
376,377,SELECT COUNT(id) FROM cards WHERE originalType = 'Summon - Angel' AND subtypes != 'Angel',"
SQL Query:

SELECT COUNT(*)
FROM cards
WHERE originalType = 'Summon - Angel' AND subtypes NOT LIKE '%Angel%';",0,card_games,bird_metadata
377,378,SELECT id FROM cards WHERE cardKingdomId IS NOT NULL AND cardKingdomFoilId IS NOT NULL,"
SELECT id FROM cards WHERE hasFoil = 1 AND hasNonFoil = 1;",0,card_games,bird_metadata
378,379,SELECT id FROM cards WHERE duelDeck = 'a',"
SELECT id FROM cards WHERE duelDeck = 'a';",1,card_games,bird_metadata
379,380,SELECT edhrecRank FROM cards WHERE frameVersion = 2015,"
SELECT edhrecRank, name FROM cards WHERE frameVersion = '2015';",0,card_games,bird_metadata
380,381,SELECT T1.artist FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.language = 'Chinese Simplified',"
SELECT artist FROM cards JOIN foreign_data ON cards.uuid = foreign_data.uuid WHERE language = 'Chinese Simplified';",1,card_games,bird_metadata
381,382,SELECT T1.name FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.availability = 'paper' AND T2.language = 'Japanese',"
SELECT cards.name, cards.uuid
FROM cards
JOIN foreign_data ON cards.uuid = foreign_data.uuid
WHERE foreign_data.language = 'Japanese'
AND cards.isOnlineOnly = 0
AND cards.isOversized = 0
AND cards.isPromo = 0
AND cards.isReprint = 0
AND cards.isStarter = 0
AND cards.isStorySpotlight = 0
AND cards.isTextless = 0
AND cards.isTimeshifted = 0
AND cards.isFullArt = 0
AND cards.isAlternative = 0
AND cards.isReserved = 0
AND cards.isFoil = 0
AND cards.isNonFoil = 1;",0,card_games,bird_metadata
382,383,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.status = 'Banned' AND T1.borderColor = 'white',"
SELECT COUNT(*) FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
WHERE legalities.status = 'banned' AND cards.borderColor = 'white';",0,card_games,bird_metadata
383,384,"SELECT T1.uuid, T3.language FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid INNER JOIN foreign_data AS T3 ON T1.uuid = T3.uuid WHERE T2.format = 'legacy'","
SELECT cards.uuid, foreign_data.language
FROM cards
JOIN foreign_data ON cards.uuid = foreign_data.uuid
JOIN legalities ON cards.uuid = legalities.uuid
WHERE legalities.format = 'legacy'",1,card_games,bird_metadata
384,385,SELECT T2.text FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Beacon of Immortality',"
SELECT text FROM rulings WHERE uuid = (SELECT uuid FROM cards WHERE name = 'Beacon of Immortality');",0,card_games,bird_metadata
385,386,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.frameVersion = 'future',"
SQL Query:


SELECT COUNT(*) as total_cards, legalities.status
FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
WHERE cards.frameVersion = 'future'
GROUP BY legalities.status;
",0,card_games,bird_metadata
386,387,"SELECT id, colors FROM cards WHERE id IN ( SELECT id FROM set_translations WHERE setCode = 'OGW' )","
SELECT cards.name, cards.colors FROM cards JOIN sets ON cards.setCode = sets.code WHERE sets.code = 'OGW';",0,card_games,bird_metadata
387,388,"SELECT id, language FROM set_translations WHERE id = ( SELECT id FROM cards WHERE convertedManaCost = 5 ) AND setCode = '10E'","
SELECT foreign_data.language, cards.*
FROM cards
JOIN foreign_data ON cards.uuid = foreign_data.uuid
JOIN sets ON sets.code = cards.setCode
WHERE sets.code = '10E' AND cards.convertedManaCost = 5;",0,card_games,bird_metadata
388,389,"SELECT T1.id, T2.date FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.originalType = 'Creature - Elf'","
SQL Query:

SELECT cards.name, rulings.date
FROM cards
JOIN rulings ON cards.uuid = rulings.uuid
WHERE cards.originalType LIKE 'Creature - Elf%';",0,card_games,bird_metadata
389,390,"SELECT T1.colors, T2.format FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.id BETWEEN 1 AND 20","
SELECT colors, format FROM cards JOIN legalities ON cards.uuid = legalities.uuid WHERE id BETWEEN 1 AND 20;",0,card_games,bird_metadata
390,391,SELECT DISTINCT T1.name FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.originalType = 'Artifact' AND T1.colors = 'B',"
SELECT cards.name, foreign_data.name
FROM cards
JOIN foreign_data ON cards.uuid = foreign_data.uuid
WHERE cards.type LIKE '%Artifact%' AND cards.colors LIKE '%Black%' AND foreign_data.language IS NOT NULL;",0,card_games,bird_metadata
391,392,SELECT DISTINCT T1.name FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.rarity = 'uncommon' ORDER BY T2.date ASC LIMIT 3,"
SELECT name, date
FROM cards
JOIN rulings ON cards.uuid = rulings.uuid
WHERE rarity = 'uncommon'
ORDER BY date ASC
LIMIT 3;",0,card_games,bird_metadata
392,393,SELECT COUNT(id) FROM cards WHERE (cardKingdomId IS NULL OR cardKingdomFoilId IS NULL) AND artist = 'John Avon',"
SQL Query:

SELECT COUNT(*)
FROM cards
WHERE artist = 'John Avon' AND hasFoil = 1 AND hasNonFoil = 1 AND power IS NULL;",0,card_games,bird_metadata
393,394,SELECT COUNT(id) FROM cards WHERE borderColor = 'white' AND cardKingdomId IS NOT NULL AND cardKingdomFoilId IS NOT NULL,"
SELECT COUNT(*) FROM cards WHERE borderColor = 'white' AND power IS NOT NULL;",0,card_games,bird_metadata
394,395,SELECT COUNT(id) FROM cards WHERE hAND = '-1' AND artist = 'UDON' AND Availability = 'print' AND type = 'mtgo',"
SELECT COUNT(*) FROM cards WHERE artist = 'UDON' AND availability LIKE '%mtgo%' AND hand = '-1';",0,card_games,bird_metadata
395,396,SELECT COUNT(id) FROM cards WHERE frameVersion = 1993 AND availability = 'paper' AND hasContentWarning = 1,"
SELECT COUNT(*) FROM cards WHERE frameVersion = '1993' AND hasContentWarning = 1 AND (hasFoil = 1 OR hasNonFoil = 1);",1,card_games,bird_metadata
396,397,"SELECT manaCost FROM cards WHERE availability = 'mtgo,paper' AND borderColor = 'black' AND frameVersion = 2003 AND layout = 'normal'","
SELECT manaCost FROM cards WHERE layout = 'normal' AND frameVersion = '2003' AND borderColor = 'black' AND availability LIKE '%paper%' AND availability LIKE '%mtgo%';",1,card_games,bird_metadata
397,398,SELECT SUM(manaCost) FROM cards WHERE artist = 'Rob Alexander',"
SELECT SUM(convertedManaCost) FROM cards WHERE artist = 'Rob Alexander';",0,card_games,bird_metadata
398,399,"SELECT DISTINCT subtypes, supertypes FROM cards WHERE availability = 'arena' AND subtypes IS NOT NULL AND supertypes IS NOT NULL","
SELECT DISTINCT type FROM cards WHERE mtgArenaId IS NOT NULL;",0,card_games,bird_metadata
399,400,SELECT setCode FROM set_translations WHERE language = 'Spanish',"
SELECT sets.code
FROM cards
JOIN foreign_data ON cards.uuid = foreign_data.uuid
JOIN sets ON cards.setCode = sets.code
WHERE foreign_data.language = 'Spanish';",0,card_games,bird_metadata
400,401,SELECT SUM(CASE WHEN hAND = '+3' THEN 1.0 ELSE 0 END) / COUNT(id) * 100 FROM cards WHERE frameEffects = 'legendary',"
SELECT
    COUNT(*) * 100.0 / (SELECT COUNT(*) FROM cards WHERE frameEffects LIKE '%legendary%') AS percentage
FROM
    cards
WHERE
    frameEffects LIKE '%legendary%'
    AND hand = '+3';",1,card_games,bird_metadata
401,402,SELECT CAST(SUM(CASE WHEN isTextless = 0 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(id) FROM cards WHERE isStorySpotlight = 1,"
SELECT cards.id, cards.isStorySpotlight, cards.text
FROM cards
WHERE cards.isStorySpotlight = 1 AND cards.text IS NOT NULL
ORDER BY cards.id;",0,card_games,bird_metadata
402,403,"SELECT ( SELECT CAST(SUM(CASE WHEN language = 'Spanish' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM foreign_data ), name FROM foreign_data WHERE language = 'Spanish'","
SELECT cards.name, COUNT(cards.name) * 100.0 / (SELECT COUNT(*) FROM cards) AS percentage
FROM cards
JOIN foreign_data ON cards.uuid = foreign_data.uuid
WHERE foreign_data.language = 'Spanish'
GROUP BY cards.name
ORDER BY percentage DESC;",0,card_games,bird_metadata
403,404,SELECT T2.language FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T1.baseSetSize = 309,"
SELECT DISTINCT language FROM set_translations WHERE setCode IN (SELECT code FROM sets WHERE baseSetSize = 309);",1,card_games,bird_metadata
404,405,SELECT COUNT(T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T2.language = 'Portuguese (Brazil)' AND T1.block = 'Commander',"
SELECT COUNT(*) FROM set_translations
JOIN sets ON set_translations.setCode = sets.code
WHERE sets.block = 'Commander' AND set_translations.language = 'Brazilian Portuguese';",0,card_games,bird_metadata
405,406,SELECT T1.id FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid INNER JOIN legalities AS T3 ON T1.uuid = T3.uuid WHERE T3.status = 'Legal' AND T1.types = 'Creature',"
SELECT cards.id
FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
WHERE cards.type LIKE '%Creature%' AND legalities.status = 'Legal';",0,card_games,bird_metadata
406,407,"SELECT T1.subtypes, T1.supertypes FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.language = 'German' AND T1.subtypes IS NOT NULL AND T1.supertypes IS NOT NULL","
SELECT DISTINCT type FROM foreign_data WHERE language = 'German';",0,card_games,bird_metadata
407,408,SELECT T2.text FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE (T1.power IS NULL OR T1.power LIKE '%*%') AND T2.text LIKE '%triggered ability%',"
SELECT COUNT(*) FROM cards WHERE power IS NULL AND text LIKE '%triggered%';",0,card_games,bird_metadata
408,409,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid INNER JOIN rulings AS T3 ON T1.uuid = T3.uuid WHERE T2.format = 'premodern' AND T3.text = 'This is a triggered mana ability.' AND T1.Side IS NULL,"
SELECT COUNT(*) FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
JOIN rulings ON cards.uuid = rulings.uuid
WHERE legalities.format = 'premodern' AND rulings.text = 'This is a triggered mana ability' AND cards.otherFaceIds IS NULL;",0,card_games,bird_metadata
409,410,SELECT T1.id FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.artist = 'Erica Yang' AND T2.format = 'pauper' AND T1.availability = 'paper',"
SELECT cards.id
FROM cards
JOIN legalities ON cards.uuid = legalities.uuid
JOIN sets ON cards.setCode = sets.code
WHERE cards.artist = 'Erica Yang'
AND legalities.format = 'pauper'
AND sets.isOnlineOnly = 0;",0,card_games,bird_metadata
410,411,SELECT DISTINCT T1.artist FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.flavorText LIKE '%DAS perfekte Gegenmittel zu einer dichten Formation%',"
SELECT artist FROM cards WHERE text = ""Das perfekte Gegenmittel zu einer dichten Formation"";",0,card_games,bird_metadata
411,412,SELECT name FROM foreign_data WHERE uuid IN ( SELECT uuid FROM cards WHERE types = 'Creature' AND layout = 'normal' AND borderColor = 'black' AND artist = 'Matthew D. Wilson' ) AND language = 'French',"
SELECT foreign_data.name
FROM foreign_data
JOIN cards ON foreign_data.uuid = cards.uuid
WHERE foreign_data.language = 'French'
AND cards.type = 'Creature'
AND cards.layout = 'normal'
AND cards.borderColor = 'black'
AND cards.artist = 'Matthew D. Wilson';",0,card_games,bird_metadata
