,database_name,table_name,original_column_name,column_name,column_description,data_format,value_description,type,gold_prompt_chars,gold_prompt_words,gold_prompt_tokens,pred_prompt_chars,pred_prompt_words,pred_prompt_tokens
198,california_schools,schools,SOC,School Ownership Code,The School Ownership Code is a numeric code used to identify the type of school.,text,"•      08 - Preschool      
•       09 – Special Education Schools (Public)
•      11 – Youth Authority Facilities (CEA)
•       13 – Opportunity Schools
•       14 – Juvenile Court Schools
•       15 – Other County or District Programs
•       31 – State Special Schools
•       60 – Elementary School (Public)
•       61 – Elementary School in 1 School District (Public)
•       62 – Intermediate/Middle Schools (Public)
•       63 – Alternative Schools of Choice
•       64 – Junior High Schools (Public)
•       65 – K-12 Schools (Public)
•       66 – High Schools (Public)
•       67 – High Schools in 1 School District (Public)
•       68 – Continuation High Schools
•       69 – District Community Day Schools
•       70 – Adult Education Centers
•       98 – Regional Occupational Center/Program (ROC/P)",,16542.5,7273.5,21673,16247.25,7125.75,21433
199,california_schools,schools,SOCType,School Ownership Code Type,The School Ownership Code Type is the text description of the type of school.,text,The School Ownership Code Type is the text description of the type of school.,,16568.25,7278.0,21742,16271.5,7130.25,21501
200,california_schools,schools,EdOpsCode,Education Option Code,The Education Option Code is a short text description of the type of education offered.,text,"
•      ALTSOC – Alternative School of Choice
•      COMM – County Community School
•       COMMDAY – Community Day School
•       CON – Continuation School
•       JUV – Juvenile Court School
•       OPP – Opportunity School
•       YTH – Youth Authority School
•       SSS – State Special School
•       SPEC – Special Education School
•       TRAD – Traditional
•       ROP – Regional Occupational Program
•       HOMHOS – Home and Hospital
•       SPECON – District Consortia Special Education School",,15888.75,6972.0,20928,15590.25,6824.25,20686
201,california_schools,schools,EdOpsName,Educational Option Name,Educational Option Name,text,The Educational Option Name is the long text description of the type of education being offered.,,15873.25,6963.0,20916,15590.25,6824.25,20686
202,california_schools,schools,EILCode,Educational Instruction Level Code,The Educational Instruction Level Code is a short text description of the institution's type relative to the grade range served.,text,"•       A – Adult
•       ELEM – Elementary
•       ELEMHIGH – Elementary-High Combination
•       HS – High School
•       INTMIDJR – Intermediate/Middle/Junior High
•       PS – Preschool
•       UG – Ungraded",,15185.25,6652.5,19903,14873.75,6500.25,19654
203,california_schools,schools,EILName,Educational Instruction Level Name ,The Educational Instruction Level Name is the long text description of the institution’s type relative to the grade range served.,text,The Educational Instruction Level Name is the long text description of the institution’s type relative to the grade range served.,,15185.75,6653.25,19903,14873.75,6500.25,19654
204,california_schools,schools,GSoffered,grade span offered,"The grade span offered is the lowest grade and the highest grade offered or supported by the school, district, or administrative authority. This field might differ from the grade span served as reported in the most recent certified California Longitudinal Pupil Achievement (CALPADS) Fall 1 data collection.",text,"For example XYZ School might display the following data:

GSoffered = P–Adult

GSserved = K–12",,16530.5,7274.25,21722,16177.75,7102.5,21437
205,california_schools,schools,GSserved,grade span served.,It is the lowest grade and the highest grade of student enrollment as reported in the most recent certified CALPADS Fall 1 data collection. Only K–12 enrollment is reported through CALPADS. This field may differ from the grade span offered.,text,"commonsense evidence:

1.     Only K–12 enrollment is reported through CALPADS

2.     Note: Special programs at independent study, alternative education, and special education schools will often exceed the typical grade span for schools of that type",,16569.75,7260.0,21858,16234.0,7093.5,21582
206,california_schools,schools,Virtual,,"This field identifies the type of virtual instruction offered by the school. Virtual instruction is instruction in which students and teachers are separated by time and/or location, and interaction occurs via computers and/or telecommunications technologies. ",text,"The field is coded as follows:

·       F = Exclusively Virtual – The school has no physical building where students meet with each other or with teachers, all instruction is virtual.

·       V = Primarily Virtual – The school focuses on a systematic program of virtual instruction but includes some physical meetings among students or with teachers.

·       C = Primarily Classroom – The school offers virtual courses but virtual instruction is not the primary means of instruction.

·       N = Not Virtual – The school does not offer any virtual instruction.

·       P = Partial Virtual – The school offers some, but not all, instruction through virtual instruction. Note: This value was retired and replaced with the Primarily Virtual and Primarily Classroom values beginning with the 2016–17 school year.",,14691.25,6444.75,19221,14354.75,6282.75,18958
207,california_schools,schools,Magnet,,This field identifies whether a school is a magnet school and/or provides a magnet program. ,text,"The field is coded as follows:

·       Y = Magnet - The school is a magnet school and/or offers a magnet program.

·       N = Not Magnet - The school is not a magnet school and/or does not offer a magnet program.

commonsense evidence:

Note: Preschools and adult education centers do not contain a magnet school indicator.",,14531.5,6377.25,19015,14237.0,6230.25,18775
208,california_schools,schools,Latitude,,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the equator measured north to south.",real,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the equator measured north to south.",,16608.0,7278.0,22053,16296.5,7125.75,21801
209,california_schools,schools,Longitude,,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the prime meridian (Greenwich, England) measured from west to east.",real,"The angular distance (expressed in degrees) between the location of the school, district, or administrative authority and the prime meridian (Greenwich, England) measured from west to east.",,16547.5,7260.75,21834,16228.0,7105.5,21574
210,california_schools,schools,AdmFName1,administrator's first name,administrator's first name,text,"The superintendent’s or principal’s first name.

commonsense evidence:

Only active and pending districts and schools will display administrator information, if applicable.",,16614.5,7255.5,22076,16330.0,7116.75,21842
211,california_schools,schools,AdmLName1,administrator's last name,administrator's last name,text,"The superintendent’s or principal’s last name.

commonsense evidence:
Only active and pending districts and schools will display administrator information, if applicable.",,16593.0,7261.5,21976,16309.0,7122.75,21742
212,california_schools,schools,AdmEmail1,administrator's email address,administrator's email address,text,"The superintendent’s or principal’s email address.

commonsense evidence:

Only active and pending districts and schools will display administrator information, if applicable.",,16638.5,7283.25,21963,16352.5,7144.5,21730
213,california_schools,schools,AdmFName2,,,text,SAME as 1,,16758.25,7258.5,22290,16485.25,7122.75,22062
214,california_schools,schools,AdmLName2,,,text,,,16774.25,7254.0,22347,16501.25,7118.25,22119
215,california_schools,schools,AdmEmail2,,,text,,,16766.5,7268.25,22279,16493.5,7132.5,22052
216,california_schools,schools,AdmFName3,,,text,not useful,,16841.0,7242.75,22506,16568.0,7107.0,22278
217,california_schools,schools,AdmLName3,,,text,not useful,,16894.25,7280.25,22535,16621.25,7144.5,22307
218,california_schools,schools,AdmEmail3,,,text,not useful,,16846.75,7244.25,22498,16573.75,7108.5,22271
219,california_schools,schools,LastUpdate,,,date,when is this record updated last time,,16180.75,7173.75,21100,15907.5,7038.0,20875
220,california_schools,satscores,cds,,California Department Schools,text,,F,5243.5,2316.75,6540,4965.5,2179.5,6314
221,california_schools,satscores,rtype,,rtype,text,unuseful,,4859.25,2127.75,6019,4586.75,1992.0,5793
222,california_schools,satscores,sname,school name,school name,text,,,5330.25,2364.0,6599,5054.25,2226.75,6372
223,california_schools,satscores,dname,district name,district segment,text,,,5207.25,2304.75,6515,4929.5,2167.5,6288
224,california_schools,satscores,cname,county name,county name,text,,,5252.0,2331.0,6495,4976.0,2193.75,6269
225,california_schools,satscores,enroll12,enrollment (1st-12nd grade),enrollment (1st-12nd grade),integer,,,5307.0,2337.0,6536,5022.25,2198.25,6297
226,california_schools,satscores,NumTstTakr,Number of Test Takers,Number of Test Takers in this school,integer,number of test takers in each school,,5274.0,2323.5,6558,4988.0,2181.0,6318
227,california_schools,satscores,AvgScrRead,average scores in Reading,average scores in Reading,integer,average scores in Reading,,5346.25,2367.0,6643,5062.0,2226.75,6411
228,california_schools,satscores,AvgScrMath,average scores in Math,average scores in Math,integer,average scores in Math,,5338.5,2366.25,6639,5055.75,2226.0,6407
229,california_schools,satscores,AvgScrWrite,average scores in writing,average scores in writing,integer,average scores in writing,,5342.5,2363.25,6643,5058.0,2223.0,6411
230,california_schools,satscores,NumGE1500,Number of Test Takers Whose Total SAT Scores Are Greater or Equal to 1500,Number of Test Takers Whose Total SAT Scores Are Greater or Equal to 1500,integer,"Number of Test Takers Whose Total SAT Scores Are Greater or Equal to 1500

commonsense evidence:

Excellence Rate = NumGE1500 / NumTstTakr",,5299.25,2349.75,6623,4991.25,2194.5,6362
231,california_schools,frpm,CDSCode,,CDSCode,integer,,F,11748.0,4561.5,17250,11474.5,4425.75,17022
232,california_schools,frpm,Academic Year,,Academic Year,integer ,,,10260.0,3976.5,14924,9983.5,3839.25,14698
233,california_schools,frpm,County Code,,County Code,integer,,,11707.0,4584.75,17221,11431.5,4447.5,16995
234,california_schools,frpm,District Code,,District Code,integer,,,11705.0,4589.25,17217,11428.5,4452.0,16991
235,california_schools,frpm,School Code ,,School Code,integer,,,10258.75,3976.5,14927,9983.0,3839.25,14700
236,california_schools,frpm,County Name,,County Code ,text,,,11707.25,4585.5,17221,11431.5,4447.5,16995
237,california_schools,frpm,District Name ,,District Name ,text,,,10261.0,3977.25,14927,9984.0,3839.25,14700
238,california_schools,frpm,School Name,,School Name ,text,,,11676.75,4529.25,17165,11401.0,4391.25,16939
239,california_schools,frpm,District Type,,District Type,text,,,10786.0,4196.25,15744,10509.5,4059.0,15518
240,california_schools,frpm,School Type ,,School Type ,text,,,10259.0,3977.25,14927,9983.0,3839.25,14700
241,california_schools,frpm,Educational Option Type,,Educational Option Type,text,,,11127.0,4341.75,16238,10845.5,4203.0,16010
242,california_schools,frpm,NSLP Provision Status,,NSLP Provision Status,text,,,10812.25,4192.5,15777,10531.75,4053.75,15547
243,california_schools,frpm,Charter School (Y/N),,Charter School (Y/N),integer,"0: N;
1: Y",,10403.75,4037.25,15162,10123.75,3898.5,14929
244,california_schools,frpm,Charter School Number,,Charter School Number,text,,,11719.0,4542.0,17232,11438.5,4403.25,17004
245,california_schools,frpm,Charter Funding Type,,Charter Funding Type,text,,,10488.75,4077.75,15287,10208.75,3939.0,15059
246,california_schools,frpm,IRC,,,integer,Not useful,,10386.75,4031.25,15143,10115.25,3895.5,14919
247,california_schools,frpm,Low Grade,,Low Grade,text,,,11298.0,4392.75,16516,11023.5,4255.5,16290
248,california_schools,frpm,High Grade,,High Grade,text,,,11437.0,4449.0,16752,11162.0,4311.75,16526
249,california_schools,frpm,Enrollment (K-12),,Enrollment (K-12),real,"commonsense evidence:

K-12: 1st grade - 12nd grade ",,11528.75,4545.0,16965,11250.25,4407.75,16732
250,california_schools,frpm,Free Meal Count (K-12),,Free Meal Count (K-12),real,"commonsense evidence:

eligible free rate = Free Meal Count / Enrollment",,11633.0,4526.25,17093,11352.0,4386.0,16856
251,california_schools,frpm,Percent (%) Eligible Free (K-12),,,real,,,11659.0,4518.75,17109,11380.25,4380.0,16876
252,california_schools,frpm,FRPM Count (K-12),,Free or Reduced Price Meal Count (K-12),real,"commonsense evidence:

eligible FRPM rate = FRPM / Enrollment",,11616.5,4530.75,17056,11332.5,4389.0,16816
253,california_schools,frpm,Percent (%) Eligible FRPM (K-12),,,real,,,11656.0,4522.5,17079,11377.25,4383.75,16845
254,california_schools,frpm,Enrollment (Ages 5-17),,Enrollment (Ages 5-17),real,,,11529.25,4545.75,16960,11248.25,4407.0,16721
255,california_schools,frpm,Free Meal Count (Ages 5-17),,Free Meal Count (Ages 5-17),real,"commonsense evidence:

eligible free rate = Free Meal Count / Enrollment",,11655.25,4548.75,17164,11371.75,4407.0,16921
256,california_schools,frpm, Percent (%) Eligible Free (Ages 5-17),,,real,,,10276.25,3984.75,14959,9996.0,3845.25,14722
257,california_schools,frpm,FRPM Count (Ages 5-17),,,real,,,11634.5,4542.0,17125,11358.25,4404.0,16891
258,california_schools,frpm,Percent (%) Eligible FRPM (Ages 5-17),,,real,,,11680.5,4523.25,17147,11400.5,4383.75,16910
259,california_schools,frpm,2013-14 CALPADS Fall 1 Certification Status,,2013-14 CALPADS Fall 1 Certification Status,integer,,,10290.0,3988.5,14968,9998.5,3845.25,14720
260,card_games,legalities,id,,unique id identifying this legality,integer,,P,5363.5,1699.5,8170,5084.25,1560.75,7942
261,card_games,legalities,format,,format of play,text,each value refers to different rules to play,,5295.5,1683.0,7985,5020.5,1545.75,7759
262,card_games,legalities,status,,,text,"• legal
• banned
• restricted",,5132.25,1645.5,7596,4860.0,1509.75,7372
263,card_games,legalities,uuid,,,text,,F,5388.5,1696.5,8107,5116.75,1560.75,7883
264,card_games,cards,id,unique id number identifying the cards,,integer,,P,35867.25,12944.25,57064,35587.25,12804.75,56835
265,card_games,cards,artist,,The name of the artist that illustrated the card art.,text,,,35596.5,12945.0,56560,35311.75,12802.5,56327
266,card_games,cards,asciiName,ascii Name,The ASCII(opens new window) (Basic/128) code formatted card name with no special unicode characters.,text,,,35842.25,13162.5,56774,35543.25,13016.25,56528
267,card_games,cards,availability,,A list of the card's available printing types.,text,"""arena"", ""dreamcast"", ""mtgo"", ""paper"", ""shandalar""",,32782.25,11968.5,51930,32497.75,11827.5,51698
268,card_games,cards,borderColor,border Color,The color of the card border.,text,"""black"", ""borderless"", ""gold"", ""silver"", ""white""",,31874.0,11500.5,50516,31591.75,11360.25,50286
269,card_games,cards,cardKingdomFoilId,card Kingdom Foil Id,card Kingdom Foil Id,text,"commonsense evidence:
cardKingdomFoilId, when paired with cardKingdomId that is not Null, is incredibly powerful. ",,36279.0,13191.0,57394,35995.5,13050.75,57157
270,card_games,cards,cardKingdomId,card Kingdom Id,card Kingdom Id,text,A list of all the colors in the color indicator,,35618.25,12970.5,56694,35338.25,12831.75,56463
271,card_games,cards,colorIdentity,color Identity,"A list of all the colors found in manaCost, colorIndicator, and text",text,,,36476.25,13227.75,57823,36183.25,13083.0,57582
272,card_games,cards,colorIndicator,color Indicator,A list of all the colors in the color indicator (The symbol prefixed to a card's types).,text,,,33388.0,12150.75,52737,33089.5,12002.25,52493
273,card_games,cards,colors,,A list of all the colors in manaCost and colorIndicator. ,text,"Some cards may not have values, such as cards with ""Devoid"" in its text.",,36725.0,13320.0,58045,36439.25,13176.75,57809
274,card_games,cards,convertedManaCost,converted Mana Cost,The converted mana cost of the card. Use the manaValue property.,real,"if value is higher, it means that this card cost more converted mana ",,35846.75,12993.75,56756,35552.5,12849.0,56516
275,card_games,cards,duelDeck,duel Deck,The indicator for which duel deck the card is in.,text,,,31376.0,11331.0,49659,31090.25,11187.75,49424
276,card_games,cards,edhrecRank,rec Rank in edh,The card rank on EDHRec,integer,,,36027.75,12975.75,57394,35746.5,12834.75,57157
277,card_games,cards,faceConvertedManaCost,face Converted Mana Cost,The converted mana cost or mana value for the face for either half or part of the card. ,real,"if value is higher, it means that this card cost more converted mana for the face",,32787.0,11840.25,52048,32484.5,11688.75,51800
278,card_games,cards,faceName,face Name,The name on the face of the card.,text,,,35666.75,12896.25,56853,35385.0,12754.5,56620
279,card_games,cards,flavorName,flavor Name,The promotional card name printed above the true card name on special cards that has no game function.,text,The promotional card name printed above the true card name on special cards that has no game function.,,37043.75,13252.5,58685,36743.75,13103.25,58442
280,card_games,cards,flavorText,flavor Text,The italicized text found below the rules text that has no game function.,text,The italicized text found below the rules text that has no game function.,,35418.25,12951.0,56327,35125.5,12805.5,56088
281,card_games,cards,frameEffects,frame Effects,The visual frame effects.,text,"""colorshifted"", ""companion"", ""compasslanddfc"", ""devoid"", ""draft"", ""etched"", ""extendedart"", ""fullart"", ""inverted"", ""legendary"", ""lesson"", ""miracle"", ""mooneldrazidfc"", ""nyxtouched"", ""originpwdfc"", ""showcase"", ""snow"", ""sunmoondfc"", ""textless"", ""tombstone"", ""waxingandwaningmoondfc""",,36602.5,13222.5,57856,36320.75,13083.75,57627
282,card_games,cards,frameVersion,frame Version,The version of the card frame style.,text,"""1993"", ""1997"", ""2003"", ""2015"", ""future""",,31848.5,11508.75,50475,31564.0,11367.75,50243
283,card_games,cards,hand,,The starting maximum hand size total modifier. ,text,"A + or - character precedes an integer. 
commonsense evidence:
positive maximum hand size: +1, +2, ....
negative maximum hand size: -1, ....
neural maximum hand size: 0....",,32504.75,11885.25,51406,32222.0,11744.25,51175
284,card_games,cards,hasAlternativeDeckLimit,has Alternative Deck Limit,If the card allows a value other than 4 copies in a deck.,integer,0: disallow 1: allow,,31138.75,11235.0,49276,30843.0,11088.0,49033
285,card_games,cards,hasContentWarning,has Content Warning,If the card marked by Wizards of the Coast (opens new window) for having sensitive content. See this official article (opens new window) for more information.,integer,"0: doesn't have 1: has sensitve content or Wizards of the Coast
commonsense evidence:
Cards with this property may have missing or degraded properties and values. ",,31053.0,11205.0,49145,30735.25,11049.0,48887
286,card_games,cards,hasFoil,has Foil,If the card can be found in foil,integer,0: cannot be found 1: can be found,,31096.25,11219.25,49228,30815.25,11077.5,48993
287,card_games,cards,hasNonFoil,has Non Foil,If the card can be found in non-foil,integer,0: cannot be found 1: can be found,,31096.25,11219.25,49226,30812.5,11076.75,48987
288,card_games,cards,isAlternative,is Alternative,If the card is an alternate variation to an original printing,integer,0: is not 1: is,,31105.25,11220.75,49219,30814.0,11076.75,48983
289,card_games,cards,isFullArt,is Full Art,If the card has full artwork.,integer,"0: doesn't have, 1: has full artwork",,31114.25,11195.25,49356,30832.75,11054.25,49123
290,card_games,cards,isOnlineOnly,is Online Only,If the card is only available in online game variations.,integer,0: is not 1: is,,31041.5,11211.0,49118,30751.75,11067.0,48881
291,card_games,cards,isOversized,is Oversized,If the card is oversized.,integer,0: is not 1: is,,31074.75,11230.5,49137,30793.5,11091.0,48904
292,card_games,cards,isPromo,is Promotion,If the card is a promotional printing.,integer,0: is not 1: is,,31197.5,11253.75,49347,30914.0,11112.75,49114
293,card_games,cards,isReprint,is Reprint,If the card has been reprinted.,integer,0: has not 1: has not been,,31113.5,11235.75,49244,30831.75,11095.5,49010
294,card_games,cards,isReserved,is Reserved,If the card is on the Magic: The Gathering Reserved List (opens new window),integer,"If the card is on the Magic, it will appear in The Gathering Reserved List",,31129.0,11245.5,49191,30835.75,11099.25,48950
295,card_games,cards,isStarter,is Starter,If the card is found in a starter deck such as Planeswalker/Brawl decks.,integer,0: is not 1: is,,31207.0,11258.25,49357,30915.0,11112.75,49114
296,card_games,cards,isStorySpotlight,is Story Spotlight,If the card is a Story Spotlight card.,integer,0: is not 1: is,,31147.25,11230.5,49238,30860.0,11088.0,49002
297,card_games,cards,isTextless,is Text less,If the card does not have a text box.,integer,"commonsense evidence:
0: has a text box;
1: doesn't have a text box;",,31044.75,11194.5,49169,30760.75,11051.25,48933
298,card_games,cards,isTimeshifted,is Time shifted,If the card is time shifted,integer,"commonsense evidence:
If the card is ""timeshifted"", a feature of certain sets where a card will have a different frameVersion.",,31065.25,11218.5,49173,30782.25,11077.5,48939
299,card_games,cards,keywords,,A list of keywords found on the card.,text,,,36202.5,13209.75,57182,35921.25,13068.75,56951
300,card_games,cards,layout,,"The type of card layout. For a token card, this will be ""token""",text,,,34649.75,12609.0,54909,34362.5,12464.25,54670
301,card_games,cards,leadershipSkills,leadership Skills,A list of formats the card is legal to be a commander in,text,,,32462.5,11721.0,51341,32171.0,11575.5,51103
302,card_games,cards,life,,The starting life total modifier. A plus or minus character precedes an integer.,text,,,34667.25,12861.0,54786,34376.25,12716.25,54548
303,card_games,cards,loyalty,,The starting loyalty value of the card.,text,"Used only on cards with ""Planeswalker"" in its types. empty means unkown",,34270.75,12515.25,54067,33989.25,12375.0,53837
304,card_games,cards,manaCost,mana Cost ,The mana cost of the card wrapped in brackets for each value.,text,"commonsense evidence:
manaCost is unconverted mana cost",,36334.5,13277.25,57348,36045.5,13131.75,57111
305,card_games,cards,mcmId,,,text,NOT USEFUL,,35081.0,12709.5,55988,34809.0,12573.75,55762
306,card_games,cards,mcmMetaId,,,text,NOT USEFUL,,36218.75,13246.5,57227,35945.75,13110.75,57000
307,card_games,cards,mtgArenaId,,,text,NOT USEFUL,,34148.25,12550.5,54479,33875.0,12414.75,54252
308,card_games,cards,mtgjsonV4Id,,,text,NOT USEFUL,,35480.25,12826.5,56716,35206.75,12690.75,56487
309,card_games,cards,mtgoFoilId,,,text,NOT USEFUL,,35267.0,12778.5,56210,34993.75,12642.75,55982
310,card_games,cards,mtgoId,,,text,NOT USEFUL,,35187.75,12757.5,56092,34915.5,12621.75,55866
311,card_games,cards,multiverseId,,,text,NOT USEFUL,,35594.0,12951.75,56448,35320.25,12816.0,56222
312,card_games,cards,name,,The name of the card.,text,"Cards with multiple faces, like ""Split"" and ""Meld"" cards are given a delimiter.",,35636.25,13086.0,56338,35360.0,12947.25,56110
313,card_games,cards,number,,The number of the card,text,,,35035.25,12744.75,55752,34758.25,12606.0,55524
314,card_games,cards,originalReleaseDate,,original Release Date,text,"The original release date in ISO 8601(opens new window) format for a promotional card printed outside of a cycle window, such as Secret Lair Drop promotions.",,34868.25,12759.0,55560,34588.25,12621.75,55332
315,card_games,cards,originalText,,original Text,text,The text on the card as originally printed.,,36237.0,13422.75,56649,35960.75,13286.25,56423
316,card_games,cards,originalType,,original Type,text,The type of the card as originally printed. Includes any supertypes and subtypes.,,36060.5,13044.75,57174,35784.25,12908.25,56948
317,card_games,cards,otherFaceIds,,other Face Ids,text,"A list of card UUID's to this card's counterparts, such as transformed or melded faces.",,35346.25,12808.5,56516,35069.75,12671.25,56287
318,card_games,cards,power,,The power of the card.,text,"commonsense evidence:
∞ means infinite power
null or * refers to unknown power",,35967.75,13104.75,57108,35691.0,12966.0,56880
319,card_games,cards,printings,,"A list of set printing codes the card was printed in, formatted in uppercase.",text,,,36214.0,12816.0,58513,35922.5,12670.5,58274
320,card_games,cards,promoTypes,promo Types,A list of promotional types for a card.,text,"""arenaleague"", ""boosterfun"", ""boxtopper"", ""brawldeck"", ""bundle"", ""buyabox"", ""convention"", ""datestamped"", ""draculaseries"", ""draftweekend"", ""duels"", ""event"", ""fnm"", ""gameday"", ""gateway"", ""giftbox"", ""gilded"", ""godzillaseries"", ""instore"", ""intropack"", ""jpwalker"", ""judgegift"", ""league"", ""mediainsert"", ""neonink"", ""openhouse"", ""planeswalkerstamped"", ""playerrewards"", ""playpromo"", ""premiereshop"", ""prerelease"", ""promopack"", ""release"", ""setpromo"", ""stamped"", ""textured"", ""themepack"", ""thick"", ""tourney"", ""wizardsplaynetwork""",,35589.75,12900.75,56701,35305.5,12759.0,56468
321,card_games,cards,purchaseUrls,purchase Urls,Links that navigate to websites where the card can be purchased.,text,,,35797.0,12993.0,56709,35505.5,12849.0,56472
322,card_games,cards,rarity,,The card printing rarity.,text,,,31709.25,11438.25,50182,31431.5,11300.25,49955
323,card_games,cards,scryfallId,,,text,NOT USEFUL,,35852.75,13001.25,57090,35579.5,12865.5,56864
324,card_games,cards,scryfallIllustrationId,,,text,NOT USEFUL,,35787.25,13049.25,56705,35511.0,12913.5,56477
325,card_games,cards,scryfallOracleId,,,text,NOT USEFUL,,35446.25,12897.0,56286,35171.5,12761.25,56059
326,card_games,cards,setCode,Set Code,The set printing code that the card is from.,text,,,35607.25,12927.0,56781,35323.25,12784.5,56547
327,card_games,cards,side,,The identifier of the card side. ,text,"Used on cards with multiple faces on the same card.
commonsense evidence:
if this value is empty, then it means this card doesn't have multiple faces on the same card.",,31897.0,11498.25,50723,31617.75,11358.0,50493
328,card_games,cards,subtypes,,A list of card subtypes found after em-dash.,text,,,36272.5,13182.0,57388,35989.5,13041.0,57153
329,card_games,cards,supertypes,super types,A list of card supertypes found before em-dash.,text,"commonsense evidence:
list of all types should be the union of subtypes and supertypes",,32982.5,11913.0,52283,32696.25,11771.25,52045
330,card_games,cards,tcgplayerProductId,tcg player ProductId,,text,,,36247.0,13157.25,57348,35967.5,13020.0,57117
331,card_games,cards,text,,The rules text of the card.,text,,,35984.5,13342.5,56274,35706.75,13203.0,56045
332,card_games,cards,toughness,,The toughness of the card.,text,,,36127.75,13161.75,57251,35849.0,13023.0,57023
333,card_games,cards,type,,"The type of the card as visible, including any supertypes and subtypes.",text,"""Artifact"", ""Card"", ""Conspiracy"", ""Creature"", ""Dragon"", ""Dungeon"", ""Eaturecray"", ""Elemental"", ""Elite"", ""Emblem"", ""Enchantment"", ""Ever"", ""Goblin"", ""Hero"", ""Instant"", ""Jaguar"", ""Knights"", ""Land"", ""Phenomenon"", ""Plane"", ""Planeswalker"", ""Scariest"", ""Scheme"", ""See"", ""Sorcery"", ""Sticker"", ""Summon"", ""Token"", ""Tribal"", ""Vanguard"", ""Wolf"", ""You’ll"", ""instant""",,35967.5,13062.75,56894,35678.75,12918.75,56655
334,card_games,cards,types,,"A list of all card types of the card, including Un‑sets and gameplay variants.",text,,,35473.75,12930.0,56301,35183.0,12784.5,56061
335,card_games,cards,uuid,,The universal unique identifier (v5) generated by MTGJSON. Each entry is unique.,text,NOT USEFUL,,35535.25,12886.5,56635,35244.25,12742.5,56394
336,card_games,cards,variations,,,text,,,35637.25,12888.0,56805,35364.0,12752.25,56581
337,card_games,cards,watermark,,The name of the watermark on the card.,text,,,35711.75,13047.75,56493,35430.0,12906.75,56262
338,card_games,sets,id,,unique id identifying this set,integer,,P,11230.5,4704.75,17067,10952.5,4566.0,16839
339,card_games,sets,baseSetSize,base Set Size,The number of cards in the set.,integer,,,10221.75,4423.5,15275,9938.75,4281.75,15041
340,card_games,sets,block,,The block name the set was in.,text,,,11018.5,4664.25,16657,10739.75,4524.0,16427
341,card_games,sets,booster,,A breakdown of possibilities and weights of cards in a booster pack.,text,,,11405.25,4755.75,17156,11116.5,4611.75,16921
342,card_games,sets,code,,The set code for the set.,text,,,11230.75,4705.5,17068,10953.5,4566.0,16839
343,card_games,sets,isFoilOnly,is Foil Only,If the set is only available in foil.,integer,,,9745.75,4102.5,14511,9461.75,3960.0,14274
344,card_games,sets,isForeignOnly,is Foreign Only,If the set is available only outside the United States of America.,integer,,,9754.25,4107.0,14506,9461.5,3961.5,14267
345,card_games,sets,isNonFoilOnly,is Non Foil Only,If the set is only available in non-foil.,integer,,,9807.25,4118.25,14631,9520.5,3975.0,14390
346,card_games,sets,isOnlineOnly,is Online Only,If the set is only available in online game variations.,integer,,,9748.75,4104.0,14505,9459.25,3960.0,14268
347,card_games,sets,isPartialPreview,is Partial Preview,If the set is still in preview (spoiled). Preview sets do not have complete data.,integer,,,9758.0,4107.75,14512,9460.0,3960.0,14267
348,card_games,sets,keyruneCode,keyrune Code,The matching Keyrune code for set image icons.,text,,,11300.25,4730.25,17181,11013.75,4588.5,16942
349,card_games,sets,mcmId,magic card market id,The Magic Card Marketset identifier.,integer,,,11398.0,4668.75,17540,11113.5,4527.75,17306
350,card_games,sets,mcmIdExtras,magic card market ID Extras,The split Magic Card Market set identifier if a set is printed in two sets. This identifier represents the second set's identifier.,integer,,,10682.75,4456.5,15981,10371.25,4302.0,15727
351,card_games,sets,mcmName,magic card market name ,,text,,,11192.25,4682.25,17016,10914.75,4543.5,16787
352,card_games,sets,mtgoCode,magic the gathering online code,The set code for the set as it appears on Magic: The Gathering Online,text,"commonsense evidence:
if the value is null or empty, then it doesn't appear on Magic: The Gathering Online",,11274.0,4750.5,17092,10977.75,4602.0,16848
353,card_games,sets,name,,The name of the set.,text,,,10658.75,4521.75,16098,10382.75,4383.0,15870
354,card_games,sets,parentCode,parent Code,"The parent set code for set variations like promotions, guild kits, etc.",text,,,10264.5,4420.5,15392,9972.0,4275.75,15153
355,card_games,sets,releaseDate,release Date,The release date in ISO 8601 format for the set.,date,,,10919.25,4558.5,16633,10632.25,4415.25,16396
356,card_games,sets,tcgplayerGroupId,tcg player Group Id,The group identifier of the set on TCGplayer,integer,,,11058.5,4654.5,16795,10769.5,4511.25,16555
357,card_games,sets,totalSetSize,total Set Size,"The total number of cards in the set, including promotional and related supplemental products but excluding Alchemy modifications - however those cards are included in the set itself.",integer,,,10260.25,4439.25,15295,9938.75,4281.75,15038
358,card_games,sets,type,,The expansion type of the set.,text,"""alchemy"", ""archenemy"", ""arsenal"", ""box"", ""commander"", ""core"", ""draft_innovation"", ""duel_deck"", ""expansion"", ""from_the_vault"", ""funny"", ""masterpiece"", ""masters"", ""memorabilia"", ""planechase"", ""premium_deck"", ""promo"", ""spellbook"", ""starter"", ""token"", ""treasure_chest"", ""vanguard""",,10527.75,4507.5,15838,10249.25,4368.0,15609
