,database_name,table_name,original_column_name,gold_column_description,llm_column_description,judgement
251,california_schools,frpm,FRPM Count (K-12),The count of students at the school eligible for Free or Reduced Price Meals (K-12).,The FRPM Count (K-12) column represents the number of students in grades K-12 who are eligible for Free or Reduced-Price Meals.,4
252,california_schools,frpm,Percent (%) Eligible FRPM (K-12),The percentage of students at the school eligible for free or reduced-price meals (K-12).,The Percent (%) Eligible FRPM (K-12) column represents the percentage of students in grades K-12 who are eligible for Free or Reduced-Price Meals (FRPM).,3
253,california_schools,frpm,Enrollment (Ages 5-17),The number of students enrolled at the school associated with the Free or Reduced-Price Meal entry aged 5 to 17.,The number of students enrolled in grades K-12 who are between the ages of 5 and 17.,2
254,california_schools,frpm,Free Meal Count (Ages 5-17),The number of students at the school associated with the Free or Reduced-Price Meal entry aged 5-17 who receive free meals.,The Free Meal Count (Ages 5-17) column represents the number of students aged 5-17 who receive free meals.,2
255,california_schools,frpm, Percent (%) Eligible Free (Ages 5-17),The percentage of students at the school aged 5-17 eligible for free meals.,Percentage of students aged 5-17 eligible for free meals.,2
256,california_schools,frpm,FRPM Count (Ages 5-17),The count of students at the school aged 5-17 eligible for Free or Reduced-Price Meals (FRPM).,The FRPM Count (Ages 5-17) column represents the number of students aged 5-17 who are eligible for Free or Reduced-Price Meals (FRPM).,3
257,california_schools,frpm,Percent (%) Eligible FRPM (Ages 5-17),The percentage of students at the school aged 5-17 eligible for free or reduced-price meals (FRPM).,The Percent (%) Eligible FRPM (Ages 5-17) column represents the percentage of students aged 5-17 who are eligible for Free or Reduced-Price Meals (FRPM).,3
258,california_schools,frpm,2013-14 CALPADS Fall 1 Certification Status,The certification status of the school associated with the Free or Reduced-Price Meal entry for the 2013-14 CALPADS Fall 1 data submission.,"The primary purpose of the column ""2013-14 CALPADS Fall 1 Certification Status"" is to indicate the certification status of the school's data submission for the 2013-14 academic year to the California Longitudinal Pupil Achievement Data System (CALPADS).",2
259,card_games,legalities,id,Unique identifier for each legality record.,Primary key for uniquely identifying each record.,2
260,card_games,legalities,format,The format of play of the legality associated with the card.,The format column indicates the specific game format for which the card's legality status is being recorded.,3
261,card_games,legalities,status,The status of the card's legality in a specific format.,Indicates the legality status of a card in a specific format.,4
262,card_games,legalities,uuid,A unique identifier for the card.,The uuid column references the unique identifier of a card in the cards table.,3
263,card_games,cards,id,Unique identifier for each card.,The primary key for uniquely identifying each card.,4
264,card_games,cards,artist,The name of the artist that illustrated the card art.,The artist column stores the name of the artist who illustrated the card.,4
265,card_games,cards,asciiName,The ASCII code formatted card name with no special unicode characters.,Not enough information to make a valid prediction.,1
266,card_games,cards,availability,"A list of the card's available formats (e.g., mtgo, paper).","Indicates the formats in which the card is available, such as ""mtgo"" or ""paper"".",4
267,card_games,cards,borderColor,The color of the card border.,Indicates the color of the card's border.,4
268,card_games,cards,cardKingdomFoilId,The unique identifier for the card on Card Kingdom's foil product listing.,Identifier for the foil version of the card on Card Kingdom.,2
269,card_games,cards,cardKingdomId,The unique identifier for the card on Card Kingdom.,Identifier for the card on the Card Kingdom platform.,3
270,card_games,cards,colorIdentity,"A list of all the colors found in manaCost, colorIndicator, and text.","Indicates the color identity of the card, represented by one or more characters denoting colors.",2
271,card_games,cards,colorIndicator,A list of all the colors in the color indicator (the symbol prefixed to a card's types).,Indicates the colors associated with a card's color indicator.,2
272,card_games,cards,colors,A list of all the colors in manaCost and colorIndicator.,"The column ""colors"" indicates the colors associated with a card.",2
273,card_games,cards,convertedManaCost,The converted mana cost of the card.,"The convertedManaCost column represents the total mana cost of a card, expressed as a single numeric value.",3
274,card_games,cards,duelDeck,The indicator for which duel deck the card is in.,Not enough information to make a valid prediction.,1
275,card_games,cards,edhrecRank,The card's rank on EDHRec.,"The edhrecRank column represents the ranking of the card on EDHREC, a website that aggregates data for the Commander format in Magic: The Gathering.",3
276,card_games,cards,faceConvertedManaCost,The converted mana cost or mana value for the face for either half or part of the card.,The faceConvertedManaCost column represents the converted mana cost of one face of a double-faced card.,3
277,card_games,cards,faceName,The name on the face of the card.,The faceName column stores the name of the card's face when the card has multiple faces.,3
278,card_games,cards,flavorName,The promotional card name printed above the true card name on special cards that has no game function.,The flavorName column is used to store the flavor name of the card.,2
279,card_games,cards,flavorText,The italicized text found below the rules text that has no game function.,The flavorText column contains thematic or narrative text that provides additional lore or context for the card.,2
280,card_games,cards,frameEffects,The visual frame effects applied to the card.,The frameEffects column stores text values that describe special visual effects applied to the card's frame.,3
281,card_games,cards,frameVersion,The version of the card frame style.,The frameVersion column indicates the version of the card frame used.,4
282,card_games,cards,hand,The starting maximum hand size total modifier of the card.,Not enough information to make a valid prediction.,1
283,card_games,cards,hasAlternativeDeckLimit,Indicates if the card allows a value other than 4 copies in a deck.,"Indicates whether the card has an alternative deck limit, with a default value of 0 meaning it does not.",3
284,card_games,cards,hasContentWarning,Indicates if the card has been marked for having sensitive content.,Indicates whether the card has a content warning.,4
285,card_games,cards,hasFoil,Indicates if the card is available in foil.,Indicates whether the card is available in foil.,4
286,card_games,cards,hasNonFoil,Indicates whether the card is available in non-foil.,Indicates whether the card is available in a non-foil version.,3
287,card_games,cards,isAlternative,Indicates if the card is an alternate variation to an original printing.,Indicates whether the card is an alternative version.,4
288,card_games,cards,isFullArt,Indicates whether the card features full artwork.,Indicates whether the card is a full-art version.,4
289,card_games,cards,isOnlineOnly,Indicates if the card is exclusively available in online game variations.,Indicates whether the card is available only in online formats.,3
290,card_games,cards,isOversized,Indicates whether the card is oversized.,Indicates whether the card is oversized.,4
291,card_games,cards,isPromo,Indicates if the card is a promotional printing.,Indicates whether the card is a promotional card.,4
292,card_games,cards,isReprint,Indicates whether the card has been reprinted.,Indicates whether the card is a reprint.,4
293,card_games,cards,isReserved,Indicates if the card is on the Magic: The Gathering Reserved List.,"Indicates whether the card is on the Reserved List, with 1 representing true and 0 representing false.",3
294,card_games,cards,isStarter,Indicates if the card is included in a starter deck such as Planeswalker or Brawl decks.,Indicates whether the card is part of a starter set.,2
295,card_games,cards,isStorySpotlight,Indicates whether the card is a Story Spotlight card.,"Indicates whether the card is part of a story spotlight, with a default value of 0.",3
296,card_games,cards,isTextless,Indicates whether the card lacks a text box.,"Indicates whether the card is textless, with a value of 1 for true and 0 for false.",4
297,card_games,cards,isTimeshifted,Indicates whether the card is time-shifted.,Indicates whether the card is part of the Timeshifted series.,4
298,card_games,cards,keywords,A list of keywords associated with the card.,The keywords column stores a list of keywords or abilities associated with a card.,3
299,card_games,cards,layout,"The type of card layout. For a token card, this will be ""token"".",The layout column indicates the visual arrangement or format of the card.,2
300,card_games,cards,leadershipSkills,A list of formats the card is legal to be a commander in.,Not enough information to make a valid prediction.,1
301,card_games,cards,life,The starting life total modifier. A plus or minus character precedes an integer.,Not enough information to make a valid prediction.,1
302,card_games,cards,loyalty,The starting loyalty value of the card.,Not enough information to make a valid prediction.,1
303,card_games,cards,manaCost,"The mana cost of the card, represented in a specific format using curly braces for each value.",The manaCost column represents the mana cost required to cast a card.,2
304,card_games,cards,mcmId,The ID for the card on the Magic Card Market (MCM).,Identifier for the card in the Magic Card Market (MCM) database.,4
305,card_games,cards,mcmMetaId,The meta ID for the card on the Magic Card Market (MCM).,Not enough information to make a valid prediction.,1
306,card_games,cards,mtgArenaId,The unique identifier for the card in the Magic: The Gathering Arena database.,The mtgArenaId column stores the unique identifier for the card in the Magic: The Gathering Arena digital game.,3
307,card_games,cards,mtgjsonV4Id,The Magic: The Gathering json v4 ID of the card.,Unique identifier for the card in the MTGJSON v4 database.,3
308,card_games,cards,mtgoFoilId,The unique identifier for the foil version of the card on Magic: The Gathering Online (MTGO).,Identifier for the foil version of the card in the Magic: The Gathering Online (MTGO) system.,2
309,card_games,cards,mtgoId,The unique identifier for the card in the Magic: The Gathering Online (MTGO) system.,Unique identifier for the card in the Magic: The Gathering Online (MTGO) system.,4
310,card_games,cards,multiverseId,The unique identifier for the card in the Magic: The Gathering Multiverse database.,Unique identifier for the card in the Magic: The Gathering database.,2
311,card_games,cards,name,The name of the card.,The name column stores the name of the card.,3
312,card_games,cards,number,The number assigned to the card within its set.,The number column likely represents the card's collector number within its set.,3
313,card_games,cards,originalReleaseDate,The original release date of the card.,The originalReleaseDate column stores the date when the card was first released.,3
314,card_games,cards,originalText,The original text of the card as it was first printed.,Original text of the card as it was first released.,2
315,card_games,cards,originalType,The original type of the card.,The originalType column stores the initial type classification of the card as it was originally released.,3
316,card_games,cards,otherFaceIds,Identifiers for other faces of the card.,"The otherFaceIds column stores identifiers for other faces of a card, typically used for double-faced or flip cards.",4
317,card_games,cards,power,The power of the card.,The power column represents the attack strength of a creature card in the game.,4
318,card_games,cards,printings,"A list of set printing codes where the card was printed, formatted in uppercase.",The printings column lists the sets in which the card has been printed.,2
319,card_games,cards,promoTypes,A list of promotional types associated with a card.,The promoTypes column stores information about the promotional types associated with a card.,3
320,card_games,cards,purchaseUrls,Links that navigate to websites where the card can be purchased.,Links to purchase the card from various online marketplaces.,4
321,card_games,cards,rarity,The rarity of the card.,"The rarity column indicates the rarity level of the card, such as common, uncommon, rare, or mythic rare.",3
322,card_games,cards,scryfallId,The unique identifier for the card on Scryfall.,Unique identifier for the card on Scryfall.,4
323,card_games,cards,scryfallIllustrationId,The unique identifier for the card's illustration on Scryfall.,Unique identifier for the card's illustration on Scryfall.,4
324,card_games,cards,scryfallOracleId,The unique identifier for the card's Oracle data on Scryfall.,Unique identifier for the card's Oracle information on Scryfall.,4
325,card_games,cards,setCode,The set printing code that the card is from.,The setCode column stores the unique identifier for the set to which the card belongs.,2
326,card_games,cards,side,The identifier of the card side.,Indicates which side of a double-faced card the data pertains to.,4
327,card_games,cards,subtypes,A list of card subtypes found after em-dash.,"The subtypes column stores the specific subcategories or classifications of a card, such as ""Human"" or ""Cleric.""",3
328,card_games,cards,supertypes,A list of card supertypes found before em-dash.,"The supertypes column stores the supertype classifications of a card, such as ""Legendary"" or ""Basic.""",2
329,card_games,cards,tcgplayerProductId,The unique identifier for the product on TCGplayer.,The tcgplayerProductId column stores the unique identifier for the card on the TCGPlayer marketplace.,3
330,card_games,cards,text,The rules text of the card.,"The text column contains the card's rules text, which describes the card's abilities and effects.",3
331,card_games,cards,toughness,The toughness of the card.,"The toughness column represents the toughness value of a card, which indicates the amount of damage a creature can take before it is destroyed.",3
332,card_games,cards,type,"The type of the card, including any supertypes and subtypes.","The ""type"" column represents the primary classification of the card, such as ""Creature,"" ""Instant,"" or ""Legendary Creature.""",2
333,card_games,cards,types,"A list of all card types, including Un‑sets and gameplay variants.","The types column stores the primary type(s) of the card, such as ""Creature,"" ""Instant,"" or ""Sorcery.""",2
334,card_games,cards,uuid,The uuid of the card.,"Unique identifier for each card. This column is referenced by the foreign_data, legalities, and rulings tables.",4
335,card_games,cards,variations,The uuid of variations of the card.,Not enough information to make a valid prediction.,1
336,card_games,cards,watermark,The name of the watermark on the card.,The watermark column indicates the presence of a specific watermark on the card.,3
337,card_games,sets,id,Unique identifier for each set.,Unique identifier for each set.,4
338,card_games,sets,baseSetSize,The number of cards in the base set.,The baseSetSize column represents the total number of cards in the base set.,3
339,card_games,sets,block,The name of the block to which the set belongs.,The block column indicates the thematic grouping or series to which a set of cards belongs.,3
340,card_games,sets,booster,A breakdown of possibilities and weights of cards in a booster pack.,Details about the booster packs available for the set.,2
341,card_games,sets,code,The unique code identifying each set.,Unique identifier for each set.,4
342,card_games,sets,isFoilOnly,Indicates whether the set is exclusively available in foil.,Indicates whether the set is available only in foil format.,4
343,card_games,sets,isForeignOnly,Indicates whether the set is exclusively available outside the United States.,Indicates whether the set is available only in foreign languages.,1
344,card_games,sets,isNonFoilOnly,Indicates if the set is exclusively available in non-foil format.,Indicates whether the set contains only non-foil cards.,4
345,card_games,sets,isOnlineOnly,Indicates if the set is exclusively available in online game formats.,Indicates whether the set is available only in online formats.,2
346,card_games,sets,isPartialPreview,Indicates if the set is still in preview (spoiled).,Indicates whether the set is a partial preview.,4
347,card_games,sets,keyruneCode,The matching Keyrune code for set image icons.,The keyruneCode column likely stores a code representing a specific keyrune symbol associated with the set.,3
348,card_games,sets,mcmId,The Magic Card Market identifier for the set.,"The mcmId column likely stores an identifier used by an external system or database, possibly related to card metadata.",2
349,card_games,sets,mcmIdExtras,The split Magic Card Market set identifier if a set is printed in two sets. This identifier represents the second set's identifier.,Not enough information to make a valid prediction.,1
350,card_games,sets,mcmName,The name of the set as listed on Magic Card Market.,The mcmName column likely stores the name of the set as recognized by the Magic Card Market (MCM).,3
351,card_games,sets,mtgoCode,The Magic: The Gathering Online code for the set.,The mtgoCode column stores the unique identifier for the set used in Magic: The Gathering Online.,4
352,card_games,sets,name,The name of the set.,The name column stores the name of the card set.,3
353,card_games,sets,parentCode,"The parent set code for set variations like promotions, guild kits, etc.","The parentCode column stores the code of the parent set, indicating a relationship between sets.",2
354,card_games,sets,releaseDate,The release date of the set in ISO 8601 format.,The releaseDate column stores the date when the set was officially released.,2
355,card_games,sets,tcgplayerGroupId,The group identifier of the set on TCGplayer.,Identifier for the group of products on TCGplayer associated with the set.,3
356,card_games,sets,totalSetSize,"The total number of cards in the set, including promotional and related supplemental products.",The totalSetSize column represents the total number of cards in a specific set.,2
357,card_games,sets,type,The type of the set.,The type column indicates the category or classification of the card set.,3
358,card_games,foreign_data,id,The ID identifying the foreign data of a card.,The primary key for uniquely identifying each record.,2
359,card_games,foreign_data,flavorText,The foreign flavor text of the card.,Flavor text of the card in a specific language.,2
360,card_games,foreign_data,language,The language of the card.,The language column indicates the language in which the card's text is written.,3
361,card_games,foreign_data,multiverseid,The foreign multiverse identifier of the card.,The multiverseid column stores the unique identifier for a card in the Magic: The Gathering Multiverse database.,2
362,card_games,foreign_data,name,The foreign name of the card.,The name column stores the name of the card in a specific language.,2
363,card_games,foreign_data,text,The foreign language text of the card.,Contains the card's game text in a specific language.,3
364,card_games,foreign_data,type,"The foreign type of the card, including any supertypes and subtypes.","The type column stores the type of the card, such as ""Creature,"" ""Sorcery,"" or ""Instant.""",2
365,card_games,foreign_data,uuid,Unique identifier referencing the related card.,References the unique identifier of a card in the cards table.,4
366,card_games,rulings,id,Unique identifier for each ruling.,Unique identifier for each ruling.,4
367,card_games,rulings,date,The date when the ruling was issued.,The date when the ruling was issued.,4
368,card_games,rulings,text,Details about the ruling text.,Contains the specific ruling or explanation related to a card.,4
369,card_games,rulings,uuid,Unique identifier linking each ruling to a specific card.,References the unique identifier of a card from the cards table.,2
370,card_games,set_translations,id,Unique identifier for each translation entry.,Primary key for uniquely identifying each record.,2
371,card_games,set_translations,language,The language of the card set translation.,The language column indicates the language in which the set name is translated.,3
372,card_games,set_translations,setCode,The set code for the translated set.,The setCode column references the unique code of a set from the sets table.,3
373,card_games,set_translations,translation,The translation of the set name into the specified language of the translation.,Translation of the set name into different languages.,2
374,european_football_2,Player,id,Unique identifier for each player.,Primary key for uniquely identifying each player record.,4
375,european_football_2,Player,player_api_id,The api ID of the player.,Unique identifier for each player.,2
376,european_football_2,Player,player_name,The name of the player.,The `player_name` column stores the full name of the player.,3
377,european_football_2,Player,player_fifa_api_id,The unique identifier for the player in the FIFA API.,Unique identifier for the player in the FIFA database.,2
378,european_football_2,Player,birthday,The player's date of birth.,The birthday column records the birth date of the player.,3
379,european_football_2,Player,height,The player's height in centimeters.,The height column represents the height of the player in centimeters.,3
380,european_football_2,Player,weight,The player's weight in pounds.,The weight column records the weight of the player in unspecified units.,2
381,european_football_2,Match,id,This is the unique identifier for each match.,Unique identifier for each match.,4
382,european_football_2,Match,country_id,The identifier for the country where the match took place.,"The `country_id` column references the `id` column in the `Country` table, indicating the country where the match took place.",3
383,european_football_2,Match,league_id,The identifier for the league associated with the match.,Identifier for the league in which the match was played.,4
384,european_football_2,Match,season,The season during which the match took place.,"The season column represents the specific football season during which the match took place, formatted as a string (e.g., ""2008/2009"").",3
385,european_football_2,Match,stage,The stage of the match within the season.,The stage column represents the phase or round of the competition in which the match took place.,3
386,european_football_2,Match,date,The date of the match.,The date column records the date and time when the match took place.,3
387,european_football_2,Match,match_api_id,The unique identifier for the match API.,Unique identifier for each match.,2
388,european_football_2,Match,home_team_api_id,The API ID for the home team in the match.,Identifier for the home team in a match. References the team_api_id in the Team table.,4
389,european_football_2,Match,away_team_api_id,The API ID of the away team in the match.,Identifier for the away team in a match. References the team_api_id in the Team table.,4
390,european_football_2,Match,home_team_goal,The number of goals scored by the home team in the match.,The home_team_goal column records the number of goals scored by the home team in a match.,3
391,european_football_2,Match,away_team_goal,The number of goals scored by the away team in the match.,Number of goals scored by the away team in a match.,4
392,european_football_2,Match,home_player_X1,The home player X1 in the match.,Identifier for the X-coordinate of the first home player on the field.,3
393,european_football_2,Match,home_player_X2,The home player X2 in the match.,Identifier for the second player in the home team lineup based on their X coordinate.,3
394,european_football_2,Match,home_player_X3,The home player X3 in the match.,Identifier for the third player's X-coordinate on the home team.,3
395,european_football_2,Match,home_player_X4,The home player X4 in the match.,The home_player_X4 column represents the X-coordinate of the fourth player in the home team’s starting lineup.,3
396,european_football_2,Match,home_player_X5,The home player X5 in the match.,The home_player_X5 column represents the X-coordinate of the 5th home player on the field during a match.,3
397,european_football_2,Match,home_player_X6,The home player X6 in the match.,Identifier for the sixth player in the home team’s formation on the X-axis.,3
398,european_football_2,Match,home_player_X7,The home player X7 in the match.,Identifier for the seventh player on the home team in a match.,3
399,european_football_2,Match,home_player_X8,The home player X8 in the match.,The home_player_X8 column represents the X-coordinate position of the 8th player on the home team during a match.,3
400,european_football_2,Match,home_player_X9,The home player X9 in the match.,Identifier for the ninth player in the home team’s starting lineup.,4
401,european_football_2,Match,home_player_X10,The home player X10 in the match.,The home_player_X10 column represents the X-coordinate position of the 10th home player on the field during a match.,3
402,european_football_2,Match,home_player_X11,The home player X11 in the match.,The home_player_X11 column represents the X-coordinate position of the 11th home player on the field.,4
403,european_football_2,Match,away_player_X1,The away player X1 in the match.,Identifier for the first away team player in the match.,3
404,european_football_2,Match,away_player_X2,The away player X2 in the match.,Identifier for the second player in the away team formation.,3
405,european_football_2,Match,away_player_X3,The away player X3 in the match.,Identifier for the third away team player in the match.,4
406,european_football_2,Match,away_player_X4,The away player X4 in the match.,Identifier for the fourth player in the away team based on their X coordinate.,3
407,european_football_2,Match,away_player_X5,The away player X5 in the match.,Identifier for the fifth player in the away team based on their X coordinate.,3
408,european_football_2,Match,away_player_X6,The away player X6 in the match.,Identifier for the sixth player in the away team’s starting lineup.,3
409,european_football_2,Match,away_player_X7,The away player X7 in the match.,The away_player_X7 column represents the X-coordinate position of the 7th away team player on the field during a match.,4
410,european_football_2,Match,away_player_X8,The away player X8 in the match.,The away_player_X8 column represents the X-coordinate position of the 8th away team player on the field during a match.,4
411,european_football_2,Match,away_player_X9,The away player X9 in the match.,The away_player_X9 column represents the X-coordinate position of the 9th away team player on the field.,3
412,european_football_2,Match,away_player_X10,The away player X10 in the match.,Identifier for the 10th player in the away team’s starting lineup.,3
413,european_football_2,Match,away_player_X11,The away player X11 in the match.,Identifier for the 11th player in the away team lineup.,3
414,european_football_2,Match,home_player_Y1,The home player Y1 in the match.,Y-coordinate of the first home player on the field.,3
415,european_football_2,Match,home_player_Y2,The home player Y2 in the match.,Y-coordinate of the second home player on the field.,4
416,european_football_2,Match,home_player_Y3,The home player Y3 in the match.,The home_player_Y3 column represents the Y-coordinate position of the third home player on the field during a match.,4
417,european_football_2,Match,home_player_Y4,The home player Y4 in the match.,Player Y-coordinate for the home team's fourth player.,3
418,european_football_2,Match,home_player_Y5,The home player Y5 in the match.,"""Y-coordinate of the home team's fifth player on the field.""",3
419,european_football_2,Match,home_player_Y6,The home player Y6 in the match.,The home_player_Y6 column represents the Y-coordinate position of the sixth player on the home team during a match.,3
420,european_football_2,Match,home_player_Y7,The home player Y7 in the match.,Y-coordinate of the 7th home team player on the field.,3
421,european_football_2,Match,home_player_Y8,The home player Y8 in the match.,Y-coordinate of the 8th home player on the field.,4
422,european_football_2,Match,home_player_Y9,The home player Y9 in the match.,"""Not enough information to make a valid prediction.""",1
423,european_football_2,Match,home_player_Y10,The home player Y10 in the match.,Y-coordinate of the 10th home player on the field.,3
424,european_football_2,Match,home_player_Y11,The home player Y11 in the match.,The Y-coordinate of the 11th home player on the field.,3
425,european_football_2,Match,away_player_Y1,The away player Y1 in the match.,Y-coordinate of the first away team player on the field.,3
426,european_football_2,Match,away_player_Y2,The away player Y2 in the match.,Y-coordinate of the second away team player on the field.,4
427,european_football_2,Match,away_player_Y3,The away player Y3 in the match.,The away_player_Y3 column represents the Y-coordinate position of the third away team player on the field during a match.,4
428,european_football_2,Match,away_player_Y4,The away player Y4 in the match.,The away_player_Y4 column represents the Y-coordinate of the fourth player in the away team’s starting lineup during a match.,3
429,european_football_2,Match,away_player_Y5,The away player Y5 in the match.,The away_player_Y5 column represents the Y-coordinate position of the fifth away team player on the field during a match.,3
430,european_football_2,Match,away_player_Y6,The away player Y6 in the match.,The away_player_Y6 column represents the Y-coordinate position of the sixth away team player on the field during a match.,3
431,european_football_2,Match,away_player_Y7,The away player Y7 in the match.,The away_player_Y7 column represents the Y-coordinate position of the 7th away team player on the field during a match.,3
432,european_football_2,Match,away_player_Y8,The away player Y8 in the match.,The away_player_Y8 column represents the Y-coordinate position of the 8th away team player on the field during a match.,4
433,european_football_2,Match,away_player_Y9,The away player Y9 in the match.,Y-coordinate of the 9th away team player on the field.,3
434,european_football_2,Match,away_player_Y10,The away player Y10 in the match.,The away_player_Y10 column represents the Y-coordinate position of the 10th away team player on the field during a match.,3
435,european_football_2,Match,away_player_Y11,The away player Y11 in the match.,The away_player_Y11 column represents the Y-coordinate of the 11th away team player's position on the field.,3
436,european_football_2,Match,home_player_1,The ID of the first home player in the match.,The home_player_1 column represents the player_api_id of the first player in the home team.,3
437,european_football_2,Match,home_player_2,The player ID of the second home team player in the match.,Identifier for the second player on the home team.,3
438,european_football_2,Match,home_player_3,The ID of the third home player in the match.,Identifier for the third player in the home team.,3
439,european_football_2,Match,home_player_4,The ID of the fourth home player in the match.,Identifier for the fourth player on the home team.,4
440,european_football_2,Match,home_player_5,The ID of the fifth home player in the match.,The home_player_5 column represents the player ID of the fifth player in the home team lineup for a match.,3
441,european_football_2,Match,home_player_6,The ID of the sixth player in the home team in the match.,Identifier for the sixth player on the home team.,3
442,european_football_2,Match,home_player_7,The ID of the seventh player in the home team in the match.,Identifier for the seventh player on the home team.,2
443,european_football_2,Match,home_player_8,The ID of the eighth player in the home team in the match.,Identifier for the eighth player on the home team.,4
444,european_football_2,Match,home_player_9,The ID of the ninth player on the home team in the match.,Identifier for the ninth player on the home team.,2
445,european_football_2,Match,home_player_10,The ID of the 10th player in the home team in the match.,Identifier for the 10th player in the home team lineup.,3
446,european_football_2,Match,home_player_11,The ID of the 11th player in the home team in the match.,Identifier for the 11th player on the home team.,2
447,european_football_2,Match,away_player_1,The ID of the first away team player in the match.,Identifier for the first away team player in a match.,4
448,european_football_2,Match,away_player_2,The ID of the second away team player in the match.,Identifier for the second away player in a match.,3
449,european_football_2,Match,away_player_3,The player ID of the third away team player in the match.,Identifier for the third away player in a match.,4
450,european_football_2,Match,away_player_4,The ID of the fourth away player in the match.,Identifier for the fourth away player in a match.,4
451,european_football_2,Match,away_player_5,The ID of the fifth away team player in the match.,Identifier for the fifth player on the away team.,2
452,european_football_2,Match,away_player_6,The ID of the sixth away player in the match.,Identifier for the sixth away team player in a match.,4
453,european_football_2,Match,away_player_7,The ID of the seventh away player in the match.,Identifier for the seventh player on the away team.,4
454,european_football_2,Match,away_player_8,The ID of the eighth away player in the match.,Identifier for the eighth player in the away team.,2
455,european_football_2,Match,away_player_9,The ID of the ninth away player in the match.,Identifier for the ninth player on the away team.,4
456,european_football_2,Match,away_player_10,The ID of the 10th away player in the match.,Identifier for the 10th player in the away team.,3
457,european_football_2,Match,away_player_11,The ID of the 11th player on the away team in the match.,Identifier for the 11th player on the away team.,2
458,european_football_2,Match,goal,Information of the goals in the match in XML format.,Not enough information to make a valid prediction.,1
459,european_football_2,Match,shoton,The number of shots on goal during the match.,Not enough information to make a valid prediction.,1
460,european_football_2,Match,shotoff,The number of shots that were off target during the match.,Not enough information to make a valid prediction.,1
461,european_football_2,Match,foulcommit,The fouls committed during the match.,Details about fouls committed during the match.,4
462,european_football_2,Match,card,Details about the cards given in the match.,Not enough information to make a valid prediction.,1
463,european_football_2,Match,cross,The number of balls sent into the opposition team's area from a wide position.,Not enough information to make a valid prediction.,1
464,european_football_2,Match,corner,Number of corner kicks in the match.,Not enough information to make a valid prediction.,1
465,european_football_2,Match,possession,Information on the possession is in the match in XML format.,Percentage of ball possession by the home team during the match.,1
466,european_football_2,Match,B365H,The home win odds from Bet365.,The B365H column represents the home team's betting odds from Bet365.,3
467,european_football_2,Match,B365D,The draw odds provided by Bet365.,The B365D column represents the draw odds provided by the Bet365 betting company for a match.,3
468,european_football_2,Match,B365A,The betting odds for an away team win from Bet365.,The B365A column represents the betting odds for an away team win as provided by Bet365.,3
469,european_football_2,Match,BWH,The BWH column represents the home win odds provided by the Bet&Win (BWin) bookmaker.,The BWH column represents the betting odds for a home win provided by the Bet&Win (Bwin) bookmaker.,3
470,european_football_2,Match,BWD,The draw odds provided by Bet&Win (BWin) for the match.,Betting odds for a draw from Bet&Win (Bwin) betting company.,3
471,european_football_2,Match,BWA,The betting odds for an away team win from Bet&Win (BWin) for the match.,Odds for an away team win from Bet&Win (Bwin) betting company.,3
472,european_football_2,Match,IWH,The IWH column represents the home win odds provided by the betting company Interwetten.,The IWH column represents the odds provided by the betting company Interwetten for a home win.,4
473,european_football_2,Match,IWD,The draw odds from Interwetten.,The IWD column represents the odds for a draw outcome provided by the Interwetten (IW) betting company.,3
474,european_football_2,Match,IWA,The IWA column represents the odds for an away team win provided by the Interwetten betting company.,The IWA column represents the odds for an away team win provided by the Interwetten betting company.,4
475,european_football_2,Match,LBH,The home win odds from the betting company Ladbrokes.,The LBH column represents the betting odds for a home win provided by the betting company Ladbrokes.,3
476,european_football_2,Match,LBD,The draw odds from the betting company Ladbrokes.,The LBD column represents the draw odds provided by the betting company Ladbrokes.,3
477,european_football_2,Match,LBA,The LBA column represents the betting odds for an away team win provided by the betting company LB.,The LBA column represents the betting odds for an away team win provided by the betting company Ladbrokes.,3
478,european_football_2,Match,PSH,The home win odds from Pinnacle Sports.,The PSH column represents the betting odds for the home team to win as provided by the PS (Pinnacle Sports) bookmaker.,3
479,european_football_2,Match,PSD,The draw odds from Pinnacle Sports.,The PSD column represents the betting odds for a draw outcome provided by the Pinnacle Sportsbook.,3
480,european_football_2,Match,PSA,The odds for an away team win from the betting company Pinnacle Sports.,The PSA column represents the odds for an away team win provided by the Pinnacle Sports betting company.,4
481,european_football_2,Match,WHH,The home win odds from William Hill.,The WHH column represents the betting odds for a home win provided by the William Hill bookmaker.,3
482,european_football_2,Match,WHD,The draw odds from William Hill.,The WHD column represents the odds for a draw outcome as provided by the William Hill betting company.,3
483,european_football_2,Match,WHA,The odds offered by William Hill for an away team win.,The WHA column represents the odds for an away team win provided by the William Hill betting company.,3
484,european_football_2,Match,SJH,The odds for a home win from the Stan James bookmaker.,Not enough information to make a valid prediction.,1
485,european_football_2,Match,SJD,The odds for a draw according to the Stan James betting company.,Not enough information to make a valid prediction.,1
486,european_football_2,Match,SJA,The SJA column represents the odds offered by the betting company Stan James for an away team win.,Odds provided by the betting company Stan James for an away team win.,3
487,european_football_2,Match,VCH,The odds for a home win from the VC Bet bookmaker.,Odds for a home win from the bookmaker VC.,2
488,european_football_2,Match,VCD,The odds for a draw according to the VC Bet betting company.,The VCD column represents the odds for a draw outcome provided by the betting company VC.,3
